,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
2363,2021-06-14 18:30:00,2021,Jun,10,CDH,14,1,1830,320.0,7.0,,60.0,2,3.0,1630.0,3075.0,,,,,33.5,25.8,22.6,53.0,959.8,993.5,996.4,,,
2367,2021-06-14 19:00:00,2021,Jun,10,CDH,14,1,1900,320.0,7.0,,60.0,1,2.0,1630.0,1360.0,1075.0,,,,33.2,26.0,23.2,56.0,959.6,993.3,996.2,,,
2373,2021-06-14 19:30:00,2021,Jun,10,CDH,14,1,1930,320.0,7.0,,60.0,1,1.0,1630.0,1360.0,,,,,32.1,25.2,22.2,54.0,959.7,993.6,996.3,,,
2374,2021-06-14 20:00:00,2021,Jun,10,CDH,14,1,2000,290.0,4.0,,60.0,2,1.0,1630.0,,,,,,30.6,25.1,22.5,62.0,959.7,993.7,996.3,,,
2380,2021-06-14 20:30:00,2021,Jun,10,CDH,14,4,2030,290.0,5.0,,60.0,2,1.0,1630.0,,,,,,29.9,24.1,21.3,60.0,959.9,994.1,996.5,,0.0,0.0
2384,2021-06-14 21:00:00,2021,Jun,10,CDH,14,1,2100,300.0,5.0,,60.0,2,1.0,1630.0,,,,,,29.3,23.6,20.8,60.0,960.1,994.4,996.8,,,
2389,2021-06-14 22:00:00,2021,Jun,10,CDH,14,1,2200,340.0,3.0,,60.0,2,1.0,1630.0,,,,,,29.6,24.3,21.8,63.0,960.8,995.0,997.5,,,
2394,2021-06-14 23:00:00,2021,Jun,10,CDH,14,1,2300,999.0,2.0,,60.0,2,1.0,1630.0,,,,,,30.0,24.7,21.7,61.0,961.1,995.3,997.8,,,
2398,2021-06-14 23:30:00,2021,Jun,10,CDH,14,4,2330,999.0,2.0,,60.0,2,1.0,1630.0,,,,,,29.7,24.6,22.2,64.0,961.1,995.4,997.8,,0.0,0.0
2404,2021-06-15 00:00:00,2021,Jun,10,CDH,15,1,0,999.0,2.0,,60.0,2,1.0,1630.0,,,,,,29.4,24.3,21.9,65.0,961.2,995.5,997.9,,,
2406,2021-06-15 01:00:00,2021,Jun,10,CDH,15,1,100,100.0,5.0,,60.0,2,1.0,1630.0,,,,,,29.6,24.5,22.1,64.0,961.2,995.4,997.9,,,
2414,2021-06-15 02:00:00,2021,Jun,10,CDH,15,1,200,100.0,4.0,,60.0,2,1.0,1630.0,,,,,,29.4,24.6,21.9,66.0,960.8,995.0,997.5,,,
2415,2021-06-15 02:30:00,2021,Jun,10,CDH,15,4,230,999.0,2.0,,60.0,2,1.0,1630.0,,,,,,28.5,24.3,21.6,68.0,960.6,995.0,997.3,,0.0,0.0
2420,2021-06-15 03:00:00,2021,Jun,10,CDH,15,1,300,120.0,4.0,,60.0,2,1.0,1630.0,,,,,,28.9,24.6,22.6,69.0,960.3,994.6,997.0,,,
2427,2021-06-15 04:00:00,2021,Jun,10,CDH,15,1,400,120.0,5.0,,60.0,2,1.0,1630.0,,,,,,28.9,24.8,23.1,71.0,960.1,994.4,996.8,,,
2433,2021-06-15 05:00:00,2021,Jun,10,CDH,15,1,500,140.0,5.0,,60.0,2,1.0,1630.0,,,,,,28.0,24.4,22.7,73.0,959.8,994.2,996.5,,,
2437,2021-06-15 05:30:00,2021,Jun,10,CDH,15,4,530,110.0,6.0,,50.0,5,1.0,1630.0,,,,,,27.8,24.3,22.7,74.0,959.9,994.3,996.6,,0.0,0.0
2442,2021-06-15 06:00:00,2021,Jun,10,CDH,15,1,600,130.0,5.0,,50.0,10,0.0,,,,,,,27.7,24.9,23.7,79.0,960.0,994.4,996.6,,,
2444,2021-06-15 06:30:00,2021,Jun,10,CDH,15,1,630,140.0,6.0,,50.0,10,0.0,,,,,,,27.9,25.1,23.9,79.0,960.2,994.6,996.9,,,
2449,2021-06-15 07:00:00,2021,Jun,10,CDH,15,1,700,130.0,5.0,,50.0,10,0.0,,,,,,,28.4,25.1,23.8,76.0,960.4,994.7,997.1,,,
2456,2021-06-15 07:30:00,2021,Jun,10,CDH,15,1,730,140.0,7.0,,60.0,2,0.0,,,,,,,29.0,25.0,23.5,72.0,960.5,994.7,997.2,,,
2461,2021-06-15 08:00:00,2021,Jun,10,CDH,15,1,800,130.0,9.0,,60.0,2,0.0,,,,,,,29.6,25.0,24.0,72.0,960.5,994.7,997.2,,,
2464,2021-06-15 08:30:00,2021,Jun,10,CDH,15,4,830,140.0,7.0,,60.0,2,0.0,,,,,,,30.3,26.3,24.7,70.0,960.4,994.5,997.1,276.0,0.0,0.0
2471,2021-06-15 09:00:00,2021,Jun,10,CDH,15,1,900,130.0,6.0,,60.0,2,0.0,,,,,,,31.0,26.4,24.6,69.0,960.4,994.4,997.1,,,
2475,2021-06-15 09:30:00,2021,Jun,10,CDH,15,1,930,170.0,5.0,,60.0,2,0.0,,,,,,,31.8,27.2,25.3,69.0,960.5,994.4,997.2,,,
2481,2021-06-15 10:00:00,2021,Jun,10,CDH,15,1,1000,190.0,4.0,,60.0,2,3.0,2630.0,1830.0,,,,,32.3,27.8,25.9,60.0,960.5,994.3,997.2,,,
2484,2021-06-15 10:30:00,2021,Jun,10,CDH,15,1,1030,210.0,5.0,,60.0,3,4.0,3630.0,1830.0,1360.0,,,,32.5,28.6,26.8,72.0,960.5,994.3,997.2,,,
2493,2021-06-15 11:00:00,2021,Jun,10,CDH,15,1,1100,999.0,1.0,,60.0,2,4.0,3630.0,1830.0,,,,,34.2,30.8,28.9,76.0,960.2,993.7,996.9,,,
2496,2021-06-15 11:30:00,2021,Jun,10,CDH,15,4,1130,999.0,2.0,,60.0,1,3.0,3630.0,1830.0,,,,,34.2,30.1,28.4,72.0,959.8,993.3,996.4,,0.0,0.0
2501,2021-06-15 12:00:00,2021,Jun,10,CDH,15,1,1200,300.0,4.0,,60.0,2,3.0,3630.0,1830.0,,,,,34.9,31.1,29.8,75.0,959.3,992.7,995.9,,,
2508,2021-06-15 12:30:00,2021,Jun,10,CDH,15,1,1230,300.0,4.0,,60.0,2,3.0,3630.0,1830.0,,,,,35.3,31.6,30.2,76.0,958.7,992.0,995.3,,,
2512,2021-06-15 13:00:00,2021,Jun,10,CDH,15,1,1300,260.0,4.0,,60.0,2,3.0,3630.0,1830.0,,,,,36.6,32.6,31.5,78.0,958.0,991.2,994.6,,,
2513,2021-06-15 13:30:00,2021,Jun,10,CDH,15,1,1330,999.0,2.0,,60.0,2,3.0,2630.0,1830.0,,,,,36.2,32.3,31.1,75.0,957.6,990.7,994.2,,,
2520,2021-06-15 14:00:00,2021,Jun,10,CDH,15,1,1400,270.0,5.0,,60.0,2,3.0,2630.0,1830.0,,,,,36.4,31.6,30.1,70.0,957.1,990.2,993.7,,,
2521,2021-06-15 14:30:00,2021,Jun,10,CDH,15,4,1430,250.0,5.0,,60.0,2,3.0,2630.0,1830.0,,,,,36.6,29.9,27.6,60.0,956.8,990.0,993.3,,0.0,0.0
2527,2021-06-15 15:00:00,2021,Jun,10,CDH,15,1,1500,270.0,5.0,,60.0,2,3.0,2630.0,1830.0,,,,,36.8,28.4,25.4,52.0,956.7,989.9,993.3,,,
2532,2021-06-15 15:30:00,2021,Jun,10,CDH,15,1,1530,260.0,5.0,,60.0,2,2.0,2630.0,,,,,,37.1,28.0,24.3,48.0,956.9,990.1,993.5,,,
2536,2021-06-15 16:00:00,2021,Jun,10,CDH,15,1,1600,260.0,6.0,,60.0,3,3.0,2630.0,3360.0,,,,,36.8,26.6,22.5,44.0,957.0,990.3,993.6,,,
2538,2021-06-15 16:30:00,2021,Jun,10,CDH,15,1,1630,290.0,7.0,,60.0,3,4.0,2630.0,1930.0,3360.0,,,,37.1,26.2,21.7,41.0,957.0,990.3,993.6,,,
2542,2021-06-15 17:00:00,2021,Jun,10,CDH,15,1,1700,290.0,6.0,,60.0,3,6.0,3630.0,1930.0,5360.0,,,,36.0,25.4,20.7,41.0,957.5,990.9,994.1,,,
2546,2021-06-15 17:15:00,2021,Jun,10,CDH,15,2,1715,230.0,15.0,25.0,50.0,7,6.0,3630.0,1930.0,5359.0,,,,30.3,20.6,15.6,38.0,958.6,992.8,995.4,,,
2550,2021-06-15 17:30:00,2021,Jun,10,CDH,15,5,1730,,,,,7,,,,,,,,,19.0,,36.0,,,,,,
2551,2021-06-15 17:30:00,2021,Jun,10,CDH,15,4,1730,230.0,15.0,25.0,3.0,17,7.0,3630.0,1930.0,5360.0,,,,28.3,19.0,13.8,36.0,958.7,993.1,995.3,374.0,0.0,0.0
2554,2021-06-15 18:00:00,2021,Jun,10,CDH,15,1,1800,230.0,10.0,20.0,50.0,95,7.0,3630.0,1930.0,5359.0,,,,27.8,18.8,13.4,48.0,959.0,993.5,995.6,,,
2555,2021-06-15 18:00:00,2021,Jun,10,CDH,15,5,1800,,,,,7,,,,,,,,,18.8,,48.0,,,,,,
2562,2021-06-15 18:30:00,2021,Jun,10,CDH,15,1,1830,200.0,12.0,,50.0,95,7.0,3630.0,1930.0,5359.0,,,,27.0,22.8,20.0,64.0,958.6,993.0,995.1,,,
2567,2021-06-15 19:00:00,2021,Jun,10,CDH,15,1,1900,70.0,10.0,,60.0,1,6.0,3625.0,1830.0,5359.0,,,,28.2,24.0,22.2,70.0,958.2,991.6,994.9,,,
2573,2021-06-15 19:30:00,2021,Jun,10,CDH,15,1,1930,50.0,7.0,,60.0,2,6.0,3625.0,1830.0,5359.0,,,,28.9,25.1,23.6,73.0,957.5,991.6,994.1,,,
2576,2021-06-15 20:00:00,2021,Jun,10,CDH,15,1,2000,40.0,8.0,,60.0,2,6.0,3625.0,1830.0,5359.0,,,,29.5,25.7,24.3,74.0,957.4,991.5,994.0,,,
2579,2021-06-15 20:30:00,2021,Jun,10,CDH,15,4,2030,50.0,5.0,,60.0,2,6.0,3625.0,1830.0,5359.0,,,,29.6,26.0,24.5,74.0,957.7,991.8,994.3,,0.001,0.001
2588,2021-06-15 21:00:00,2021,Jun,10,CDH,15,1,2100,360.0,4.0,,60.0,2,6.0,3625.0,1830.0,5359.0,,,,29.8,26.7,25.4,77.0,957.7,991.8,994.3,,,
2592,2021-06-15 22:00:00,2021,Jun,10,CDH,15,1,2200,999.0,2.0,,60.0,2,6.0,3625.0,5359.0,,,,,28.7,26.1,24.7,79.0,958.6,992.8,994.4,,,
2599,2021-06-15 23:00:00,2021,Jun,10,CDH,15,1,2300,190.0,8.0,,60.0,2,6.0,3625.0,5359.0,,,,,27.9,24.8,23.5,77.0,959.9,994.3,996.6,,,
2603,2021-06-15 23:30:00,2021,Jun,10,CDH,15,4,2330,230.0,5.0,,60.0,2,6.0,3625.0,5359.0,,,,,27.6,24.4,22.9,76.0,960.1,994.5,996.8,,0.0,0.0
2607,2021-06-16 00:00:00,2021,Jun,10,CDH,16,1,0,200.0,4.0,,60.0,2,6.0,3625.0,5359.0,,,,,27.1,23.9,22.5,76.0,960.3,994.8,997.0,,,
2611,2021-06-16 01:00:00,2021,Jun,10,CDH,16,1,100,190.0,5.0,,60.0,2,6.0,3625.0,6359.0,,,,,26.8,24.2,23.1,80.0,961.6,996.2,998.3,,,
2615,2021-06-16 02:00:00,2021,Jun,10,CDH,16,1,200,130.0,7.0,,60.0,3,6.0,3625.0,1930.0,6359.0,,,,27.0,25.0,24.1,83.0,961.3,995.8,998.0,,,
2621,2021-06-16 02:30:00,2021,Jun,10,CDH,16,4,230,140.0,6.0,,60.0,60,7.0,3625.0,1930.0,6359.0,,,,27.0,25.0,24.3,84.0,961.5,996.0,998.2,,0.0,0.0
2625,2021-06-16 03:00:00,2021,Jun,10,CDH,16,1,300,130.0,5.0,,60.0,2,7.0,3625.0,1930.0,6359.0,,,,26.9,25.0,24.2,85.0,961.3,995.8,998.0,,,
2631,2021-06-16 04:00:00,2021,Jun,10,CDH,16,1,400,130.0,7.0,,60.0,2,7.0,3625.0,1930.0,6359.0,,,,26.9,25.4,24.7,88.0,961.5,998.2,996.0,,,
2637,2021-06-16 05:00:00,2021,Jun,10,CDH,16,1,500,150.0,4.0,,60.0,3,8.0,3625.0,1930.0,6359.0,,,,26.8,25.4,24.9,89.0,962.2,996.7,998.9,,,
2640,2021-06-16 05:30:00,2021,Jun,10,CDH,16,5,530,,,,,10,,,,,,,,,25.5,,89.0,,,,,,
2644,2021-06-16 05:30:00,2021,Jun,10,CDH,16,4,530,140.0,5.0,,50.0,61,8.0,3625.0,1930.0,6359.0,,,,26.9,25.5,24.9,89.0,962.4,997.0,999.1,,0.001,0.001
2649,2021-06-16 06:00:00,2021,Jun,10,CDH,16,1,600,70.0,3.0,,50.0,61,8.0,3625.0,1930.0,6359.0,,,,26.7,25.3,24.7,89.0,962.7,997.3,999.4,,,
2650,2021-06-16 06:00:00,2021,Jun,10,CDH,16,5,600,,,,,10,,,,,,,,,25.3,,89.0,,,,,,
2655,2021-06-16 06:30:00,2021,Jun,10,CDH,16,1,630,360.0,7.0,,40.0,61,8.0,3625.0,1930.0,6359.0,,,,25.2,24.3,23.9,93.0,963.0,997.7,999.8,,,
2657,2021-06-16 06:30:00,2021,Jun,10,CDH,16,5,630,,,,,10,,,,,,,,,24.3,,93.0,,,,,,
2660,2021-06-16 06:45:00,2021,Jun,10,CDH,16,5,645,,,,,10,,,,,,,,,24.8,,100.0,,,,,,
2661,2021-06-16 06:45:00,2021,Jun,10,CDH,16,1,645,360.0,7.0,,30.0,61,8.0,3625.0,1930.0,6359.0,,,,24.8,24.8,24.8,100.0,963.1,997.9,999.8,,,
2665,2021-06-16 07:00:00,2021,Jun,10,CDH,16,5,700,,,,,10,,,,,,,,,24.6,,100.0,,,,,,
2662,2021-06-16 07:00:00,2021,Jun,10,CDH,16,1,700,350.0,7.0,,30.0,61,8.0,3620.0,1930.0,7359.0,,,,24.6,24.6,24.6,100.0,963.4,998.2,1000.2,,,
2668,2021-06-16 07:30:00,2021,Jun,10,CDH,16,1,730,10.0,4.0,,30.0,61,8.0,4620.0,1930.0,7359.0,,,,24.6,24.6,24.6,100.0,963.5,998.4,1000.3,,,
2669,2021-06-16 07:30:00,2021,Jun,10,CDH,16,5,730,,,,,10,,,,,,,,,24.6,,100.0,,,,,,
2679,2021-06-16 08:00:00,2021,Jun,10,CDH,16,1,800,360.0,3.0,,30.0,61,8.0,3620.0,1830.0,7359.0,,,,24.6,24.6,24.6,100.0,963.9,998.8,1000.7,,,
2677,2021-06-16 08:00:00,2021,Jun,10,CDH,16,5,800,,,,,10,,,,,,,,,24.6,,100.0,,,,,,
2682,2021-06-16 08:30:00,2021,Jun,10,CDH,16,4,830,340.0,3.0,,30.0,60,8.0,3620.0,1830.0,6359.0,,,,25.0,23.2,22.4,85.0,964.0,998.9,1000.8,244.0,0.6,0.602
2684,2021-06-16 08:30:00,2021,Jun,10,CDH,16,5,830,,,,,10,,,,,,,,,23.2,,85.0,,,,,,
2688,2021-06-16 09:00:00,2021,Jun,10,CDH,16,1,900,360.0,4.0,,35.0,60,8.0,3620.0,1830.0,6359.0,,,,25.2,22.6,21.3,79.0,964.3,999.2,1001.1,,,
2689,2021-06-16 09:00:00,2021,Jun,10,CDH,16,5,900,,,,,10,,,,,,,,,22.6,,79.0,,,,,,
2696,2021-06-16 09:30:00,2021,Jun,10,CDH,16,1,930,30.0,3.0,,35.0,60,8.0,3620.0,1830.0,6359.0,,,,25.3,23.7,22.8,86.0,964.3,999.2,1001.1,,,
2693,2021-06-16 09:30:00,2021,Jun,10,CDH,16,5,930,,,,,10,,,,,,,,,23.7,,86.0,,,,,,
2699,2021-06-16 10:00:00,2021,Jun,10,CDH,16,1,1000,20.0,3.0,,30.0,60,8.0,3620.0,1830.0,6459.0,,,,25.6,24.7,24.2,92.0,964.4,999.4,1001.4,,,
2700,2021-06-16 10:00:00,2021,Jun,10,CDH,16,5,1000,,,,,10,,,,,,,,,24.7,,92.0,,,,,,
2703,2021-06-16 10:30:00,2021,Jun,10,CDH,16,5,1030,,,,,10,,,,,,,,,25.0,,93.0,,,,,,
2704,2021-06-16 10:30:00,2021,Jun,10,CDH,16,1,1030,320.0,5.0,,30.0,61,8.0,3620.0,1830.0,6359.0,,,,25.9,25.0,24.7,93.0,964.9,999.6,1001.7,,,
2710,2021-06-16 11:00:00,2021,Jun,10,CDH,16,1,1100,340.0,6.0,,30.0,61,8.0,3620.0,1830.0,6359.0,,,,25.4,24.4,24.0,92.0,965.0,999.8,1001.8,,,
2708,2021-06-16 11:00:00,2021,Jun,10,CDH,16,5,1100,,,,,10,,,,,,,,,24.4,,92.0,,,,,,
2715,2021-06-16 11:30:00,2021,Jun,10,CDH,16,5,1130,,,,,10,,,,,,,,,24.6,,92.0,,,,,,
2716,2021-06-16 11:30:00,2021,Jun,10,CDH,16,4,1130,320.0,7.0,,30.0,60,8.0,3620.0,1830.0,7359.0,,,,25.6,24.6,24.2,92.0,964.9,999.7,1001.7,,0.4,0.4
2719,2021-06-16 12:00:00,2021,Jun,10,CDH,16,1,1200,340.0,7.0,,30.0,60,8.0,3620.0,1830.0,6359.0,,,,25.3,24.3,23.9,92.0,964.9,999.7,1001.7,,,
2721,2021-06-16 12:00:00,2021,Jun,10,CDH,16,5,1200,,,,,10,,,,,,,,,24.3,,92.0,,,,,,
2727,2021-06-16 12:30:00,2021,Jun,10,CDH,16,5,1230,,,,,10,,,,,,,,,24.0,,87.0,,,,,,
2726,2021-06-16 12:30:00,2021,Jun,10,CDH,16,1,1230,340.0,7.0,,23.0,61,8.0,3620.0,1830.0,6359.0,,,,25.6,24.0,23.3,87.0,964.7,999.5,1001.5,,,
2730,2021-06-16 13:00:00,2021,Jun,10,CDH,16,5,1300,,,,,10,,,,,,,,,23.6,,87.0,,,,,,
2731,2021-06-16 13:00:00,2021,Jun,10,CDH,16,1,1300,350.0,8.0,,30.0,60,8.0,3620.0,1830.0,6359.0,,,,25.2,23.6,22.9,87.0,964.7,999.6,1001.5,,,
2738,2021-06-16 13:30:00,2021,Jun,10,CDH,16,1,1330,360.0,8.0,,35.0,60,8.0,3620.0,1830.0,6359.0,,,,25.9,23.6,22.6,82.0,964.6,999.4,1001.4,,,
2737,2021-06-16 13:30:00,2021,Jun,10,CDH,16,5,1330,,,,,10,,,,,,,,,23.6,,82.0,,,,,,
2741,2021-06-16 14:00:00,2021,Jun,10,CDH,16,1,1400,20.0,6.0,,45.0,10,8.0,3620.0,1830.0,6359.0,,,,26.7,24.4,22.7,78.0,964.3,999.0,1001.1,,,
2745,2021-06-16 14:30:00,2021,Jun,10,CDH,16,4,1430,20.0,5.0,,60.0,1,7.0,3620.0,1830.0,6359.0,,,,28.1,24.6,23.0,74.0,963.7,998.2,1000.5,,0.8,0.8
2752,2021-06-16 15:00:00,2021,Jun,10,CDH,16,1,1500,50.0,4.0,,60.0,2,7.0,2625.0,1830.0,6359.0,,,,29.5,25.8,24.2,72.0,963.1,997.3,999.8,,,
2756,2021-06-16 15:30:00,2021,Jun,10,CDH,16,1,1530,50.0,3.0,,60.0,1,6.0,1625.0,1825.0,5359.0,,,,30.7,26.4,24.1,68.0,962.8,996.9,999.5,,,
2759,2021-06-16 16:00:00,2021,Jun,10,CDH,16,1,1600,999.0,2.0,,60.0,2,6.0,1625.0,1825.0,5359.0,3075.0,,,31.2,26.8,24.4,67.0,962.6,996.6,999.3,,,
2765,2021-06-16 16:30:00,2021,Jun,10,CDH,16,1,1630,999.0,1.0,,60.0,2,6.0,1625.0,1825.0,5359.0,4075.0,,,31.8,27.5,25.2,68.0,962.5,996.5,999.2,,,
2766,2021-06-16 17:00:00,2021,Jun,10,CDH,16,1,1700,300.0,4.0,,60.0,3,7.0,2625.0,1825.0,6359.0,,,,30.7,26.6,25.0,72.0,962.5,996.6,999.2,,,
2772,2021-06-16 17:30:00,2021,Jun,10,CDH,16,4,1730,290.0,4.0,,60.0,2,7.0,2625.0,1825.0,6359.0,,,,30.5,26.7,25.1,73.0,962.5,996.6,999.2,321.0,0.0,0.0
2775,2021-06-16 18:00:00,2021,Jun,10,CDH,16,1,1800,320.0,3.0,,60.0,2,7.0,3625.0,6359.0,,,,,30.7,27.5,26.0,76.0,962.5,996.5,999.2,,,
2778,2021-06-16 18:30:00,2021,Jun,10,CDH,16,1,1830,300.0,3.0,,60.0,1,6.0,2625.0,1825.0,5359.0,,,,30.7,27.6,26.2,77.0,962.4,996.5,999.1,,,
2786,2021-06-16 19:00:00,2021,Jun,10,CDH,16,1,1900,340.0,5.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,30.2,26.8,25.5,76.0,962.5,996.6,999.2,,,
2788,2021-06-16 19:30:00,2021,Jun,10,CDH,16,1,1930,340.0,9.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,29.0,26.3,25.2,80.0,962.6,996.9,999.3,,,
2792,2021-06-16 20:00:00,2021,Jun,10,CDH,16,1,2000,340.0,5.0,,60.0,2,6.0,3625.0,5359.0,,,,,28.3,26.0,25.0,82.0,963.1,997.5,999.8,,,
2796,2021-06-16 20:30:00,2021,Jun,10,CDH,16,4,2030,20.0,4.0,,60.0,2,6.0,3625.0,5360.0,,,,,28.3,26.1,24.9,82.0,963.3,997.7,1000.1,,0.0,0.0
2802,2021-06-16 21:00:00,2021,Jun,10,CDH,16,1,2100,20.0,3.0,,60.0,1,5.0,2625.0,5359.0,,,,,28.1,26.4,25.5,86.0,963.7,998.1,1000.5,,,
2808,2021-06-16 22:00:00,2021,Jun,10,CDH,16,1,2200,80.0,3.0,,60.0,2,5.0,2625.0,5359.0,,,,,28.3,26.9,26.3,89.0,964.2,998.6,1001.0,,,
2814,2021-06-16 23:00:00,2021,Jun,10,CDH,16,1,2300,999.0,2.0,,60.0,2,5.0,1630.0,5359.0,,,,,28.0,26.6,26.1,88.0,964.3,998.8,1001.1,,,
2816,2021-06-16 23:30:00,2021,Jun,10,CDH,16,4,2330,999.0,2.0,,60.0,2,5.0,2630.0,5359.0,,,,,27.5,26.1,25.5,90.0,964.9,999.4,1001.7,,0.0,0.0
2821,2021-06-17 00:00:00,2021,Jun,10,CDH,17,1,0,999.0,2.0,,60.0,2,5.0,2630.0,4359.0,,,,,26.8,25.6,25.0,90.0,965.0,999.6,1001.8,,,
2826,2021-06-17 01:00:00,2021,Jun,10,CDH,17,1,100,999.0,2.0,,60.0,2,5.0,2630.0,4359.0,,,,,26.6,25.4,24.6,89.0,965.4,1000.1,1002.2,,,
2833,2021-06-17 02:00:00,2021,Jun,10,CDH,17,1,200,999.0,2.0,,60.0,3,6.0,3630.0,4359.0,,,,,26.7,25.4,24.8,90.0,965.1,998.8,1001.9,,,
2835,2021-06-17 02:30:00,2021,Jun,10,CDH,17,4,230,999.0,2.0,,60.0,2,6.0,3630.0,4359.0,,,,,26.6,25.3,24.6,88.0,965.0,999.7,1001.8,,0.0,0.0
2840,2021-06-17 03:00:00,2021,Jun,10,CDH,17,1,300,350.0,5.0,,60.0,2,6.0,3630.0,1930.0,4359.0,,,,26.0,24.7,24.1,89.0,964.5,999.2,1001.3,,,
2844,2021-06-17 04:00:00,2021,Jun,10,CDH,17,1,400,40.0,4.0,,60.0,1,4.0,3630.0,2360.0,,,,,25.8,25.1,24.8,94.0,964.0,998.8,1000.8,,,
2849,2021-06-17 05:00:00,2021,Jun,10,CDH,17,1,500,30.0,4.0,,60.0,3,5.0,3630.0,1830.0,3359.0,,,,25.8,25.1,24.8,94.0,964.0,998.7,1000.8,,,
2853,2021-06-17 05:30:00,2021,Jun,10,CDH,17,4,530,999.0,2.0,,60.0,1,4.0,2630.0,1830.0,3360.0,,,,25.6,25.4,25.3,98.0,964.0,998.7,1000.8,,0.0,0.0
2859,2021-06-17 06:00:00,2021,Jun,10,CDH,17,1,600,999.0,1.0,,60.0,2,4.0,2630.0,1830.0,3360.0,,,,25.5,25.3,25.2,98.0,964.3,999.1,1001.1,,,
2863,2021-06-17 06:30:00,2021,Jun,10,CDH,17,1,630,999.0,1.0,,60.0,1,3.0,1630.0,1830.0,3360.0,,,,26.1,25.5,25.1,94.0,964.4,999.1,1001.2,,,
2867,2021-06-17 07:00:00,2021,Jun,10,CDH,17,1,700,999.0,1.0,,60.0,1,2.0,1630.0,2360.0,,,,,28.2,27.5,27.2,94.0,964.8,999.2,1001.6,,,
2871,2021-06-17 07:30:00,2021,Jun,10,CDH,17,1,730,140.0,7.0,,60.0,2,2.0,1630.0,2360.0,,,,,27.6,26.0,25.4,88.0,964.9,999.4,1001.7,,,
2873,2021-06-17 08:00:00,2021,Jun,10,CDH,17,1,800,120.0,6.0,,60.0,3,4.0,2630.0,4360.0,,,,,27.3,24.3,23.0,77.0,965.1,999.7,1001.9,,,
2876,2021-06-17 08:30:00,2021,Jun,10,CDH,17,4,830,160.0,6.0,,60.0,1,3.0,1630.0,3360.0,,,,,29.0,25.0,23.3,71.0,965.4,999.8,1002.2,248.0,0.0,1.2
2881,2021-06-17 09:00:00,2021,Jun,10,CDH,17,1,900,140.0,5.0,,60.0,1,2.0,2360.0,,,,,,29.7,25.1,23.0,67.0,965.6,1000.0,1002.4,,,
2888,2021-06-17 09:30:00,2021,Jun,10,CDH,17,1,930,160.0,4.0,,60.0,2,2.0,2360.0,,,,,,30.3,25.3,23.0,65.0,965.9,1000.2,1002.7,,,
2892,2021-06-17 10:00:00,2021,Jun,10,CDH,17,1,1000,160.0,7.0,,60.0,2,2.0,1630.0,2360.0,,,,,31.8,25.7,23.3,61.0,965.7,999.9,1002.6,,,
2897,2021-06-17 10:30:00,2021,Jun,10,CDH,17,1,1030,160.0,7.0,,60.0,2,2.0,1630.0,2360.0,,,,,32.4,26.3,23.9,60.0,966.0,1000.1,1002.8,,,
2900,2021-06-17 11:00:00,2021,Jun,10,CDH,17,1,1100,160.0,7.0,,60.0,3,3.0,1630.0,3360.0,,,,,33.1,27.4,25.1,63.0,966.0,1000.0,1002.9,,,
2903,2021-06-17 11:30:00,2021,Jun,10,CDH,17,4,1130,160.0,8.0,,60.0,2,3.0,1630.0,3360.0,,,,,33.3,26.6,24.0,58.0,965.8,999.7,1002.6,,0.0,0.0
2907,2021-06-17 12:00:00,2021,Jun,10,CDH,17,1,1200,180.0,5.0,,60.0,2,3.0,1630.0,3360.0,,,,,33.8,27.0,24.3,58.0,965.8,999.7,1002.6,,,
2915,2021-06-17 12:30:00,2021,Jun,10,CDH,17,1,1230,180.0,6.0,,60.0,3,4.0,2630.0,4360.0,,,,,33.7,27.7,25.5,62.0,965.5,999.3,1002.3,,,
2921,2021-06-17 13:00:00,2021,Jun,10,CDH,17,1,1300,999.0,2.0,,60.0,3,5.0,3630.0,4360.0,,,,,35.0,28.9,26.6,62.0,965.2,998.8,1002.0,,,
2924,2021-06-17 13:30:00,2021,Jun,10,CDH,17,1,1330,190.0,3.0,,60.0,3,6.0,3630.0,5360.0,,,,,34.6,29.0,26.2,62.0,964.7,998.4,1001.5,,,
2928,2021-06-17 14:00:00,2021,Jun,10,CDH,17,1,1400,290.0,3.0,,60.0,2,6.0,3630.0,5360.0,,,,,34.8,29.6,27.3,65.0,964.5,998.1,1001.3,,,
2933,2021-06-17 14:30:00,2021,Jun,10,CDH,17,4,1430,250.0,4.0,,60.0,2,6.0,2630.0,5360.0,,,,,34.6,29.4,27.1,65.0,964.1,997.7,1000.9,,0.0,0.0
2937,2021-06-17 15:00:00,2021,Jun,10,CDH,17,1,1500,280.0,5.0,,60.0,2,6.0,2630.0,6360.0,,,,,34.4,29.3,27.7,68.0,963.9,997.5,1000.7,,,
2940,2021-06-17 15:30:00,2021,Jun,10,CDH,17,1,1530,290.0,8.0,,60.0,3,7.0,2630.0,1830.0,6360.0,,,,33.5,28.9,27.3,60.0,963.8,997.6,1000.6,,,
