,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
3720,2021-06-21 22:00:00,2021,Jun,17,HND,21,1,2200,999.0,2.0,,60.0,2,5.0,2630.0,5360.0,,,,,31.6,26.0,23.5,62.0,977.2,1001.3,1002.4,,,
3724,2021-06-21 23:00:00,2021,Jun,17,HND,21,1,2300,999.0,2.0,,60.0,3,6.0,2630.0,5360.0,,,,,31.4,26.0,23.6,63.0,977.4,1001.5,1002.6,,,
3728,2021-06-21 23:30:00,2021,Jun,17,HND,21,4,2330,999.0,2.0,,60.0,2,6.0,2630.0,5360.0,,,,,31.0,25.6,23.2,63.0,977.4,1001.5,1002.6,,0.0,0.0
3731,2021-06-22 00:00:00,2021,Jun,17,HND,22,1,0,999.0,2.0,,60.0,2,6.0,2630.0,5360.0,,,,,30.0,25.0,22.7,65.0,977.2,1001.3,1002.4,,,
3736,2021-06-22 01:00:00,2021,Jun,17,HND,22,1,100,999.0,2.0,,60.0,2,6.0,2630.0,5360.0,,,,,29.6,25.0,22.9,67.0,977.0,1001.1,1002.2,,,
3741,2021-06-22 02:00:00,2021,Jun,17,HND,22,1,200,999.0,2.0,,60.0,2,6.0,2630.0,5360.0,,,,,29.0,25.0,23.2,71.0,976.7,1000.8,1001.9,,,
3746,2021-06-22 02:30:00,2021,Jun,17,HND,22,4,230,999.0,2.0,,60.0,2,6.0,2630.0,5360.0,,,,,29.0,25.0,23.2,71.0,976.5,1000.6,1001.7,,0.0,0.0
3748,2021-06-22 03:00:00,2021,Jun,17,HND,22,1,300,999.0,2.0,,60.0,2,6.0,2630.0,5360.0,,,,,28.6,24.6,22.7,71.0,976.3,1000.4,1001.5,,,
3756,2021-06-22 04:00:00,2021,Jun,17,HND,22,1,400,999.0,2.0,,60.0,2,5.0,1630.0,5360.0,,,,,28.2,24.4,22.9,73.0,976.0,1000.0,1001.2,,,
3761,2021-06-22 05:00:00,2021,Jun,17,HND,22,1,500,999.0,2.0,,50.0,5,3.0,1630.0,3360.0,,,,,28.2,24.4,22.9,73.0,976.3,1000.1,1001.5,,,
3763,2021-06-22 05:30:00,2021,Jun,17,HND,22,4,530,999.0,2.0,,40.0,5,2.0,2360.0,,,,,,29.0,25.4,23.8,74.0,976.5,1000.3,1001.7,,0.0,0.0
3767,2021-06-22 06:00:00,2021,Jun,17,HND,22,1,600,999.0,2.0,,40.0,5,2.0,2360.0,,,,,,29.4,25.8,24.2,74.0,976.8,1000.5,1002.0,,,
3771,2021-06-22 06:30:00,2021,Jun,17,HND,22,1,630,999.0,2.0,,45.0,5,2.0,2360.0,,,,,,30.2,26.6,25.1,74.0,977.2,1000.8,1002.4,,,
3778,2021-06-22 07:00:00,2021,Jun,17,HND,22,1,700,999.0,2.0,,50.0,5,2.0,2360.0,,,,,,31.0,27.2,25.7,73.0,977.3,1000.9,1002.5,,,
3782,2021-06-22 07:30:00,2021,Jun,17,HND,22,1,730,320.0,4.0,,50.0,5,2.0,2360.0,,,,,,32.0,27.8,26.1,71.0,977.7,1001.4,1002.9,,,
3787,2021-06-22 08:00:00,2021,Jun,17,HND,22,1,800,330.0,5.0,,50.0,5,2.0,2360.0,,,,,,32.2,27.6,25.8,69.0,977.9,1001.6,1003.1,,,
3790,2021-06-22 08:30:00,2021,Jun,17,HND,22,4,830,320.0,5.0,,50.0,5,2.0,2360.0,,,,,,32.6,27.6,25.6,67.0,978.1,1001.8,1003.3,282.0,0.0,0.0
3795,2021-06-22 09:00:00,2021,Jun,17,HND,22,1,900,320.0,5.0,,60.0,2,2.0,2360.0,,,,,,33.2,26.2,23.1,55.0,978.1,1001.8,1003.3,,,
3796,2021-06-22 09:30:00,2021,Jun,17,HND,22,1,930,290.0,6.0,,60.0,2,2.0,2360.0,,,,,,33.4,25.8,22.3,52.0,978.1,1001.8,1003.3,,,
3800,2021-06-22 10:00:00,2021,Jun,17,HND,22,1,1000,290.0,5.0,,60.0,1,0.0,,,,,,,34.4,25.8,21.8,48.0,978.2,1001.5,1003.5,,,
3804,2021-06-22 10:30:00,2021,Jun,17,HND,22,1,1030,290.0,6.0,,60.0,3,2.0,2360.0,,,,,,34.6,25.6,21.4,46.0,978.3,1001.6,1003.6,,,
3808,2021-06-22 11:00:00,2021,Jun,17,HND,22,1,1100,290.0,8.0,,60.0,2,3.0,2630.0,2360.0,,,,,35.8,26.0,21.2,43.0,978.2,1001.5,1003.5,,,
3812,2021-06-22 11:30:00,2021,Jun,17,HND,22,4,1130,360.0,10.0,,60.0,2,5.0,3620.0,3625.0,,,,,36.0,26.0,21.3,43.0,978.0,1001.3,1003.2,,0.0,0.0
3817,2021-06-22 12:00:00,2021,Jun,17,HND,22,1,1200,20.0,6.0,,60.0,1,4.0,2625.0,3360.0,,,,,36.6,26.6,22.1,46.0,977.8,1001.1,1003.0,,,
3822,2021-06-22 12:30:00,2021,Jun,17,HND,22,1,1230,290.0,8.0,,60.0,3,5.0,3625.0,4360.0,,,,,37.4,26.0,20.6,38.0,977.5,1000.8,1002.7,,,
3824,2021-06-22 13:00:00,2021,Jun,17,HND,22,1,1300,270.0,8.0,,60.0,3,6.0,3625.0,5360.0,,,,,38.0,26.0,20.3,36.0,977.2,1000.5,1002.4,,,
3829,2021-06-22 13:30:00,2021,Jun,17,HND,22,1,1330,290.0,8.0,,60.0,2,6.0,3625.0,5360.0,,,,,38.0,26.2,20.6,37.0,977.0,1000.3,1002.2,,,
3833,2021-06-22 14:00:00,2021,Jun,17,HND,22,1,1400,350.0,8.0,,60.0,2,6.0,3625.0,5359.0,,,,,36.6,26.6,22.1,43.0,976.7,1000.0,1001.9,,,
3838,2021-06-22 14:30:00,2021,Jun,17,HND,22,4,1430,360.0,8.0,,60.0,2,5.0,2625.0,5359.0,,,,,37.8,25.6,19.6,35.0,976.2,999.2,1001.4,,0.0,0.0
3842,2021-06-22 15:00:00,2021,Jun,17,HND,22,1,1500,360.0,8.0,,60.0,2,5.0,2625.0,5359.0,,,,,38.8,25.8,19.4,33.0,975.8,998.8,1001.0,,,
3844,2021-06-22 15:30:00,2021,Jun,17,HND,22,1,1530,360.0,8.0,,60.0,2,5.0,2625.0,5359.0,,,,,37.8,25.8,20.0,36.0,975.4,998.4,1000.6,,,
3851,2021-06-22 16:00:00,2021,Jun,17,HND,22,1,1600,360.0,8.0,,60.0,2,5.0,2625.0,5359.0,,,,,37.8,25.8,20.0,36.0,974.9,998.0,1000.1,,,
3854,2021-06-22 16:30:00,2021,Jun,17,HND,22,1,1630,360.0,6.0,,60.0,1,4.0,4359.0,,,,,,38.0,26.0,20.3,36.0,974.4,997.3,999.6,,,
3857,2021-06-22 17:00:00,2021,Jun,17,HND,22,1,1700,350.0,6.0,,60.0,2,4.0,4359.0,,,,,,36.0,25.6,20.6,41.0,974.1,997.0,999.3,,,
3862,2021-06-22 17:30:00,2021,Jun,17,HND,22,4,1730,360.0,8.0,,60.0,2,4.0,4359.0,,,,,,37.4,26.0,20.6,38.0,974.2,997.1,999.4,388.0,0.0,0.0
3864,2021-06-22 18:00:00,2021,Jun,17,HND,22,1,1800,20.0,6.0,,60.0,2,4.0,4359.0,,,,,,35.6,25.2,20.1,40.0,974.2,997.1,999.4,,,
3869,2021-06-22 18:30:00,2021,Jun,17,HND,22,1,1830,10.0,6.0,,60.0,2,4.0,4359.0,,,,,,36.6,25.6,20.3,39.0,974.4,997.3,999.6,,,
3873,2021-06-22 19:00:00,2021,Jun,17,HND,22,1,1900,999.0,2.0,,60.0,2,4.0,4359.0,,,,,,35.0,26.6,22.9,50.0,974.6,997.5,999.8,,,
3879,2021-06-22 19:30:00,2021,Jun,17,HND,22,1,1930,999.0,2.0,,60.0,2,4.0,4359.0,,,,,,34.6,26.6,23.1,51.0,974.9,997.8,1000.1,,,
3883,2021-06-22 20:00:00,2021,Jun,17,HND,22,1,2000,999.0,2.0,,60.0,2,4.0,4359.0,,,,,,34.4,26.4,23.0,52.0,975.2,998.1,1000.4,,,
3884,2021-06-22 20:30:00,2021,Jun,17,HND,22,4,2030,999.0,2.0,,60.0,2,4.0,4359.0,,,,,,33.7,26.7,23.7,55.0,975.5,998.4,1000.7,,0.0,0.0
3890,2021-06-22 21:00:00,2021,Jun,17,HND,22,1,2100,999.0,2.0,,60.0,2,3.0,3359.0,,,,,,33.0,25.8,22.5,54.0,975.9,998.8,1001.1,,,
3893,2021-06-22 21:30:00,2021,Jun,17,HND,22,1,2130,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,32.6,25.6,22.4,55.0,976.3,999.6,1001.5,,,
3896,2021-06-22 22:00:00,2021,Jun,17,HND,22,1,2200,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,32.4,25.4,22.2,56.0,976.8,1001.1,1002.0,,,
3902,2021-06-22 22:30:00,2021,Jun,17,HND,22,1,2230,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,32.0,25.6,22.7,59.0,976.8,1001.1,1002.0,,,
3903,2021-06-22 23:00:00,2021,Jun,17,HND,22,1,2300,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,31.6,25.4,22.6,54.0,976.8,1001.1,1002.0,,,
3907,2021-06-22 23:30:00,2021,Jun,17,HND,22,4,2330,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,31.6,25.4,22.6,54.0,976.9,1001.2,1002.1,,0.0,0.0
3912,2021-06-23 00:00:00,2021,Jun,17,HND,23,1,0,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,31.4,25.2,22.4,56.0,976.9,1001.2,1002.1,,,
3916,2021-06-23 01:00:00,2021,Jun,17,HND,23,1,100,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,31.0,25.0,22.2,57.0,976.7,1001.0,1001.9,,,
3921,2021-06-23 02:00:00,2021,Jun,17,HND,23,1,200,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,30.6,24.8,22.0,59.0,976.4,1000.7,1001.6,,,
3928,2021-06-23 02:30:00,2021,Jun,17,HND,23,4,230,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,30.0,24.6,22.0,63.0,976.3,1000.6,1001.5,,0.0,0.0
3932,2021-06-23 03:00:00,2021,Jun,17,HND,23,1,300,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,29.8,24.4,21.8,64.0,976.2,1000.5,1001.4,,,
3934,2021-06-23 04:00:00,2021,Jun,17,HND,23,1,400,999.0,2.0,,50.0,5,5.0,1625.0,5360.0,,,,,29.6,24.6,22.2,65.0,976.3,999.9,1001.5,,,
3940,2021-06-23 05:00:00,2021,Jun,17,HND,23,1,500,999.0,2.0,,40.0,5,4.0,4360.0,,,,,,28.6,24.6,22.7,71.0,976.5,1000.1,1001.7,,,
3943,2021-06-23 05:30:00,2021,Jun,17,HND,23,4,530,999.0,2.0,,30.0,5,3.0,3360.0,,,,,,28.8,24.8,23.0,71.0,976.7,1000.3,1001.9,,0.0,0.0
3949,2021-06-23 06:00:00,2021,Jun,17,HND,23,1,600,0.0,0.0,,30.0,5,3.0,3360.0,,,,,,29.0,25.0,23.2,71.0,976.9,1000.5,1002.1,,,
3953,2021-06-23 06:30:00,2021,Jun,17,HND,23,1,630,0.0,0.0,,30.0,5,2.0,2360.0,,,,,,30.6,25.4,23.0,64.0,977.2,1000.7,1002.4,,,
3957,2021-06-23 07:00:00,2021,Jun,17,HND,23,1,700,999.0,2.0,,28.0,5,2.0,2360.0,,,,,,31.6,26.6,24.5,66.0,977.5,1000.9,1002.7,,,
3959,2021-06-23 07:30:00,2021,Jun,17,HND,23,1,730,999.0,2.0,,28.0,5,2.0,2360.0,,,,,,32.2,26.6,24.2,63.0,977.7,1001.1,1002.9,,,
3963,2021-06-23 08:00:00,2021,Jun,17,HND,23,1,800,999.0,2.0,,30.0,5,3.0,3359.0,,,,,,32.2,26.4,23.9,62.0,977.9,1001.3,1003.1,,,
3968,2021-06-23 08:30:00,2021,Jun,17,HND,23,4,830,340.0,4.0,,25.0,5,3.0,3359.0,,,,,,34.0,25.4,21.3,48.0,978.1,1001.5,1003.2,286.0,0.0,0.0
3972,2021-06-23 09:00:00,2021,Jun,17,HND,23,1,900,340.0,4.0,,25.0,5,3.0,3359.0,,,,,,34.2,26.0,22.3,50.0,978.1,1001.5,1003.2,,,
3975,2021-06-23 09:30:00,2021,Jun,17,HND,23,1,930,340.0,5.0,,25.0,5,3.0,3359.0,,,,,,34.6,26.6,23.1,51.0,978.2,1001.4,1003.3,,,
3980,2021-06-23 10:00:00,2021,Jun,17,HND,23,1,1000,340.0,5.0,,30.0,5,3.0,3359.0,,,,,,35.0,26.6,21.9,47.0,978.3,1001.5,1003.4,,,
3985,2021-06-23 10:30:00,2021,Jun,17,HND,23,1,1030,270.0,5.0,,40.0,5,2.0,2359.0,,,,,,36.0,25.8,21.0,42.0,978.5,1001.7,1003.6,,,
3988,2021-06-23 11:00:00,2021,Jun,17,HND,23,1,1100,290.0,6.0,,60.0,2,2.0,2360.0,,,,,,37.0,25.2,19.3,36.0,978.4,1001.6,1003.5,,,
3994,2021-06-23 11:30:00,2021,Jun,17,HND,23,4,1130,320.0,5.0,,60.0,2,2.0,2360.0,,,,,,37.6,25.6,19.7,35.0,978.4,1001.8,1003.7,,0.0,0.0
3995,2021-06-23 12:00:00,2021,Jun,17,HND,23,1,1200,340.0,5.0,,60.0,2,2.0,2359.0,,,,,,38.0,26.0,28.3,36.0,978.1,1001.5,1003.3,,,
4000,2021-06-23 12:30:00,2021,Jun,17,HND,23,1,1230,340.0,5.0,,60.0,2,2.0,2359.0,,,,,,39.4,26.4,20.2,34.0,977.6,1001.0,1002.8,,,
4007,2021-06-23 13:00:00,2021,Jun,17,HND,23,1,1300,290.0,5.0,,60.0,2,2.0,1625.0,2360.0,,,,,39.4,26.4,20.2,34.0,977.4,1000.8,1002.6,,,
4012,2021-06-23 13:30:00,2021,Jun,17,HND,23,1,1330,290.0,5.0,,60.0,2,2.0,2625.0,2360.0,,,,,39.6,26.8,20.8,34.0,977.2,1000.0,1002.4,,,
4019,2021-06-23 14:00:00,2021,Jun,17,HND,23,1,1400,300.0,4.0,,60.0,2,2.0,2625.0,,,,,,39.8,27.2,21.5,35.0,977.0,999.8,1002.2,,,
4024,2021-06-23 14:30:00,2021,Jun,17,HND,23,4,1430,290.0,5.0,,60.0,2,2.0,2625.0,,,,,,40.0,27.4,21.8,35.0,976.6,999.4,1001.8,,0.0,0.0
4029,2021-06-23 15:00:00,2021,Jun,17,HND,23,1,1500,320.0,6.0,,60.0,2,2.0,2625.0,,,,,,39.8,27.2,21.5,35.0,976.2,999.0,1001.4,,,
4035,2021-06-23 15:30:00,2021,Jun,17,HND,23,1,1530,330.0,6.0,,60.0,2,2.0,2625.0,,,,,,39.4,27.0,21.4,36.0,975.7,998.5,1000.9,,,
4038,2021-06-23 16:00:00,2021,Jun,17,HND,23,1,1600,350.0,6.0,,60.0,2,2.0,2625.0,,,,,,39.0,27.0,21.6,37.0,975.4,998.2,1000.6,,,
4042,2021-06-23 16:30:00,2021,Jun,17,HND,23,1,1630,360.0,7.0,,60.0,2,2.0,2625.0,,,,,,38.8,27.0,21.7,37.0,975.2,998.0,1000.4,,,
4048,2021-06-23 17:00:00,2021,Jun,17,HND,23,1,1700,20.0,10.0,,60.0,1,1.0,1625.0,,,,,,38.4,26.0,20.0,35.0,975.1,997.9,1000.3,,,
4053,2021-06-23 17:30:00,2021,Jun,17,HND,23,4,1730,20.0,8.0,,60.0,2,1.0,1625.0,,,,,,38.0,27.0,21.6,39.0,974.6,997.4,999.8,400.0,0.0,0.0
4055,2021-06-23 18:00:00,2021,Jun,17,HND,23,1,1800,20.0,7.0,,60.0,2,1.0,1625.0,,,,,,37.0,26.6,21.9,42.0,974.5,997.3,999.7,,,
4058,2021-06-23 18:30:00,2021,Jun,17,HND,23,1,1830,30.0,6.0,,60.0,2,1.0,1625.0,,,,,,36.4,26.6,22.2,44.0,974.6,997.5,999.8,,,
4062,2021-06-23 19:00:00,2021,Jun,17,HND,23,1,1900,40.0,7.0,,60.0,2,1.0,1625.0,,,,,,36.0,26.2,21.7,44.0,974.9,997.8,1000.1,,,
4066,2021-06-23 19:30:00,2021,Jun,17,HND,23,1,1930,20.0,6.0,,60.0,2,1.0,1360.0,,,,,,35.6,26.0,21.8,44.0,975.3,998.1,1000.5,,,
4071,2021-06-23 20:00:00,2021,Jun,17,HND,23,1,2000,40.0,6.0,,60.0,2,1.0,1360.0,,,,,,34.6,25.6,21.4,46.0,975.7,998.5,1000.9,,,
4079,2021-06-23 20:30:00,2021,Jun,17,HND,23,4,2030,50.0,3.0,,60.0,2,1.0,1360.0,,,,,,34.6,25.6,21.4,46.0,975.8,998.6,1001.0,,0.0,0.0
4083,2021-06-23 21:00:00,2021,Jun,17,HND,23,1,2100,999.0,2.0,,60.0,2,1.0,1360.0,,,,,,33.8,25.4,21.4,49.0,976.3,999.6,1001.5,,,
4087,2021-06-23 21:30:00,2021,Jun,17,HND,23,1,2130,120.0,4.0,,60.0,2,1.0,1360.0,,,,,,33.0,25.2,21.5,52.0,976.7,1000.0,1001.9,,,
4093,2021-06-23 22:00:00,2021,Jun,17,HND,23,1,2200,120.0,9.0,,60.0,2,1.0,1360.0,,,,,,33.0,25.4,21.9,52.0,977.3,1000.6,1002.5,,,
4096,2021-06-23 22:30:00,2021,Jun,17,HND,23,1,2230,130.0,8.0,,60.0,2,1.0,1360.0,,,,,,31.8,26.4,24.1,64.0,977.6,1000.9,1002.8,,,
4098,2021-06-23 23:00:00,2021,Jun,17,HND,23,1,2300,130.0,7.0,,50.0,5,1.0,1360.0,,,,,,31.4,26.4,24.5,66.0,977.9,1001.3,1003.1,,,
4103,2021-06-23 23:30:00,2021,Jun,17,HND,23,4,2330,140.0,6.0,,50.0,5,1.0,1360.0,,,,,,31.0,26.6,24.7,70.0,978.0,1001.5,1003.2,,0.0,0.0
4107,2021-06-24 00:00:00,2021,Jun,17,HND,24,1,0,130.0,6.0,,50.0,5,1.0,1360.0,,,,,,30.6,26.6,24.9,72.0,977.9,1001.4,1003.1,,,
4110,2021-06-24 01:00:00,2021,Jun,17,HND,24,1,100,140.0,7.0,,50.0,5,1.0,1360.0,,,,,,30.6,26.4,24.6,70.0,978.0,1001.5,1003.2,,,
4116,2021-06-24 02:00:00,2021,Jun,17,HND,24,1,200,130.0,5.0,,50.0,5,2.0,2360.0,,,,,,30.4,26.4,24.7,72.0,977.8,1001.3,1003.0,,,
4119,2021-06-24 02:30:00,2021,Jun,17,HND,24,4,230,140.0,5.0,,45.0,5,2.0,2360.0,,,,,,29.8,26.2,24.7,74.0,977.6,1001.2,1002.8,,0.0,0.0
4124,2021-06-24 03:00:00,2021,Jun,17,HND,24,1,300,140.0,5.0,,45.0,5,2.0,2360.0,,,,,,29.6,26.0,24.6,74.0,977.6,1001.2,1002.8,,,
4129,2021-06-24 04:00:00,2021,Jun,17,HND,24,1,400,140.0,8.0,,40.0,10,2.0,2360.0,,,,,,29.4,26.0,24.5,75.0,977.5,1001.1,1002.7,,,
4134,2021-06-24 05:00:00,2021,Jun,17,HND,24,1,500,140.0,4.0,,40.0,10,2.0,2360.0,,,,,,29.2,26.0,24.6,76.0,977.4,1001.0,1002.6,,,
4140,2021-06-24 05:30:00,2021,Jun,17,HND,24,4,530,140.0,3.0,,40.0,10,2.0,2360.0,,,,,,29.0,26.0,24.7,78.0,977.3,1000.9,1002.5,,0.0,0.0
4141,2021-06-24 06:00:00,2021,Jun,17,HND,24,1,600,120.0,3.0,,40.0,10,2.0,2360.0,,,,,,28.8,26.0,24.8,79.0,977.5,1001.1,1002.7,,,
4146,2021-06-24 06:30:00,2021,Jun,17,HND,24,1,630,70.0,3.0,,35.0,10,1.0,1625.0,,,,,,28.6,26.2,25.2,82.0,977.9,1001.5,1003.1,,,
4151,2021-06-24 07:00:00,2021,Jun,17,HND,24,1,700,70.0,5.0,,30.0,10,2.0,1625.0,2360.0,,,,,29.4,26.6,25.4,79.0,978.2,1001.9,1003.5,,,
4156,2021-06-24 07:30:00,2021,Jun,17,HND,24,1,730,90.0,8.0,,28.0,10,3.0,2625.0,3360.0,,,,,29.8,27.0,25.9,79.0,978.6,1002.3,1003.9,,,
4160,2021-06-24 08:00:00,2021,Jun,17,HND,24,1,800,90.0,9.0,,30.0,10,3.0,1625.0,3360.0,,,,,30.4,27.4,26.2,79.0,978.7,1002.3,1004.0,,,
4164,2021-06-24 08:30:00,2021,Jun,17,HND,24,4,830,90.0,9.0,,35.0,10,6.0,4625.0,3360.0,,,,,30.4,27.4,26.2,79.0,979.3,1002.9,1004.6,286.0,0.0,0.0
4168,2021-06-24 09:00:00,2021,Jun,17,HND,24,1,900,50.0,6.0,16.0,30.0,10,7.0,4620.0,1930.0,4360.0,,,,30.8,27.6,26.3,77.0,979.3,1002.9,1004.6,,,
4169,2021-06-24 09:15:00,2021,Jun,17,HND,24,5,915,,,,,10,,,,,,,,,27.6,,77.0,,,,,,
4170,2021-06-24 09:15:00,2021,Jun,17,HND,24,3,915,50.0,6.0,16.0,30.0,60,7.0,4620.0,1930.0,5360.0,,,,30.8,27.6,26.3,77.0,979.3,1002.9,1004.6,,,
4174,2021-06-24 09:30:00,2021,Jun,17,HND,24,1,930,70.0,8.0,,30.0,60,7.0,4620.0,1930.0,5360.0,,,,31.2,27.6,26.2,75.0,979.1,1002.7,1004.4,,,
4175,2021-06-24 09:30:00,2021,Jun,17,HND,24,5,930,,,,,10,,,,,,,,,27.6,,75.0,,,,,,
4178,2021-06-24 10:00:00,2021,Jun,17,HND,24,1,1000,50.0,12.0,,50.0,5,4.0,2630.0,3360.0,,,,,32.0,27.0,24.9,66.0,978.2,1001.7,1003.5,,,
4180,2021-06-24 10:30:00,2021,Jun,17,HND,24,1,1030,50.0,8.0,,50.0,5,4.0,2630.0,3360.0,,,,,33.2,27.4,25.1,63.0,978.3,1001.8,1003.6,,,
4184,2021-06-24 11:00:00,2021,Jun,17,HND,24,1,1100,50.0,7.0,,50.0,5,4.0,2630.0,4360.0,,,,,35.2,28.0,25.1,56.0,978.3,1001.8,1003.6,,,
4188,2021-06-24 11:30:00,2021,Jun,17,HND,24,4,1130,70.0,7.0,,60.0,3,5.0,3630.0,4360.0,,,,,35.2,28.0,25.1,56.0,978.0,1001.2,1003.2,,0.001,0.001
4193,2021-06-24 12:00:00,2021,Jun,17,HND,24,1,1200,130.0,5.0,,60.0,2,5.0,3630.0,4360.0,,,,,36.0,28.4,25.4,64.0,977.7,1000.9,1002.9,,,
4198,2021-06-24 12:30:00,2021,Jun,17,HND,24,1,1230,999.0,2.0,,60.0,1,4.0,2630.0,3359.0,,,,,38.4,29.2,25.7,49.0,977.4,1000.6,1002.6,,,
4202,2021-06-24 13:00:00,2021,Jun,17,HND,24,1,1300,999.0,2.0,,50.0,5,5.0,3630.0,4359.0,,,,,38.8,29.2,25.5,47.0,977.3,1000.5,1002.5,,,
4207,2021-06-24 13:30:00,2021,Jun,17,HND,24,1,1330,999.0,2.0,,50.0,5,6.0,3630.0,4359.0,,,,,38.8,29.2,25.5,47.0,977.0,1000.2,1002.2,,,
4209,2021-06-24 14:00:00,2021,Jun,17,HND,24,1,1400,999.0,2.0,,50.0,5,6.0,3630.0,4359.0,,,,,38.4,29.4,26.0,49.0,976.5,999.7,1001.7,,,
4213,2021-06-24 14:30:00,2021,Jun,17,HND,24,4,1430,999.0,2.0,,50.0,2,6.0,3630.0,1930.0,4359.0,,,,38.0,29.2,25.8,50.0,975.9,999.1,1001.1,,0.0,0.0
4220,2021-06-24 15:00:00,2021,Jun,17,HND,24,1,1500,310.0,3.0,,50.0,5,6.0,3630.0,1930.0,4359.0,,,,38.0,29.2,25.8,50.0,975.6,998.9,1000.8,,,
4221,2021-06-24 15:15:00,2021,Jun,17,HND,24,1,1515,320.0,15.0,,40.0,6,6.0,3630.0,1930.0,4359.0,,,,37.8,29.0,25.6,49.0,975.5,998.8,1000.7,,,
4225,2021-06-24 15:30:00,2021,Jun,17,HND,24,1,1530,310.0,12.0,,30.0,6,6.0,3630.0,1930.0,4359.0,,,,37.2,28.8,25.5,51.0,975.0,998.7,1000.2,,,
4226,2021-06-24 15:45:00,2021,Jun,17,HND,24,2,1545,320.0,35.0,45.0,6.0,98,8.0,3630.0,1930.0,6359.0,,,,37.0,28.6,25.3,50.0,975.0,998.7,1000.2,,,
4231,2021-06-24 16:00:00,2021,Jun,17,HND,24,5,1600,,,,,7,,,,,,,,,28.4,,52.0,,,,,,
4230,2021-06-24 16:00:00,2021,Jun,17,HND,24,1,1600,310.0,40.0,50.0,10.0,95,8.0,4625.0,1930.0,6359.0,,,,36.6,28.4,25.1,52.0,976.3,999.3,1001.5,,,
4235,2021-06-24 16:30:00,2021,Jun,17,HND,24,1,1630,350.0,25.0,35.0,40.0,7,7.0,3625.0,1930.0,5359.0,,,,31.4,23.8,19.9,47.0,975.4,998.8,1000.6,,,
4236,2021-06-24 17:00:00,2021,Jun,17,HND,24,1,1700,10.0,15.0,25.0,50.0,7,6.0,3625.0,1930.0,4359.0,,,,31.4,23.2,18.8,47.0,974.9,998.5,1000.1,,,
4241,2021-06-24 17:30:00,2021,Jun,17,HND,24,4,1730,90.0,12.0,,60.0,1,5.0,2625.0,1930.0,4359.0,,,,31.0,23.0,18.7,48.0,974.4,997.9,999.6,388.0,0.001,0.001
4245,2021-06-24 18:00:00,2021,Jun,17,HND,24,1,1800,120.0,8.0,,60.0,2,4.0,2625.0,1930.0,3359.0,,,,31.4,23.8,19.9,51.0,974.6,998.1,999.8,,,
4249,2021-06-24 18:30:00,2021,Jun,17,HND,24,1,1830,140.0,7.0,,60.0,2,3.0,1625.0,1930.0,3359.0,,,,31.2,23.6,19.7,52.0,974.3,997.8,999.5,,,
