,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
489,2021-06-04 12:30:00,2021,Jun,1,SNG,4,1,1230,260.0,3.0,,60.0,2,3.0,2625.0,1830.0,3359.0,,,,23.7,18.6,15.1,58.0,834.2,1496.0,1019.0,,,
490,2021-06-04 13:00:00,2021,Jun,1,SNG,4,1,1300,200.0,3.0,,60.0,2,3.0,2625.0,1830.0,3359.0,,,,24.5,18.8,14.9,57.0,833.8,1491.0,1018.6,,,
497,2021-06-04 13:30:00,2021,Jun,1,SNG,4,1,1330,60.0,3.0,,60.0,2,3.0,3625.0,1825.0,,,,,24.4,18.4,14.1,53.0,833.3,1486.0,1018.0,,,
501,2021-06-04 14:00:00,2021,Jun,1,SNG,4,1,1400,999.0,2.0,,60.0,2,3.0,3625.0,1825.0,,,,,25.0,18.7,14.3,51.0,832.8,1480.0,1017.4,,,
503,2021-06-04 14:30:00,2021,Jun,1,SNG,4,4,1430,70.0,4.0,,60.0,2,3.0,3625.0,1825.0,,,,,25.7,18.0,13.4,47.0,832.5,1477.0,1017.0,,0.0,0.0
506,2021-06-04 15:00:00,2021,Jun,1,SNG,4,1,1500,160.0,3.0,,60.0,2,3.0,3625.0,1825.0,,,,,26.0,18.4,13.0,44.0,832.0,1472.0,1016.5,,,
511,2021-06-04 15:30:00,2021,Jun,1,SNG,4,1,1530,999.0,2.0,,60.0,2,3.0,3625.0,1825.0,,,,,26.5,18.5,13.8,44.0,831.5,1466.0,1015.9,,,
518,2021-06-04 16:00:00,2021,Jun,1,SNG,4,1,1600,999.0,2.0,,60.0,2,3.0,3625.0,1825.0,,,,,26.3,18.2,13.3,45.0,831.2,1463.0,1015.5,,,
519,2021-06-04 16:30:00,2021,Jun,1,SNG,4,1,1630,70.0,4.0,,60.0,2,3.0,3625.0,1825.0,,,,,26.2,18.0,13.2,45.0,830.8,1458.0,1015.0,,,
525,2021-06-04 17:00:00,2021,Jun,1,SNG,4,1,1700,999.0,2.0,,60.0,2,3.0,2625.0,1825.0,,,,,26.2,18.3,12.5,43.0,830.4,1454.0,1014.6,,,
528,2021-06-04 17:30:00,2021,Jun,1,SNG,4,4,1730,140.0,3.0,,60.0,2,3.0,2625.0,1830.0,,,,,26.0,18.4,12.8,44.0,830.1,1451.0,1014.2,267.0,0.0,0.0
541,2021-06-04 18:00:00,2021,Jun,1,SNG,4,1,1800,999.0,2.0,,60.0,2,2.0,2625.0,,,,,,25.7,18.2,12.8,45.0,830.3,1453.0,1014.1,,,
542,2021-06-04 18:30:00,2021,Jun,1,SNG,4,1,1830,999.0,2.0,,60.0,2,2.0,2625.0,1070.0,,,,,25.0,18.3,13.4,48.0,830.1,1452.0,1014.2,,,
551,2021-06-04 19:00:00,2021,Jun,1,SNG,4,1,1900,130.0,3.0,,60.0,2,2.0,2625.0,1830.0,,,,,23.4,17.5,13.9,55.0,830.2,1454.0,1014.3,,,
553,2021-06-04 19:30:00,2021,Jun,1,SNG,4,1,1930,999.0,2.0,,60.0,2,3.0,2625.0,1830.0,2358.0,,,,22.2,17.4,14.1,60.0,830.3,1456.0,1014.4,,,
561,2021-06-04 20:00:00,2021,Jun,1,SNG,4,1,2000,999.0,1.0,,60.0,2,3.0,1625.0,1830.0,3359.0,,,,21.8,17.1,13.7,60.0,830.3,1456.0,1014.4,,,
567,2021-06-04 20:30:00,2021,Jun,1,SNG,4,4,2030,999.0,2.0,,60.0,2,3.0,1625.0,1930.0,3359.0,,,,21.5,17.3,14.3,64.0,830.4,1457.0,1014.5,,0.0,0.0
572,2021-06-04 21:00:00,2021,Jun,1,SNG,4,1,2100,230.0,3.0,,60.0,2,3.0,1625.0,1930.0,3359.0,,,,20.7,16.8,14.4,67.0,830.5,1459.0,1014.7,,,
575,2021-06-04 21:30:00,2021,Jun,1,SNG,4,1,2130,210.0,4.0,,60.0,2,3.0,1625.0,1930.0,3359.0,,,,19.8,16.7,14.8,73.0,830.9,1464.0,1015.1,,,
581,2021-06-04 22:00:00,2021,Jun,1,SNG,4,1,2200,200.0,4.0,,60.0,2,3.0,1625.0,3360.0,,,,,19.3,16.4,14.6,74.0,831.1,1466.0,1015.4,,,
583,2021-06-04 22:30:00,2021,Jun,1,SNG,4,1,2230,999.0,1.0,,60.0,2,3.0,1625.0,3360.0,,,,,18.1,16.2,14.6,80.0,831.3,1468.0,1015.6,,,
587,2021-06-04 23:00:00,2021,Jun,1,SNG,4,1,2300,200.0,4.0,,60.0,2,3.0,1625.0,3360.0,,,,,18.3,15.7,14.0,76.0,831.3,1468.0,1015.6,,,
590,2021-06-04 23:30:00,2021,Jun,1,SNG,4,4,2330,230.0,3.0,,60.0,2,3.0,1625.0,3360.0,,,,,18.1,15.3,13.4,74.0,831.4,1469.0,1015.7,,0.0,0.0
596,2021-06-05 00:00:00,2021,Jun,1,SNG,5,1,0,999.0,1.0,,60.0,2,3.0,1625.0,3360.0,,,,,17.7,15.1,13.1,74.0,831.3,1468.0,1015.6,,,
599,2021-06-05 00:30:00,2021,Jun,1,SNG,5,1,30,999.0,2.0,,60.0,2,3.0,1625.0,3360.0,,,,,15.5,14.3,13.3,87.0,831.3,1470.0,1015.6,,,
603,2021-06-05 01:00:00,2021,Jun,1,SNG,5,1,100,999.0,2.0,,60.0,1,2.0,1625.0,2360.0,,,,,15.5,14.2,13.2,86.0,831.1,1468.0,1015.4,,,
604,2021-06-05 01:30:00,2021,Jun,1,SNG,5,1,130,210.0,3.0,,60.0,2,2.0,1625.0,2360.0,,,,,15.4,14.6,13.3,82.0,831.0,1467.0,1015.2,,,
607,2021-06-05 02:00:00,2021,Jun,1,SNG,5,1,200,190.0,3.0,,60.0,2,2.0,1625.0,2360.0,,,,,15.7,14.4,12.9,78.0,830.9,1466.0,1015.1,,,
610,2021-06-05 02:30:00,2021,Jun,1,SNG,5,4,230,999.0,2.0,,60.0,2,2.0,1625.0,2360.0,,,,,15.2,13.8,12.7,85.0,830.7,1464.0,1014.9,,0.0,0.0
614,2021-06-05 03:00:00,2021,Jun,1,SNG,5,1,300,999.0,1.0,,60.0,2,2.0,2625.0,,,,,,16.0,14.3,12.9,82.0,830.9,1466.0,1015.0,,,
617,2021-06-05 03:30:00,2021,Jun,1,SNG,5,1,330,999.0,1.0,,60.0,3,4.0,2625.0,3359.0,,,,,16.4,14.5,13.0,80.0,830.9,1466.0,1015.1,,,
621,2021-06-05 04:00:00,2021,Jun,1,SNG,5,1,400,999.0,1.0,,60.0,2,4.0,2625.0,3359.0,,,,,16.0,14.3,13.0,82.0,831.1,1469.0,1015.3,,,
622,2021-06-05 04:30:00,2021,Jun,1,SNG,5,1,430,999.0,1.0,,60.0,2,5.0,2625.0,4359.0,,,,,16.9,14.7,12.9,77.0,831.1,1468.0,1015.3,,,
627,2021-06-05 05:00:00,2021,Jun,1,SNG,5,1,500,999.0,2.0,,60.0,3,6.0,2625.0,5359.0,,,,,16.6,14.6,12.9,79.0,831.2,1469.0,1015.5,,,
628,2021-06-05 05:30:00,2021,Jun,1,SNG,5,4,530,999.0,1.0,,60.0,2,6.0,2625.0,5359.0,,,,,15.6,14.5,13.5,87.0,831.5,1473.0,1015.8,,0.0,0.0
634,2021-06-05 06:00:00,2021,Jun,1,SNG,5,1,600,999.0,2.0,,60.0,2,5.0,3625.0,3359.0,,,,,15.7,14.7,13.9,89.0,831.8,1476.0,1016.2,,,
641,2021-06-05 06:30:00,2021,Jun,1,SNG,5,1,630,999.0,2.0,,60.0,2,5.0,3625.0,3359.0,,,,,16.2,15.3,14.6,90.0,832.0,1477.0,1016.4,,,
646,2021-06-05 07:00:00,2021,Jun,1,SNG,5,1,700,999.0,2.0,,60.0,2,5.0,2625.0,4359.0,,,,,17.5,15.9,14.6,83.0,832.3,1479.0,1016.8,,,
651,2021-06-05 07:30:00,2021,Jun,1,SNG,5,1,730,999.0,1.0,,60.0,2,5.0,2625.0,4359.0,,,,,18.9,16.6,14.8,78.0,832.6,1482.0,1017.1,,,
656,2021-06-05 08:00:00,2021,Jun,1,SNG,5,1,800,999.0,1.0,,60.0,1,4.0,2625.0,3359.0,,,,,21.3,18.2,16.1,72.0,832.9,1483.0,1017.5,,,
659,2021-06-05 08:30:00,2021,Jun,1,SNG,5,4,830,999.0,2.0,,60.0,1,3.0,2625.0,2359.0,,,,,21.9,17.4,16.6,63.0,833.0,1485.0,1017.6,149.0,0.0,0.0
663,2021-06-05 09:00:00,2021,Jun,1,SNG,5,1,900,999.0,2.0,,60.0,2,3.0,2625.0,1359.0,,,,,22.4,17.8,15.2,64.0,833.0,1485.0,1017.6,,,
665,2021-06-05 09:30:00,2021,Jun,1,SNG,5,1,930,999.0,2.0,,60.0,1,2.0,2625.0,,,,,,23.1,18.6,15.6,63.0,833.1,1485.0,1017.7,,,
672,2021-06-05 10:00:00,2021,Jun,1,SNG,5,1,1000,999.0,2.0,,60.0,2,2.0,2625.0,1830.0,,,,,24.2,20.2,17.4,66.0,833.1,1484.0,1017.7,,,
676,2021-06-05 10:30:00,2021,Jun,1,SNG,5,1,1030,999.0,2.0,,60.0,2,2.0,2625.0,1830.0,,,,,24.9,20.4,17.3,63.0,833.4,1487.0,1017.7,,,
677,2021-06-05 11:00:00,2021,Jun,1,SNG,5,1,1100,999.0,2.0,,60.0,2,2.0,2625.0,1830.0,,,,,25.3,20.2,17.0,60.0,832.9,1481.0,1017.5,,,
684,2021-06-05 11:30:00,2021,Jun,1,SNG,5,4,1130,50.0,3.0,,60.0,3,3.0,2630.0,1830.0,,,,,25.8,19.5,16.1,55.0,832.8,1480.0,1017.4,,0.0,0.0
688,2021-06-05 12:00:00,2021,Jun,1,SNG,5,1,1200,310.0,3.0,,60.0,2,3.0,2630.0,1830.0,,,,,26.0,19.4,15.0,50.0,832.5,1477.0,1017.0,,,
690,2021-06-05 12:30:00,2021,Jun,1,SNG,5,1,1230,230.0,3.0,,60.0,2,3.0,2630.0,1830.0,,,,,27.2,21.0,17.9,56.0,832.1,1471.0,1016.6,,,
693,2021-06-05 13:00:00,2021,Jun,1,SNG,5,1,1300,999.0,2.0,,60.0,2,3.0,2630.0,1930.0,,,,,27.2,20.0,15.4,49.0,831.8,1468.0,1016.2,,,
700,2021-06-05 13:30:00,2021,Jun,1,SNG,5,1,1330,330.0,4.0,,60.0,2,3.0,3630.0,1930.0,1070.0,,,,27.3,20.9,16.5,52.0,831.4,1464.0,1015.8,,,
703,2021-06-05 14:00:00,2021,Jun,1,SNG,5,1,1400,310.0,4.0,,60.0,2,3.0,2625.0,1930.0,2359.0,,,,27.9,19.6,14.9,50.0,830.9,1458.0,1015.1,,,
707,2021-06-05 14:30:00,2021,Jun,1,SNG,5,4,1430,290.0,4.0,,60.0,2,3.0,2625.0,1930.0,1359.0,2070.0,,,27.8,21.3,17.4,53.0,830.5,1454.0,1014.7,,0.0,0.0
711,2021-06-05 15:00:00,2021,Jun,1,SNG,5,1,1500,330.0,4.0,,60.0,3,4.0,3625.0,1930.0,3070.0,,,,27.8,19.9,15.5,47.0,830.1,1450.0,1014.2,,,
714,2021-06-05 15:30:00,2021,Jun,1,SNG,5,1,1530,340.0,3.0,,60.0,2,5.0,3625.0,1930.0,4070.0,,,,27.2,19.5,14.3,45.0,829.7,1446.0,1013.7,,,
719,2021-06-05 16:00:00,2021,Jun,1,SNG,5,1,1600,290.0,4.0,,60.0,3,6.0,3625.0,1930.0,5070.0,,,,28.7,20.1,15.5,45.0,829.4,1442.0,1013.4,,,
722,2021-06-05 16:30:00,2021,Jun,1,SNG,5,1,1630,999.0,2.0,,60.0,2,6.0,3625.0,1930.0,5070.0,,,,28.5,20.0,14.5,42.0,828.8,1435.0,1012.7,,,
727,2021-06-05 17:00:00,2021,Jun,1,SNG,5,1,1700,300.0,3.0,,60.0,2,6.0,3625.0,1930.0,5070.0,,,,27.3,19.3,14.7,46.0,828.5,1433.0,1012.3,,,
729,2021-06-05 17:30:00,2021,Jun,1,SNG,5,4,1730,999.0,2.0,,60.0,2,6.0,3625.0,5070.0,,,,,26.5,19.6,15.1,49.0,828.4,1432.0,1012.2,290.0,0.0,0.0
737,2021-06-05 18:00:00,2021,Jun,1,SNG,5,1,1800,999.0,2.0,,60.0,2,6.0,2625.0,5070.0,,,,,26.0,19.9,15.7,53.0,828.3,1432.0,1012.1,,,
741,2021-06-05 18:30:00,2021,Jun,1,SNG,5,1,1830,999.0,2.0,,60.0,2,6.0,2625.0,2359.0,6070.0,,,,25.3,20.6,17.8,63.0,828.5,1434.0,1012.3,,,
745,2021-06-05 19:00:00,2021,Jun,1,SNG,5,1,1900,999.0,2.0,,60.0,2,6.0,2625.0,2359.0,6070.0,,,,24.7,20.0,17.2,63.0,828.8,1438.0,1012.6,,,
747,2021-06-05 19:30:00,2021,Jun,1,SNG,5,1,1930,999.0,1.0,,60.0,2,6.0,1625.0,3359.0,5070.0,,,,23.5,20.0,17.5,69.0,829.0,1441.0,1012.9,,,
753,2021-06-05 20:00:00,2021,Jun,1,SNG,5,1,2000,999.0,1.0,,60.0,1,5.0,1625.0,2359.0,4070.0,,,,23.9,19.2,16.2,62.0,828.9,1440.0,1012.8,,,
756,2021-06-05 20:30:00,2021,Jun,1,SNG,5,4,2030,110.0,4.0,,60.0,2,5.0,1625.0,2359.0,4070.0,,,,22.0,18.7,16.6,71.0,829.5,1448.0,1013.4,,0.0,0.0
760,2021-06-05 21:00:00,2021,Jun,1,SNG,5,1,2100,140.0,3.0,,60.0,2,5.0,1625.0,2359.0,4070.0,,,,21.1,18.0,15.9,72.0,830.0,1453.0,1014.0,,,
763,2021-06-05 21:30:00,2021,Jun,1,SNG,5,1,2130,999.0,1.0,,60.0,1,4.0,1625.0,1359.0,3070.0,,,,21.2,17.9,15.7,71.0,830.4,1457.0,1014.5,,,
766,2021-06-05 22:00:00,2021,Jun,1,SNG,5,1,2200,999.0,1.0,,60.0,2,4.0,1625.0,3359.0,1070.0,,,,21.5,18.0,15.6,69.0,830.6,1459.0,1014.8,,,
768,2021-06-05 22:30:00,2021,Jun,1,SNG,5,1,2230,999.0,1.0,,60.0,2,4.0,1625.0,3359.0,1070.0,,,,20.3,17.4,15.2,73.0,830.8,1462.0,1015.0,,,
771,2021-06-05 23:00:00,2021,Jun,1,SNG,5,1,2300,999.0,2.0,,60.0,3,5.0,1625.0,5359.0,1070.0,,,,19.6,17.8,16.5,82.0,830.8,1463.0,1015.0,,,
773,2021-06-05 23:30:00,2021,Jun,1,SNG,5,4,2330,999.0,2.0,,60.0,2,5.0,1625.0,5359.0,1070.0,,,,18.9,17.7,16.8,88.0,830.9,1464.0,1015.1,,0.0,0.0
778,2021-06-06 00:00:00,2021,Jun,1,SNG,6,1,0,200.0,3.0,,60.0,2,5.0,1625.0,5359.0,1070.0,,,,18.8,17.6,16.8,88.0,831.1,1466.0,1015.3,,,
781,2021-06-06 00:30:00,2021,Jun,1,SNG,6,1,30,999.0,2.0,,60.0,2,5.0,1625.0,5359.0,1070.0,,,,18.6,17.3,16.4,87.0,831.1,1466.0,1015.4,,,
782,2021-06-06 01:00:00,2021,Jun,1,SNG,6,1,100,999.0,2.0,,60.0,2,5.0,1625.0,5359.0,1070.0,,,,17.9,16.7,15.9,88.0,831.1,1466.0,1015.4,,,
786,2021-06-06 01:30:00,2021,Jun,1,SNG,6,1,130,220.0,3.0,,60.0,2,5.0,1625.0,5359.0,1070.0,,,,18.1,16.8,16.1,88.0,831.1,1466.0,1015.4,,,
790,2021-06-06 02:00:00,2021,Jun,1,SNG,6,1,200,230.0,3.0,,60.0,2,5.0,1625.0,5359.0,1070.0,,,,18.2,16.2,14.9,81.0,831.2,1467.0,1015.4,,,
791,2021-06-06 02:30:00,2021,Jun,1,SNG,6,4,230,999.0,2.0,,60.0,3,6.0,2625.0,5359.0,2070.0,,,,17.9,16.0,14.6,81.0,831.1,1466.0,1015.4,,0.0,0.0
798,2021-06-06 03:00:00,2021,Jun,1,SNG,6,1,300,230.0,4.0,,60.0,2,6.0,2625.0,5359.0,,,,,18.2,15.4,13.5,74.0,831.2,1467.0,1015.5,,,
799,2021-06-06 03:30:00,2021,Jun,1,SNG,6,1,330,999.0,2.0,,60.0,2,5.0,2625.0,5359.0,,,,,18.0,15.2,13.0,72.0,831.6,1470.0,1015.9,,,
802,2021-06-06 04:00:00,2021,Jun,1,SNG,6,1,400,999.0,2.0,,60.0,2,5.0,2625.0,5359.0,,,,,18.0,15.2,13.0,72.0,831.6,1470.0,1015.9,,,
804,2021-06-06 04:30:00,2021,Jun,1,SNG,6,1,430,999.0,1.0,,60.0,2,5.0,2625.0,4359.0,,,,,16.6,14.9,13.5,82.0,831.7,1472.0,1016.1,,,
806,2021-06-06 05:00:00,2021,Jun,1,SNG,6,1,500,999.0,1.0,,60.0,2,4.0,2625.0,4359.0,,,,,16.4,14.7,13.3,82.0,831.9,1473.0,1016.2,,,
809,2021-06-06 05:30:00,2021,Jun,1,SNG,6,4,530,999.0,2.0,,60.0,2,5.0,2625.0,4359.0,,,,,15.7,14.6,13.7,88.0,832.1,1476.0,1016.5,,0.0,0.0
814,2021-06-06 06:00:00,2021,Jun,1,SNG,6,1,600,999.0,2.0,,60.0,2,5.0,2625.0,4359.0,,,,,16.8,15.2,14.0,83.0,832.5,1481.0,1017.0,,,
818,2021-06-06 06:30:00,2021,Jun,1,SNG,6,1,630,999.0,2.0,,60.0,2,5.0,3630.0,3640.0,,,,,17.9,15.9,14.4,80.0,832.9,1484.0,1017.4,,,
823,2021-06-06 07:00:00,2021,Jun,1,SNG,6,1,700,300.0,3.0,,60.0,2,5.0,3630.0,3640.0,,,,,18.1,16.2,15.0,82.0,833.0,1486.0,1017.6,,,
827,2021-06-06 07:30:00,2021,Jun,1,SNG,6,1,730,320.0,3.0,,60.0,2,5.0,3630.0,3640.0,,,,,19.0,17.7,16.9,88.0,833.4,1470.0,1018.1,,,
833,2021-06-06 08:00:00,2021,Jun,1,SNG,6,1,800,360.0,3.0,,60.0,2,5.0,3630.0,4640.0,,,,,20.5,18.4,17.0,80.0,833.4,1490.0,1018.1,,,
837,2021-06-06 08:30:00,2021,Jun,1,SNG,6,4,830,320.0,3.0,,60.0,1,3.0,3625.0,,,,,,21.7,18.8,16.9,74.0,833.5,1490.0,1018.2,149.0,0.0,0.0
841,2021-06-06 09:00:00,2021,Jun,1,SNG,6,1,900,0.0,0.0,,60.0,1,1.0,1625.0,,,,,,23.3,19.5,16.8,67.0,833.4,1488.0,1018.0,,,
845,2021-06-06 09:30:00,2021,Jun,1,SNG,6,1,930,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,24.2,19.8,17.0,64.0,833.1,1483.0,1017.7,,,
849,2021-06-06 10:00:00,2021,Jun,1,SNG,6,1,1000,360.0,3.0,,60.0,2,1.0,1625.0,,,,,,24.9,20.3,17.4,63.0,833.0,1472.0,1017.6,,,
850,2021-06-06 10:30:00,2021,Jun,1,SNG,6,1,1030,240.0,3.0,,60.0,2,1.0,1625.0,,,,,,25.4,20.0,16.7,59.0,832.8,1478.0,1017.4,,,
857,2021-06-06 11:00:00,2021,Jun,1,SNG,6,1,1100,270.0,4.0,,60.0,2,1.0,1625.0,,,,,,26.2,20.5,17.6,58.0,832.6,1477.0,1017.1,,,
861,2021-06-06 11:30:00,2021,Jun,1,SNG,6,4,1130,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,26.4,20.7,17.3,57.0,832.4,1475.0,1016.9,,0.0,0.0
864,2021-06-06 12:00:00,2021,Jun,1,SNG,6,1,1200,110.0,3.0,,60.0,2,1.0,1625.0,,,,,,26.6,20.9,17.5,57.0,832.2,1473.0,1016.7,,,
868,2021-06-06 12:30:00,2021,Jun,1,SNG,6,1,1230,330.0,4.0,,60.0,3,2.0,2625.0,,,,,,27.5,21.5,18.6,58.0,831.9,1469.0,1016.3,,,
872,2021-06-06 13:00:00,2021,Jun,1,SNG,6,1,1300,999.0,3.0,,60.0,2,2.0,2625.0,,,,,,27.9,20.2,16.1,48.0,831.5,1465.0,1015.8,,,
874,2021-06-06 13:30:00,2021,Jun,1,SNG,6,1,1330,250.0,5.0,,60.0,2,2.0,2625.0,,,,,,28.8,21.0,17.4,50.0,831.1,1461.0,1015.4,,,
879,2021-06-06 14:00:00,2021,Jun,1,SNG,6,1,1400,300.0,4.0,,60.0,2,2.0,2625.0,,,,,,29.0,20.3,15.6,44.0,830.7,1455.0,1014.9,,,
882,2021-06-06 14:30:00,2021,Jun,1,SNG,6,4,1430,50.0,3.0,,60.0,2,2.0,2625.0,,,,,,29.0,18.9,12.9,37.0,830.4,1452.0,1014.5,,0.0,0.0
889,2021-06-06 15:00:00,2021,Jun,1,SNG,6,1,1500,999.0,2.0,,60.0,2,2.0,2625.0,,,,,,29.7,20.0,14.9,41.0,830.0,1449.0,1014.2,,,
891,2021-06-06 15:30:00,2021,Jun,1,SNG,6,1,1530,999.0,2.0,,60.0,2,2.0,2625.0,1830.0,1359.0,,,,29.8,19.9,13.0,36.0,829.6,1444.0,1013.6,,,
897,2021-06-06 16:00:00,2021,Jun,1,SNG,6,1,1600,330.0,3.0,,60.0,2,3.0,2625.0,1830.0,1359.0,,,,30.0,19.1,11.0,31.0,829.2,1440.0,1013.1,,,
898,2021-06-06 16:30:00,2021,Jun,1,SNG,6,1,1630,310.0,3.0,,60.0,2,3.0,2625.0,1830.0,2359.0,,,,30.2,19.5,14.0,37.0,828.8,1433.0,1012.7,,,
903,2021-06-06 17:00:00,2021,Jun,1,SNG,6,1,1700,130.0,3.0,,60.0,2,3.0,2625.0,1830.0,3359.0,,,,29.8,19.6,13.8,38.0,828.6,1432.0,1012.4,,,
909,2021-06-06 17:30:00,2021,Jun,1,SNG,6,4,1730,999.0,1.0,,60.0,3,4.0,2625.0,1830.0,3360.0,,,,28.9,19.7,13.3,38.0,828.8,1435.0,1012.7,306.0,0.0,0.0
911,2021-06-06 18:00:00,2021,Jun,1,SNG,6,1,1800,330.0,3.0,,60.0,2,5.0,2625.0,1930.0,4360.0,,,,27.0,19.2,14.8,47.0,828.7,1435.0,1012.5,,,
916,2021-06-06 18:30:00,2021,Jun,1,SNG,6,1,1830,310.0,3.0,,60.0,3,6.0,2625.0,1830.0,1930.0,5360.0,,,25.7,18.7,14.7,51.0,828.7,1436.0,1012.6,,,
921,2021-06-06 19:00:00,2021,Jun,1,SNG,6,1,1900,999.0,2.0,,60.0,2,6.0,2625.0,1830.0,1930.0,4360.0,3070.0,,25.7,19.5,15.5,53.0,828.7,1436.0,1012.6,,,
925,2021-06-06 19:30:00,2021,Jun,1,SNG,6,1,1930,190.0,3.0,,60.0,1,5.0,2625.0,1930.0,3360.0,3070.0,,,24.7,18.5,15.0,54.0,828.9,1439.0,1012.8,,,
927,2021-06-06 20:00:00,2021,Jun,1,SNG,6,1,2000,210.0,3.0,,60.0,2,5.0,2625.0,1930.0,4360.0,,,,23.9,19.1,16.6,63.0,829.2,1444.0,1013.2,,,
930,2021-06-06 20:30:00,2021,Jun,1,SNG,6,4,2030,999.0,2.0,,60.0,2,5.0,2625.0,1930.0,4360.0,,,,23.1,18.2,15.3,62.0,829.5,1447.0,1013.5,,0.0,0.0
936,2021-06-06 21:00:00,2021,Jun,1,SNG,6,1,2100,240.0,5.0,,60.0,1,4.0,2625.0,4360.0,,,,,22.2,17.8,15.3,65.0,829.6,1449.0,1013.6,,,
938,2021-06-06 21:30:00,2021,Jun,1,SNG,6,1,2130,250.0,4.0,,60.0,1,3.0,2625.0,3360.0,,,,,21.7,17.0,14.4,63.0,829.9,1452.0,1014.0,,,
941,2021-06-06 22:00:00,2021,Jun,1,SNG,6,1,2200,210.0,5.0,,60.0,2,3.0,1625.0,3360.0,,,,,21.7,16.7,13.6,60.0,830.0,1453.0,1014.1,,,
943,2021-06-06 22:30:00,2021,Jun,1,SNG,6,1,2230,160.0,3.0,,60.0,2,3.0,2625.0,3359.0,,,,,20.2,16.1,13.5,65.0,830.1,1455.0,1014.2,,,
947,2021-06-06 23:00:00,2021,Jun,1,SNG,6,1,2300,180.0,4.0,,60.0,2,3.0,2625.0,3359.0,,,,,20.2,15.9,13.1,64.0,830.2,1456.0,1014.3,,,
950,2021-06-06 23:30:00,2021,Jun,1,SNG,6,4,2330,250.0,3.0,,60.0,2,3.0,2625.0,3359.0,,,,,20.1,15.8,12.4,61.0,830.3,1457.0,1014.4,,0.0,0.0
953,2021-06-07 00:00:00,2021,Jun,1,SNG,7,1,0,999.0,2.0,,60.0,2,3.0,2625.0,3359.0,,,,,18.3,15.4,12.9,71.0,830.5,1460.0,1014.7,,,
956,2021-06-07 00:30:00,2021,Jun,1,SNG,7,1,30,210.0,3.0,,60.0,2,3.0,2625.0,2359.0,,,,,19.3,15.7,12.8,66.0,830.5,1460.0,1014.7,,,
960,2021-06-07 01:00:00,2021,Jun,1,SNG,7,1,100,999.0,2.0,,60.0,1,2.0,2625.0,,,,,,19.1,15.4,12.4,65.0,830.5,1460.0,1014.7,,,
961,2021-06-07 01:30:00,2021,Jun,1,SNG,7,1,130,190.0,4.0,,60.0,2,2.0,2625.0,,,,,,18.9,15.3,12.4,66.0,830.2,1457.0,1014.3,,,
965,2021-06-07 02:00:00,2021,Jun,1,SNG,7,1,200,220.0,4.0,,60.0,2,2.0,2625.0,,,,,,19.0,15.3,13.0,68.0,830.1,1456.0,1014.2,,,
966,2021-06-07 02:30:00,2021,Jun,1,SNG,7,4,230,200.0,4.0,,60.0,2,2.0,2625.0,,,,,,18.7,15.1,12.8,68.0,830.0,1455.0,1014.1,,0.0,0.0
972,2021-06-07 03:00:00,2021,Jun,1,SNG,7,1,300,999.0,2.0,,60.0,2,2.0,2625.0,1360.0,,,,,18.3,15.3,12.9,71.0,830.1,1456.0,1014.2,,,
974,2021-06-07 03:30:00,2021,Jun,1,SNG,7,1,330,999.0,1.0,,60.0,2,2.0,2625.0,1359.0,,,,,17.2,14.9,13.2,77.0,830.2,1457.0,1014.3,,,
975,2021-06-07 04:00:00,2021,Jun,1,SNG,7,1,400,180.0,4.0,,60.0,2,2.0,2625.0,1360.0,,,,,17.2,15.0,13.5,79.0,830.2,1457.0,1014.3,,,
979,2021-06-07 04:30:00,2021,Jun,1,SNG,7,1,430,999.0,2.0,,60.0,2,2.0,2625.0,1360.0,,,,,16.9,15.1,13.6,79.0,830.3,1460.0,1014.4,,,
982,2021-06-07 05:00:00,2021,Jun,1,SNG,7,1,500,999.0,2.0,,60.0,2,2.0,1625.0,2360.0,,,,,16.7,14.8,13.6,82.0,830.4,1461.0,1014.6,,,
984,2021-06-07 05:30:00,2021,Jun,1,SNG,7,4,530,999.0,2.0,,60.0,1,2.0,1625.0,2360.0,,,,,17.0,14.8,13.0,77.0,830.7,1464.0,1014.8,,0.0,0.0
989,2021-06-07 06:00:00,2021,Jun,1,SNG,7,1,600,999.0,2.0,,60.0,2,1.0,1359.0,,,,,,16.7,15.0,13.6,82.0,830.9,1466.0,1015.1,,,
995,2021-06-07 06:30:00,2021,Jun,1,SNG,7,1,630,999.0,2.0,,60.0,2,1.0,1359.0,,,,,,17.4,15.9,14.7,84.0,831.2,1468.0,1015.5,,,
997,2021-06-07 07:00:00,2021,Jun,1,SNG,7,1,700,999.0,1.0,,60.0,2,1.0,1625.0,1359.0,,,,,19.1,16.9,15.2,78.0,831.4,1469.0,1015.7,,,
1001,2021-06-07 07:30:00,2021,Jun,1,SNG,7,1,730,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,19.8,17.0,15.1,74.0,831.5,1470.0,1015.8,,,
