,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
2495,2021-06-15 11:00:00,2021,Jun,56,GKP,15,1,1100,120.0,4.0,,15.0,61,8.0,4706.0,4710.0,1930.0,8458.0,,,27.8,27.8,27.8,100.0,985.4,994.2,994.7,,,
2494,2021-06-15 11:00:00,2021,Jun,56,GKP,15,5,1100,,,,,10,,,,,,,,,27.8,,100.0,,,,,,
2498,2021-06-15 11:30:00,2021,Jun,56,GKP,15,4,1130,90.0,4.0,,15.0,95,8.0,3706.0,4710.0,1930.0,8458.0,,,28.0,28.0,28.0,100.0,985.2,994.0,994.5,,2.0,2.0
2500,2021-06-15 11:45:00,2021,Jun,56,GKP,15,2,1145,240.0,3.0,,10.0,95,8.0,4706.0,4710.0,1930.0,8458.0,,,26.6,26.6,26.6,100.0,985.3,994.0,994.6,,,
2504,2021-06-15 12:00:00,2021,Jun,56,GKP,15,1,1200,999.0,2.0,,10.0,95,8.0,4706.0,4710.0,1930.0,8458.0,,,26.6,26.6,26.6,100.0,985.4,994.1,994.7,,,
2505,2021-06-15 12:30:00,2021,Jun,56,GKP,15,1,1230,130.0,4.0,,15.0,95,8.0,5707.0,3615.0,1930.0,8458.0,,,25.4,25.4,25.4,100.0,985.1,993.8,994.4,,,
2511,2021-06-15 13:00:00,2021,Jun,56,GKP,15,1,1300,130.0,5.0,,15.0,95,8.0,5707.0,3615.0,1930.0,8458.0,,,25.6,25.6,25.6,100.0,985.1,993.8,994.4,,,
2516,2021-06-15 13:30:00,2021,Jun,56,GKP,15,1,1330,90.0,3.0,,30.0,95,8.0,5707.0,3615.0,1930.0,7358.0,,,25.8,25.8,25.8,100.0,984.9,993.6,994.2,,,
2519,2021-06-15 14:00:00,2021,Jun,56,GKP,15,1,1400,80.0,3.0,,50.0,95,8.0,5708.0,3615.0,1930.0,7358.0,,,25.8,25.8,25.8,100.0,984.8,993.5,994.1,,,
2524,2021-06-15 14:30:00,2021,Jun,56,GKP,15,4,1430,110.0,3.0,,50.0,95,8.0,5710.0,3615.0,1930.0,7358.0,,,26.0,26.0,26.0,100.0,984.7,993.4,994.0,,58.8,58.8
2526,2021-06-15 15:00:00,2021,Jun,56,GKP,15,1,1500,80.0,5.0,,50.0,95,8.0,6710.0,3615.0,1930.0,6358.0,,,26.0,26.0,26.0,100.0,984.5,993.2,993.8,,,
2531,2021-06-15 15:30:00,2021,Jun,56,GKP,15,1,1530,90.0,5.0,,50.0,95,8.0,5710.0,4615.0,1930.0,6358.0,,,25.8,25.8,25.8,100.0,984.5,993.2,993.8,,,
2535,2021-06-15 16:00:00,2021,Jun,56,GKP,15,1,1600,120.0,6.0,,50.0,95,8.0,5710.0,4615.0,1930.0,6358.0,,,26.4,26.4,26.4,100.0,984.5,993.2,993.8,,,
2537,2021-06-15 16:30:00,2021,Jun,56,GKP,15,1,1630,130.0,5.0,,50.0,95,8.0,5710.0,4615.0,1930.0,6358.0,,,26.2,26.2,26.2,100.0,984.3,993.2,993.6,,,
2544,2021-06-15 17:00:00,2021,Jun,56,GKP,15,1,1700,90.0,4.0,,50.0,91,8.0,5708.0,4612.0,1930.0,8358.0,,,26.4,26.4,26.4,100.0,984.3,993.2,993.6,,,
2547,2021-06-15 17:30:00,2021,Jun,56,GKP,15,4,1730,90.0,4.0,,50.0,91,8.0,5706.0,4710.0,1930.0,8358.0,,,26.2,26.2,26.2,100.0,984.9,993.6,993.9,282.0,1.4,1.4
2558,2021-06-15 18:00:00,2021,Jun,56,GKP,15,1,1800,110.0,4.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.4,26.4,26.4,100.0,985.3,993.6,994.3,,,
2559,2021-06-15 18:30:00,2021,Jun,56,GKP,15,1,1830,120.0,4.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.2,26.2,26.2,100.0,985.7,994.2,994.7,,,
2566,2021-06-15 19:00:00,2021,Jun,56,GKP,15,1,1900,120.0,5.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.4,26.4,26.4,100.0,985.8,994.6,995.0,,,
2571,2021-06-15 19:30:00,2021,Jun,56,GKP,15,1,1930,120.0,4.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.6,26.6,26.6,100.0,986.0,994.8,995.2,,,
2574,2021-06-15 20:00:00,2021,Jun,56,GKP,15,1,2000,110.0,4.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.6,26.6,26.6,100.0,986.1,994.9,995.3,,,
2575,2021-06-15 20:00:00,2021,Jun,56,GKP,15,5,2000,,,,,10,,,,,,,,,26.6,,100.0,,,,,,
2582,2021-06-15 20:30:00,2021,Jun,56,GKP,15,5,2030,,,,,10,,,,,,,,,26.6,,100.0,,,,,,
2583,2021-06-15 20:30:00,2021,Jun,56,GKP,15,4,2030,110.0,9.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.6,26.6,26.6,100.0,986.8,995.6,996.0,,2.8,2.8
2586,2021-06-15 21:00:00,2021,Jun,56,GKP,15,5,2100,,,,,10,,,,,,,,,26.6,,100.0,,,,,,
2587,2021-06-15 21:00:00,2021,Jun,56,GKP,15,1,2100,110.0,7.0,,50.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,26.6,26.6,26.6,100.0,987.1,995.9,996.3,,,
2593,2021-06-15 22:00:00,2021,Jun,56,GKP,15,1,2200,110.0,5.0,,50.0,10,8.0,4706.0,4710.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,987.7,996.5,997.0,,,
2597,2021-06-15 23:00:00,2021,Jun,56,GKP,15,5,2300,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
2598,2021-06-15 23:00:00,2021,Jun,56,GKP,15,1,2300,120.0,3.0,,50.0,60,8.0,5708.0,4710.0,6358.0,,,,25.8,25.8,25.8,100.0,987.7,996.4,997.0,,,
2600,2021-06-15 23:30:00,2021,Jun,56,GKP,15,4,2330,999.0,2.0,,50.0,10,8.0,5708.0,4710.0,6358.0,,,,25.8,25.8,25.8,100.0,987.7,996.4,997.0,,0.001,0.001
2604,2021-06-16 00:00:00,2021,Jun,56,GKP,16,1,0,999.0,2.0,,50.0,10,8.0,5708.0,4710.0,8359.0,,,,25.8,25.8,25.8,100.0,987.7,996.4,997.0,,,
2609,2021-06-16 01:00:00,2021,Jun,56,GKP,16,1,100,999.0,2.0,,50.0,10,8.0,5708.0,4710.0,8359.0,,,,25.6,25.6,25.6,100.0,987.5,996.8,996.2,,,
2614,2021-06-16 02:00:00,2021,Jun,56,GKP,16,1,200,0.0,0.0,,50.0,10,8.0,5708.0,4710.0,1930.0,8359.0,,,26.0,26.0,26.0,100.0,987.2,996.5,995.9,,,
2619,2021-06-16 02:30:00,2021,Jun,56,GKP,16,4,230,0.0,0.0,,50.0,10,8.0,5708.0,4710.0,1930.0,8359.0,,,26.0,26.0,26.0,100.0,987.0,996.2,995.7,,0.0,0.0
2623,2021-06-16 03:00:00,2021,Jun,56,GKP,16,1,300,0.0,0.0,,50.0,10,8.0,5708.0,4710.0,1930.0,8359.0,,,25.8,25.8,25.8,100.0,987.0,996.2,995.7,,,
2628,2021-06-16 04:00:00,2021,Jun,56,GKP,16,5,400,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
2629,2021-06-16 04:00:00,2021,Jun,56,GKP,16,1,400,130.0,4.0,,50.0,60,8.0,5708.0,4710.0,1930.0,8359.0,,,25.8,25.8,25.8,100.0,986.9,995.6,996.1,,,
2636,2021-06-16 05:00:00,2021,Jun,56,GKP,16,1,500,90.0,3.0,,40.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,987.6,996.3,996.8,,,
2635,2021-06-16 05:00:00,2021,Jun,56,GKP,16,5,500,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
2642,2021-06-16 05:30:00,2021,Jun,56,GKP,16,5,530,,,,,10,,,,,,,,,25.6,,100.0,,,,,,
2643,2021-06-16 05:30:00,2021,Jun,56,GKP,16,4,530,90.0,6.0,,40.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,25.6,25.6,25.6,100.0,987.9,996.6,997.1,,4.0,4.0
2647,2021-06-16 06:00:00,2021,Jun,56,GKP,16,5,600,,,,,10,,,,,,,,,25.6,,100.0,,,,,,
2646,2021-06-16 06:00:00,2021,Jun,56,GKP,16,1,600,999.0,2.0,,40.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,25.6,25.6,25.6,100.0,988.6,997.3,997.8,,,
2654,2021-06-16 06:30:00,2021,Jun,56,GKP,16,1,630,999.0,2.0,,40.0,60,8.0,5706.0,4710.0,1930.0,8358.0,,,25.4,25.4,25.4,100.0,988.5,997.3,997.7,,,
2653,2021-06-16 06:30:00,2021,Jun,56,GKP,16,5,630,,,,,10,,,,,,,,,25.4,,100.0,,,,,,
2659,2021-06-16 06:40:00,2021,Jun,56,GKP,16,5,640,,,,,10,,,,,,,,,25.4,,100.0,,,,,,
2658,2021-06-16 06:40:00,2021,Jun,56,GKP,16,2,640,999.0,2.0,,40.0,95,8.0,5708.0,4710.0,1930.0,8458.0,,,25.4,25.4,25.4,100.0,988.5,997.3,997.7,,,
2667,2021-06-16 07:00:00,2021,Jun,56,GKP,16,5,700,,,,,10,,,,,,,,,25.2,,100.0,,,,,,
2663,2021-06-16 07:00:00,2021,Jun,56,GKP,16,1,700,999.0,2.0,,40.0,95,8.0,5708.0,3710.0,1930.0,8458.0,,,25.2,25.2,25.2,100.0,988.7,997.5,997.9,,,
2672,2021-06-16 07:30:00,2021,Jun,56,GKP,16,1,730,999.0,2.0,,40.0,60,8.0,5708.0,4710.0,1930.0,8458.0,,,25.6,25.6,25.6,100.0,988.9,997.7,998.1,,,
2673,2021-06-16 07:30:00,2021,Jun,56,GKP,16,5,730,,,,,10,,,,,,,,,25.6,,100.0,,,,,,
2678,2021-06-16 08:00:00,2021,Jun,56,GKP,16,5,800,,,,,10,,,,,,,,,26.0,,100.0,,,,,,
2676,2021-06-16 08:00:00,2021,Jun,56,GKP,16,1,800,999.0,2.0,,50.0,60,8.0,5708.0,4710.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,989.1,997.9,998.3,,,
2685,2021-06-16 08:30:00,2021,Jun,56,GKP,16,4,830,999.0,2.0,,50.0,60,7.0,4710.0,4615.0,6359.0,,,,27.0,27.0,27.0,100.0,989.2,998.0,998.4,250.0,1.0,70.001
2686,2021-06-16 08:30:00,2021,Jun,56,GKP,16,5,830,,,,,10,,,,,,,,,27.0,,100.0,,,,,,
2691,2021-06-16 09:00:00,2021,Jun,56,GKP,16,1,900,999.0,2.0,,60.0,2,7.0,2710.0,4615.0,5359.0,,,,28.8,28.8,28.8,100.0,989.3,998.1,998.5,,,
2692,2021-06-16 09:30:00,2021,Jun,56,GKP,16,1,930,100.0,3.0,,60.0,2,7.0,2710.0,4615.0,6359.0,,,,28.2,28.2,28.2,100.0,989.5,998.2,998.7,,,
2701,2021-06-16 10:00:00,2021,Jun,56,GKP,16,1,1000,100.0,3.0,,60.0,2,7.0,2710.0,4615.0,6359.0,,,,27.4,27.4,27.4,100.0,990.0,998.7,999.2,,,
2702,2021-06-16 10:15:00,2021,Jun,56,GKP,16,3,1015,70.0,3.0,,60.0,60,8.0,2710.0,4615.0,6358.0,,,,27.4,27.4,27.4,100.0,990.1,998.8,999.3,,,
2705,2021-06-16 10:30:00,2021,Jun,56,GKP,16,1,1030,80.0,3.0,,60.0,60,8.0,2710.0,4615.0,6358.0,,,,27.6,27.6,27.6,100.0,990.2,998.9,999.4,,,
2711,2021-06-16 11:00:00,2021,Jun,56,GKP,16,5,1100,,,,,10,,,,,,,,,27.0,,100.0,,,,,,
2709,2021-06-16 11:00:00,2021,Jun,56,GKP,16,1,1100,80.0,4.0,,30.0,63,8.0,2710.0,5615.0,1930.0,8458.0,,,27.0,27.0,27.0,100.0,990.2,998.9,999.4,,,
2717,2021-06-16 11:30:00,2021,Jun,56,GKP,16,4,1130,70.0,4.0,,30.0,63,8.0,2710.0,5615.0,1930.0,8358.0,,,26.2,26.2,26.2,100.0,990.2,998.9,999.4,,3.2,3.2
2720,2021-06-16 12:00:00,2021,Jun,56,GKP,16,1,1200,70.0,3.0,,50.0,60,8.0,2710.0,5615.0,1930.0,8458.0,,,26.4,26.4,26.4,100.0,990.1,998.9,999.3,,,
2728,2021-06-16 12:30:00,2021,Jun,56,GKP,16,1,1230,70.0,3.0,,50.0,60,8.0,3710.0,5615.0,1930.0,8458.0,,,26.2,26.2,26.2,100.0,989.9,998.7,999.1,,,
2733,2021-06-16 13:00:00,2021,Jun,56,GKP,16,1,1300,60.0,5.0,,50.0,60,8.0,4706.0,4710.0,1930.0,8458.0,,,26.2,26.2,26.2,100.0,989.6,998.4,998.8,,,
2734,2021-06-16 13:30:00,2021,Jun,56,GKP,16,1,1330,60.0,4.0,,60.0,60,8.0,4706.0,4710.0,1930.0,8458.0,,,26.4,26.4,26.4,100.0,989.3,998.1,998.5,,,
2739,2021-06-16 14:00:00,2021,Jun,56,GKP,16,1,1400,50.0,4.0,,50.0,61,8.0,4706.0,3710.0,1930.0,8358.0,,,26.2,26.2,26.2,100.0,988.9,997.7,998.1,,,
2749,2021-06-16 14:30:00,2021,Jun,56,GKP,16,4,1430,50.0,4.0,,50.0,61,8.0,4706.0,4710.0,1930.0,8458.0,,,26.4,26.4,26.4,100.0,988.6,997.3,997.8,,4.0,4.0
2751,2021-06-16 15:00:00,2021,Jun,56,GKP,16,1,1500,50.0,5.0,,50.0,61,8.0,3707.0,4710.0,1930.0,8458.0,,,26.6,26.6,26.6,100.0,988.6,997.3,997.8,,,
2757,2021-06-16 15:30:00,2021,Jun,56,GKP,16,1,1530,40.0,5.0,,50.0,61,8.0,3707.0,4710.0,1930.0,8358.0,,,26.4,26.4,26.4,100.0,988.6,997.3,997.8,,,
2761,2021-06-16 16:00:00,2021,Jun,56,GKP,16,1,1600,50.0,6.0,,50.0,61,8.0,5706.0,3710.0,1930.0,5458.0,,,26.6,26.6,26.6,100.0,988.6,997.3,997.8,,,
2762,2021-06-16 16:30:00,2021,Jun,56,GKP,16,1,1630,50.0,7.0,,50.0,61,8.0,6706.0,4710.0,1930.0,6458.0,,,27.0,27.0,27.0,100.0,988.6,997.3,997.8,,,
2768,2021-06-16 17:00:00,2021,Jun,56,GKP,16,1,1700,70.0,5.0,,50.0,2,8.0,5706.0,4710.0,1930.0,6458.0,,,26.8,26.8,26.8,100.0,988.6,997.3,997.8,,,
2770,2021-06-16 17:30:00,2021,Jun,56,GKP,16,4,1730,90.0,5.0,,60.0,2,8.0,4707.0,3710.0,1930.0,6358.0,,,27.0,27.0,27.0,100.0,988.6,997.3,997.8,288.0,1.2,1.2
2774,2021-06-16 18:00:00,2021,Jun,56,GKP,16,1,1800,80.0,5.0,,60.0,2,8.0,3708.0,3615.0,8458.0,,,,27.0,27.0,27.0,100.0,988.7,997.4,997.8,,,
2780,2021-06-16 18:30:00,2021,Jun,56,GKP,16,1,1830,70.0,3.0,,60.0,2,8.0,3710.0,3618.0,8359.0,,,,27.0,27.0,27.0,100.0,988.3,997.0,997.5,,,
2785,2021-06-16 19:00:00,2021,Jun,56,GKP,16,1,1900,80.0,3.0,,60.0,60,8.0,3710.0,3618.0,8359.0,,,,26.8,26.8,26.8,100.0,988.1,996.8,997.3,,,
2790,2021-06-16 19:30:00,2021,Jun,56,GKP,16,1,1930,70.0,4.0,,60.0,60,7.0,3710.0,3618.0,7359.0,,,,26.8,26.8,26.8,100.0,988.4,997.1,997.6,,,
2794,2021-06-16 20:00:00,2021,Jun,56,GKP,16,1,2000,90.0,3.0,,60.0,60,8.0,5710.0,4618.0,6359.0,,,,26.6,26.6,26.6,100.0,988.6,997.3,997.8,,,
2797,2021-06-16 20:30:00,2021,Jun,56,GKP,16,4,2030,90.0,3.0,,60.0,60,8.0,5710.0,4618.0,6359.0,,,,26.4,26.4,26.4,100.0,988.9,997.6,998.1,,1.0,1.0
2801,2021-06-16 21:00:00,2021,Jun,56,GKP,16,1,2100,999.0,2.0,,60.0,61,8.0,5710.0,4615.0,7359.0,,,,26.2,26.2,26.2,100.0,989.3,997.9,998.4,,,
2809,2021-06-16 22:00:00,2021,Jun,56,GKP,16,1,2200,999.0,1.0,,60.0,60,8.0,5710.0,4615.0,7359.0,,,,26.0,26.0,26.0,100.0,989.8,998.4,998.9,,,
2812,2021-06-16 23:00:00,2021,Jun,56,GKP,16,1,2300,0.0,0.0,,60.0,2,8.0,5710.0,4615.0,7359.0,,,,25.8,25.8,25.8,100.0,989.8,998.4,998.9,,,
2817,2021-06-16 23:30:00,2021,Jun,56,GKP,16,4,2330,0.0,0.0,,60.0,2,8.0,4710.0,5615.0,7359.0,,,,25.8,25.8,25.8,100.0,989.5,998.1,998.6,,0.2,0.2
2823,2021-06-17 00:00:00,2021,Jun,56,GKP,17,1,0,0.0,0.0,,60.0,2,8.0,4710.0,5615.0,7359.0,,,,25.6,25.6,25.6,100.0,989.3,997.9,998.4,,,
2828,2021-06-17 01:00:00,2021,Jun,56,GKP,17,1,100,0.0,0.0,,60.0,2,8.0,4710.0,4615.0,7359.0,,,,25.8,25.8,25.8,100.0,989.2,997.8,998.3,,,
2831,2021-06-17 02:00:00,2021,Jun,56,GKP,17,1,200,999.0,2.0,,60.0,2,8.0,4612.0,4615.0,6359.0,,,,26.0,26.0,26.0,100.0,989.1,997.7,998.2,,,
2836,2021-06-17 02:30:00,2021,Jun,56,GKP,17,4,230,999.0,1.0,,50.0,60,8.0,4612.0,4615.0,6359.0,,,,26.0,26.0,26.0,100.0,989.1,997.7,998.2,,0.0,0.0
2838,2021-06-17 03:00:00,2021,Jun,56,GKP,17,1,300,999.0,1.0,,50.0,60,8.0,4612.0,4615.0,6359.0,,,,26.0,26.0,26.0,100.0,989.0,997.6,998.1,,,
2845,2021-06-17 04:00:00,2021,Jun,56,GKP,17,1,400,999.0,1.0,,50.0,61,8.0,3612.0,4615.0,7359.0,,,,25.6,25.6,25.6,100.0,989.0,997.6,998.1,,,
2850,2021-06-17 05:00:00,2021,Jun,56,GKP,17,1,500,999.0,2.0,,50.0,61,8.0,3612.0,4615.0,7359.0,,,,25.8,25.8,25.8,100.0,988.8,997.4,997.9,,,
2854,2021-06-17 05:30:00,2021,Jun,56,GKP,17,4,530,999.0,2.0,,50.0,10,7.0,3612.0,4615.0,7359.0,,,,25.8,25.8,25.8,100.0,988.8,997.4,997.9,,4.2,4.2
2858,2021-06-17 06:00:00,2021,Jun,56,GKP,17,1,600,999.0,2.0,,50.0,10,7.0,2612.0,4615.0,6359.0,3075.0,,,26.0,26.0,26.0,100.0,989.1,997.7,998.2,,,
2860,2021-06-17 06:30:00,2021,Jun,56,GKP,17,1,630,999.0,2.0,,50.0,10,7.0,4615.0,4620.0,7359.0,,,,26.4,26.4,26.4,100.0,989.4,998.0,998.5,,,
2865,2021-06-17 07:00:00,2021,Jun,56,GKP,17,1,700,999.0,2.0,,50.0,10,7.0,3615.0,3625.0,6359.0,3075.0,,,26.8,26.8,26.8,100.0,989.7,998.3,998.8,,,
2869,2021-06-17 07:30:00,2021,Jun,56,GKP,17,1,730,40.0,4.0,,50.0,10,7.0,3615.0,3625.0,6359.0,,,,27.6,27.6,27.6,100.0,990.1,998.8,999.3,,,
2874,2021-06-17 08:00:00,2021,Jun,56,GKP,17,1,800,30.0,5.0,,50.0,10,7.0,3615.0,4625.0,6359.0,,,,27.8,27.8,27.8,100.0,990.3,999.0,999.5,,,
2879,2021-06-17 08:30:00,2021,Jun,56,GKP,17,4,830,50.0,5.0,,50.0,10,7.0,4612.0,4618.0,6359.0,,,,28.4,28.4,28.4,100.0,990.5,999.3,999.7,258.0,0.0,13.8
2884,2021-06-17 09:00:00,2021,Jun,56,GKP,17,5,900,,,,,10,,,,,,,,,28.4,,100.0,,,,,,
2882,2021-06-17 09:00:00,2021,Jun,56,GKP,17,1,900,90.0,6.0,,50.0,60,8.0,3612.0,3615.0,6358.0,,,,28.4,28.4,28.4,100.0,990.5,999.3,999.7,,,
2885,2021-06-17 09:30:00,2021,Jun,56,GKP,17,1,930,90.0,5.0,,50.0,60,8.0,4612.0,4615.0,6358.0,,,,28.2,28.2,28.2,100.0,990.7,999.5,999.9,,,
2889,2021-06-17 09:30:00,2021,Jun,56,GKP,17,5,930,,,,,10,,,,,,,,,28.2,,100.0,,,,,,
2891,2021-06-17 10:00:00,2021,Jun,56,GKP,17,1,1000,90.0,5.0,,50.0,60,8.0,4612.0,4615.0,6458.0,,,,28.4,28.4,28.4,100.0,990.7,999.5,999.9,,,
2895,2021-06-17 10:30:00,2021,Jun,56,GKP,17,1,1030,80.0,4.0,,50.0,60,8.0,3612.0,4615.0,6358.0,,,,28.6,28.6,28.6,100.0,990.7,999.5,999.9,,,
2901,2021-06-17 11:00:00,2021,Jun,56,GKP,17,1,1100,50.0,4.0,,60.0,2,8.0,3612.0,4615.0,6358.0,,,,29.0,29.0,29.0,100.0,990.5,999.3,999.7,,,
2902,2021-06-17 11:30:00,2021,Jun,56,GKP,17,4,1130,50.0,5.0,,60.0,2,8.0,3612.0,4615.0,6358.0,,,,29.2,29.2,29.2,100.0,990.5,999.3,999.7,,0.001,0.001
2909,2021-06-17 12:00:00,2021,Jun,56,GKP,17,1,1200,90.0,5.0,,60.0,2,8.0,3615.0,4620.0,7358.0,,,,30.4,30.0,29.2,92.0,990.0,998.8,999.2,,,
2912,2021-06-17 12:30:00,2021,Jun,56,GKP,17,1,1230,90.0,5.0,,60.0,2,8.0,3615.0,4620.0,6358.0,,,,30.8,29.4,29.2,86.0,989.8,998.6,999.0,,,
2918,2021-06-17 13:00:00,2021,Jun,56,GKP,17,1,1300,90.0,5.0,,60.0,60,8.0,3615.0,4620.0,6358.0,,,,30.4,30.4,30.4,100.0,989.4,998.2,998.6,,,
2926,2021-06-17 13:30:00,2021,Jun,56,GKP,17,1,1330,80.0,5.0,,60.0,2,7.0,3615.0,3625.0,6358.0,,,,30.6,29.8,29.6,94.0,989.0,997.8,998.2,,,
2930,2021-06-17 14:00:00,2021,Jun,56,GKP,17,1,1400,80.0,5.0,,60.0,2,7.0,3615.0,4625.0,6358.0,,,,31.2,29.2,28.5,85.0,989.0,997.6,998.2,,,
2932,2021-06-17 14:30:00,2021,Jun,56,GKP,17,4,1430,90.0,6.0,,60.0,60,8.0,3615.0,4625.0,6458.0,,,,30.2,28.0,27.2,84.0,988.9,997.5,998.1,,0.001,0.001
2936,2021-06-17 15:00:00,2021,Jun,56,GKP,17,1,1500,90.0,6.0,,60.0,1,7.0,3615.0,4625.0,5458.0,,,,30.8,28.0,26.9,80.0,988.8,997.4,998.0,,,
2943,2021-06-17 15:30:00,2021,Jun,56,GKP,17,1,1530,80.0,8.0,,60.0,2,7.0,3615.0,4625.0,5359.0,,,,31.4,28.2,27.0,77.0,988.4,997.0,997.6,,,
2946,2021-06-17 16:00:00,2021,Jun,56,GKP,17,1,1600,100.0,6.0,,60.0,60,7.0,3615.0,4625.0,5359.0,,,,30.4,28.0,27.1,82.0,988.2,996.8,997.4,,,
2948,2021-06-17 16:30:00,2021,Jun,56,GKP,17,1,1630,90.0,4.0,,60.0,60,7.0,3615.0,4625.0,5359.0,,,,30.0,28.0,27.2,84.0,988.1,996.7,997.3,,,
2952,2021-06-17 17:00:00,2021,Jun,56,GKP,17,1,1700,90.0,4.0,,60.0,1,6.0,2615.0,2625.0,1825.0,5359.0,,,30.8,28.0,26.9,80.0,987.8,996.4,997.0,,,
2957,2021-06-17 17:30:00,2021,Jun,56,GKP,17,4,1730,90.0,4.0,,60.0,60,6.0,2615.0,4625.0,5359.0,,,,31.0,28.2,27.1,80.0,988.1,996.7,997.3,318.0,0.001,0.001
2962,2021-06-17 18:00:00,2021,Jun,56,GKP,17,1,1800,100.0,4.0,,60.0,60,6.0,2615.0,4625.0,5359.0,,,,30.0,27.6,26.7,83.0,988.6,997.2,997.8,,,
2966,2021-06-17 18:30:00,2021,Jun,56,GKP,17,1,1830,80.0,3.0,,60.0,2,6.0,2615.0,4625.0,5359.0,,,,30.0,27.6,26.7,83.0,988.8,997.4,998.0,,,
2970,2021-06-17 19:00:00,2021,Jun,56,GKP,17,1,1900,70.0,4.0,,60.0,3,7.0,2615.0,4625.0,5459.0,,,,29.8,27.6,26.7,84.0,988.9,997.5,998.1,,,
2975,2021-06-17 19:30:00,2021,Jun,56,GKP,17,1,1930,90.0,3.0,,60.0,2,7.0,2615.0,4625.0,5359.0,,,,29.6,27.8,27.1,87.0,989.6,998.2,998.8,,,
2978,2021-06-17 20:00:00,2021,Jun,56,GKP,17,1,2000,999.0,2.0,,60.0,3,8.0,3615.0,3625.0,6359.0,,,,29.0,28.0,27.6,92.0,989.7,998.4,998.9,,,
2983,2021-06-17 20:30:00,2021,Jun,56,GKP,17,4,2030,90.0,4.0,,60.0,1,6.0,3625.0,4360.0,,,,,29.0,27.8,27.3,91.0,989.8,998.5,999.0,,0.001,0.001
2985,2021-06-17 21:00:00,2021,Jun,56,GKP,17,1,2100,90.0,5.0,,60.0,2,6.0,3625.0,4360.0,,,,,28.6,27.6,27.2,92.0,989.8,998.5,999.0,,,
2993,2021-06-17 22:00:00,2021,Jun,56,GKP,17,1,2200,90.0,4.0,,60.0,2,6.0,3625.0,1930.0,4360.0,,,,28.0,27.4,27.2,95.0,990.5,999.2,999.7,,,
2997,2021-06-17 23:00:00,2021,Jun,56,GKP,17,1,2300,90.0,5.0,,60.0,60,8.0,3625.0,1930.0,6359.0,,,,28.0,27.4,27.2,95.0,990.3,999.0,999.5,,,
3000,2021-06-17 23:30:00,2021,Jun,56,GKP,17,4,2330,90.0,7.0,,50.0,60,8.0,3620.0,1930.0,7359.0,,,,27.8,27.8,27.8,100.0,990.5,999.2,999.7,,0.2,0.2
3005,2021-06-18 00:00:00,2021,Jun,56,GKP,18,1,0,90.0,5.0,,60.0,60,8.0,3620.0,1930.0,7459.0,,,,26.8,26.8,26.8,100.0,990.3,999.0,999.5,,,
3011,2021-06-18 01:00:00,2021,Jun,56,GKP,18,1,100,80.0,3.0,,60.0,1,7.0,3625.0,6359.0,,,,,26.8,26.8,26.8,100.0,989.7,998.4,998.9,,,
3017,2021-06-18 02:00:00,2021,Jun,56,GKP,18,1,200,100.0,9.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.2,27.2,27.2,100.0,989.4,998.1,998.6,,,
3021,2021-06-18 02:30:00,2021,Jun,56,GKP,18,4,230,90.0,9.0,,60.0,3,8.0,3612.0,3625.0,6359.0,,,,27.0,27.0,27.0,100.0,989.2,997.9,998.4,,1.4,1.4
3023,2021-06-18 03:00:00,2021,Jun,56,GKP,18,1,300,100.0,10.0,,60.0,2,8.0,3612.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,989.2,997.9,998.4,,,
3029,2021-06-18 04:00:00,2021,Jun,56,GKP,18,1,400,100.0,8.0,,60.0,2,8.0,3612.0,3625.0,6359.0,,,,26.6,26.6,26.6,100.0,989.1,997.8,998.3,,,
3033,2021-06-18 05:00:00,2021,Jun,56,GKP,18,1,500,90.0,6.0,,60.0,2,8.0,2615.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,989.0,997.7,998.2,,,
3038,2021-06-18 05:30:00,2021,Jun,56,GKP,18,4,530,90.0,7.0,,60.0,1,6.0,3620.0,5359.0,,,,,26.8,26.8,26.8,100.0,989.2,997.9,998.4,,0.0,0.0
