,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
1133,2021-09-11 05:00:00,2021,Sep,10,CDH,11,1,500,30.0,3.0,,60.0,2,4.0,2625.0,3360.0,,,,,27.3,25.4,24.6,85.0,968.8,1003.5,1005.7,,,
1141,2021-09-11 05:30:00,2021,Sep,10,CDH,11,4,530,999.0,2.0,,60.0,3,5.0,3630.0,4360.0,,,,,27.1,25.2,24.4,85.0,968.8,1003.6,1005.7,,0.0,0.0
1148,2021-09-11 06:00:00,2021,Sep,10,CDH,11,1,600,999.0,2.0,,60.0,3,6.0,3630.0,1830.0,5360.0,,,,27.4,25.3,24.1,85.0,969.1,1003.8,1006.0,,,
1151,2021-09-11 06:30:00,2021,Sep,10,CDH,11,1,630,50.0,3.0,,60.0,3,7.0,3625.0,6359.0,,,,,27.5,25.2,24.2,82.0,969.1,1003.8,1006.0,,,
1159,2021-09-11 07:00:00,2021,Sep,10,CDH,11,1,700,999.0,2.0,,60.0,2,7.0,2615.0,3625.0,1825.0,6359.0,,,28.0,25.3,23.8,78.0,969.2,1003.9,1006.1,,,
1165,2021-09-11 07:30:00,2021,Sep,10,CDH,11,1,730,70.0,3.0,,60.0,2,7.0,1615.0,3625.0,6359.0,,,,28.3,25.3,23.9,77.0,969.6,1004.3,1006.5,,,
1171,2021-09-11 08:00:00,2021,Sep,10,CDH,11,5,800,,,,,10,,,,,,,,,25.3,,82.0,,,,,,
1170,2021-09-11 08:00:00,2021,Sep,10,CDH,11,1,800,130.0,11.0,,50.0,60,8.0,1615.0,3620.0,7359.0,,,,27.7,25.3,24.4,82.0,970.1,1004.8,1007.1,,,
1173,2021-09-11 08:30:00,2021,Sep,10,CDH,11,5,830,,,,,10,,,,,,,,,25.7,,84.0,,,,,,
1172,2021-09-11 08:30:00,2021,Sep,10,CDH,11,4,830,140.0,5.0,,50.0,60,8.0,2615.0,4620.0,7359.0,,,,27.9,25.7,24.9,84.0,970.4,1005.1,1007.4,271.0,0.8,0.802
1181,2021-09-11 09:00:00,2021,Sep,10,CDH,11,5,900,,,,,10,,,,,,,,,26.0,,83.0,,,,,,
1182,2021-09-11 09:00:00,2021,Sep,10,CDH,11,1,900,150.0,5.0,,50.0,60,8.0,5615.0,3620.0,7359.0,,,,28.3,26.0,25.1,83.0,970.9,1005.6,1007.9,,,
1189,2021-09-11 09:30:00,2021,Sep,10,CDH,11,5,930,,,,,10,,,,,,,,,25.7,,85.0,,,,,,
1187,2021-09-11 09:30:00,2021,Sep,10,CDH,11,1,930,150.0,8.0,,50.0,60,8.0,5615.0,3620.0,7359.0,,,,27.6,25.7,24.9,85.0,971.2,1006.0,1008.2,,,
1196,2021-09-11 10:00:00,2021,Sep,10,CDH,11,5,1000,,,,,10,,,,,,,,,26.0,,86.0,,,,,,
1198,2021-09-11 10:00:00,2021,Sep,10,CDH,11,1,1000,170.0,5.0,,50.0,60,8.0,4615.0,3620.0,7359.0,,,,27.8,26.0,25.2,86.0,971.8,1006.6,1008.8,,,
1201,2021-09-11 10:30:00,2021,Sep,10,CDH,11,5,1030,,,,,10,,,,,,,,,25.9,,88.0,,,,,,
1200,2021-09-11 10:30:00,2021,Sep,10,CDH,11,1,1030,160.0,6.0,,50.0,60,8.0,3615.0,3620.0,5359.0,,,,27.5,25.9,25.3,88.0,971.9,1006.7,1008.9,,,
1210,2021-09-11 11:00:00,2021,Sep,10,CDH,11,1,1100,140.0,8.0,,50.0,60,8.0,3615.0,3620.0,8459.0,,,,27.7,25.9,25.2,86.0,971.9,1006.7,1008.9,,,
1211,2021-09-11 11:00:00,2021,Sep,10,CDH,11,5,1100,,,,,10,,,,,,,,,25.9,,86.0,,,,,,
1216,2021-09-11 11:30:00,2021,Sep,10,CDH,11,5,1130,,,,,10,,,,,,,,,26.1,,89.0,,,,,,
1215,2021-09-11 11:30:00,2021,Sep,10,CDH,11,4,1130,140.0,8.0,,50.0,60,8.0,3615.0,3620.0,8459.0,,,,27.6,26.1,25.6,89.0,971.4,1006.3,1008.5,,1.2,1.2
1224,2021-09-11 12:00:00,2021,Sep,10,CDH,11,1,1200,140.0,10.0,,50.0,60,8.0,3615.0,3620.0,8359.0,,,,27.8,26.4,25.8,89.0,970.8,1005.7,1007.8,,,
1225,2021-09-11 12:00:00,2021,Sep,10,CDH,11,5,1200,,,,,10,,,,,,,,,26.4,,89.0,,,,,,
1231,2021-09-11 12:30:00,2021,Sep,10,CDH,11,1,1230,120.0,10.0,,60.0,60,8.0,3615.0,3620.0,7359.0,,,,28.3,26.3,25.6,85.0,970.1,1004.7,1007.1,,,
1236,2021-09-11 13:00:00,2021,Sep,10,CDH,11,1,1300,140.0,7.0,,60.0,60,8.0,3615.0,3620.0,7359.0,,,,29.2,26.7,25.8,82.0,969.7,1004.2,1006.7,,,
1242,2021-09-11 13:30:00,2021,Sep,10,CDH,11,1,1330,150.0,5.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,28.9,26.4,25.3,81.0,969.7,1004.2,1006.6,,,
1249,2021-09-11 14:00:00,2021,Sep,10,CDH,11,1,1400,170.0,4.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,29.1,26.8,25.6,81.0,969.6,1004.1,1006.5,,,
1250,2021-09-11 14:30:00,2021,Sep,10,CDH,11,4,1430,999.0,2.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,29.4,27.0,25.9,81.0,969.5,1004.0,1006.4,,0.8,0.8
1260,2021-09-11 15:00:00,2021,Sep,10,CDH,11,1,1500,999.0,1.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,30.0,26.7,25.3,76.0,969.2,1003.6,1006.1,,,
1271,2021-09-11 15:30:00,2021,Sep,10,CDH,11,1,1530,999.0,2.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,29.8,26.7,25.2,76.0,968.8,1003.2,1005.7,,,
1274,2021-09-11 16:00:00,2021,Sep,10,CDH,11,1,1600,999.0,2.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,29.8,26.7,25.4,77.0,968.4,1002.8,1005.3,,,
1282,2021-09-11 16:30:00,2021,Sep,10,CDH,11,1,1630,30.0,3.0,,60.0,60,8.0,2615.0,4620.0,6359.0,,,,29.5,26.9,25.7,80.0,968.3,1002.7,1005.2,,,
1290,2021-09-11 17:00:00,2021,Sep,10,CDH,11,1,1700,40.0,3.0,,60.0,2,8.0,2615.0,3620.0,7359.0,,,,29.3,26.7,25.7,81.0,968.3,1002.7,1005.2,,,
1295,2021-09-11 17:30:00,2021,Sep,10,CDH,11,4,1730,999.0,2.0,,60.0,2,8.0,2615.0,3620.0,7359.0,,,,29.0,27.0,26.1,85.0,968.4,1002.9,1005.3,301.0,0.001,0.001
1298,2021-09-11 17:45:00,2021,Sep,10,CDH,11,1,1745,999.0,2.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,28.6,26.9,26.1,87.0,968.2,1002.7,1005.1,,,
1304,2021-09-11 18:00:00,2021,Sep,10,CDH,11,1,1800,999.0,2.0,,60.0,60,8.0,2615.0,3620.0,7359.0,,,,28.6,27.0,26.4,88.0,968.0,1002.5,1004.9,,,
1307,2021-09-11 18:30:00,2021,Sep,10,CDH,11,1,1830,30.0,4.0,,60.0,60,7.0,2615.0,3620.0,6359.0,,,,28.2,26.6,26.0,88.0,967.7,1002.2,1004.6,,,
1312,2021-09-11 19:00:00,2021,Sep,10,CDH,11,1,1900,30.0,4.0,,60.0,60,7.0,2615.0,3620.0,6359.0,,,,28.0,26.5,25.9,88.0,967.6,1002.2,1004.5,,,
1320,2021-09-11 19:30:00,2021,Sep,10,CDH,11,1,1930,70.0,3.0,,60.0,60,7.0,2620.0,3625.0,6359.0,,,,28.2,25.5,24.4,80.0,967.7,1002.4,1004.7,,,
1323,2021-09-11 20:00:00,2021,Sep,10,CDH,11,1,2000,999.0,1.0,,60.0,2,7.0,3620.0,6359.0,,,,,27.8,26.6,26.0,90.0,968.4,1003.1,1005.4,,,
1328,2021-09-11 20:30:00,2021,Sep,10,CDH,11,4,2030,999.0,2.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.8,25.4,24.3,81.0,968.9,1003.7,1005.8,,0.4,0.4
1331,2021-09-11 21:00:00,2021,Sep,10,CDH,11,1,2100,170.0,4.0,,60.0,60,7.0,3625.0,6359.0,,,,,27.9,25.7,24.8,83.0,969.5,1004.2,1006.4,,,
1340,2021-09-11 22:00:00,2021,Sep,10,CDH,11,1,2200,999.0,2.0,,60.0,60,7.0,3620.0,1830.0,6359.0,,,,27.5,25.9,25.1,87.0,969.8,1004.5,1006.7,,,
1342,2021-09-11 22:30:00,2021,Sep,10,CDH,11,1,2230,140.0,7.0,,50.0,60,8.0,2615.0,3620.0,1930.0,6359.0,,,27.4,25.8,25.2,88.0,970.2,1005.0,1007.2,,,
1347,2021-09-11 23:00:00,2021,Sep,10,CDH,11,1,2300,90.0,5.0,,60.0,60,8.0,2615.0,3620.0,1930.0,6359.0,,,26.9,25.7,25.2,91.0,969.7,1004.6,1006.7,,,
1352,2021-09-11 23:30:00,2021,Sep,10,CDH,11,4,2330,140.0,5.0,,60.0,60,8.0,1615.0,4620.0,1830.0,6359.0,,,26.1,24.9,24.4,90.0,969.9,1004.8,1006.9,,1.2,1.2
1356,2021-09-12 00:00:00,2021,Sep,10,CDH,12,1,0,130.0,5.0,,60.0,60,7.0,1615.0,4620.0,1830.0,6359.0,,,26.0,25.1,24.8,93.0,969.4,1004.3,1006.3,,,
1361,2021-09-12 01:00:00,2021,Sep,10,CDH,12,1,100,80.0,3.0,,60.0,2,7.0,4620.0,6359.0,,,,,26.2,25.2,24.7,91.0,969.5,1004.3,1006.4,,,
1365,2021-09-12 01:15:00,2021,Sep,10,CDH,12,2,115,100.0,8.0,,50.0,60,8.0,2615.0,4620.0,6359.0,,,,26.0,24.9,24.5,91.0,969.2,1004.2,1006.1,,,
1370,2021-09-12 02:00:00,2021,Sep,10,CDH,12,1,200,50.0,5.0,,50.0,61,8.0,2615.0,3620.0,1820.0,7359.0,,,25.7,25.0,24.7,94.0,968.6,1003.5,1005.5,,,
1375,2021-09-12 02:30:00,2021,Sep,10,CDH,12,4,230,50.0,5.0,,60.0,60,8.0,1615.0,3620.0,1820.0,6359.0,,,25.8,25.1,24.8,94.0,968.4,1003.3,1005.3,,2.2,2.2
1382,2021-09-12 03:00:00,2021,Sep,10,CDH,12,1,300,40.0,5.0,,60.0,60,7.0,4620.0,6359.0,,,,,25.7,24.8,24.4,93.0,968.1,1003.2,1005.2,,,
1389,2021-09-12 04:00:00,2021,Sep,10,CDH,12,1,400,50.0,4.0,,60.0,60,7.0,4620.0,6359.0,,,,,25.9,24.5,23.8,88.0,968.3,1003.2,1005.2,,,
1394,2021-09-12 05:00:00,2021,Sep,10,CDH,12,1,500,340.0,6.0,,60.0,95,8.0,2615.0,3620.0,1930.0,7359.0,,,25.4,24.3,23.9,91.0,968.2,1003.1,1005.1,,,
1397,2021-09-12 05:30:00,2021,Sep,10,CDH,12,4,530,360.0,6.0,,60.0,95,7.0,2615.0,3620.0,1930.0,6359.0,,,25.3,24.2,23.6,91.0,968.2,1003.1,1005.1,,0.6,0.6
1404,2021-09-12 06:00:00,2021,Sep,10,CDH,12,1,600,70.0,4.0,,40.0,91,8.0,3615.0,3620.0,1930.0,7359.0,,,25.0,24.0,23.5,92.0,968.9,1003.9,1005.8,,,
1405,2021-09-12 06:00:00,2021,Sep,10,CDH,12,5,600,,,,,10,,,,,,,,,24.0,,92.0,,,,,,
1408,2021-09-12 06:30:00,2021,Sep,10,CDH,12,1,630,20.0,8.0,,50.0,61,8.0,2615.0,4620.0,1930.0,7359.0,,,24.7,24.1,23.8,95.0,969.0,1004.1,1005.9,,,
1409,2021-09-12 06:30:00,2021,Sep,10,CDH,12,5,630,,,,,10,,,,,,,,,24.1,,95.0,,,,,,
1414,2021-09-12 07:00:00,2021,Sep,10,CDH,12,5,700,,,,,10,,,,,,,,,24.2,,96.0,,,,,,
1415,2021-09-12 07:00:00,2021,Sep,10,CDH,12,1,700,250.0,3.0,,40.0,61,8.0,2615.0,3620.0,1930.0,8458.0,,,24.7,24.2,24.0,96.0,969.4,1004.5,1006.4,,,
1418,2021-09-12 07:30:00,2021,Sep,10,CDH,12,1,730,320.0,3.0,,40.0,95,8.0,2615.0,3620.0,1930.0,8458.0,,,24.7,24.1,23.8,95.0,969.4,1004.5,1006.3,,,
1419,2021-09-12 07:30:00,2021,Sep,10,CDH,12,5,730,,,,,10,,,,,,,,,24.1,,95.0,,,,,,
1425,2021-09-12 08:00:00,2021,Sep,10,CDH,12,1,800,310.0,5.0,,40.0,95,8.0,1615.0,3625.0,1930.0,8359.0,,,24.5,24.0,23.8,96.0,969.4,1004.5,1006.3,,,
1426,2021-09-12 08:00:00,2021,Sep,10,CDH,12,5,800,,,,,10,,,,,,,,,24.0,,96.0,,,,,,
1431,2021-09-12 08:30:00,2021,Sep,10,CDH,12,5,830,,,,,10,,,,,,,,,24.3,,97.0,,,,,,
1430,2021-09-12 08:30:00,2021,Sep,10,CDH,12,4,830,320.0,4.0,,40.0,95,8.0,2615.0,3625.0,1930.0,8359.0,,,24.7,24.3,24.2,97.0,969.5,1004.6,1006.4,245.0,8.2,14.601
1434,2021-09-12 09:00:00,2021,Sep,10,CDH,12,5,900,,,,,10,,,,,,,,,24.5,,98.0,,,,,,
1435,2021-09-12 09:00:00,2021,Sep,10,CDH,12,1,900,300.0,4.0,,40.0,95,8.0,2615.0,3625.0,1930.0,8359.0,,,24.8,24.5,24.4,98.0,969.7,1004.8,1006.6,,,
1438,2021-09-12 09:30:00,2021,Sep,10,CDH,12,1,930,360.0,5.0,,40.0,95,8.0,2615.0,3625.0,1930.0,8359.0,,,25.2,24.5,24.2,94.0,969.5,1004.5,1006.4,,,
1439,2021-09-12 09:30:00,2021,Sep,10,CDH,12,5,930,,,,,10,,,,,,,,,24.5,,94.0,,,,,,
1443,2021-09-12 10:00:00,2021,Sep,10,CDH,12,1,1000,360.0,5.0,,50.0,60,8.0,3612.0,3620.0,1930.0,8359.0,,,25.4,24.6,24.2,93.0,969.6,1004.6,1006.6,,,
1444,2021-09-12 10:00:00,2021,Sep,10,CDH,12,5,1000,,,,,10,,,,,,,,,24.6,,93.0,,,,,,
1448,2021-09-12 10:30:00,2021,Sep,10,CDH,12,1,1030,330.0,6.0,,50.0,60,8.0,3612.0,3620.0,1930.0,8359.0,,,25.3,24.6,24.3,94.0,969.7,1004.7,1006.6,,,
1450,2021-09-12 10:30:00,2021,Sep,10,CDH,12,5,1030,,,,,10,,,,,,,,,24.6,,94.0,,,,,,
1457,2021-09-12 11:00:00,2021,Sep,10,CDH,12,1,1100,999.0,1.0,,30.0,95,8.0,3710.0,3620.0,1930.0,8358.0,,,25.0,24.6,24.3,96.0,970.5,1005.6,1007.5,,,
1456,2021-09-12 11:00:00,2021,Sep,10,CDH,12,5,1100,,,,,10,,,,,,,,,24.6,,96.0,,,,,,
1458,2021-09-12 11:30:00,2021,Sep,10,CDH,12,4,1130,999.0,2.0,,20.0,95,8.0,3612.0,3620.0,1930.0,8358.0,,,24.8,24.5,24.3,97.0,970.0,1005.1,1007.0,,9.4,9.4
1461,2021-09-12 11:30:00,2021,Sep,10,CDH,12,5,1130,,,,,10,,,,,,,,,24.5,,97.0,,,,,,
1464,2021-09-12 12:00:00,2021,Sep,10,CDH,12,1,1200,30.0,5.0,,30.0,63,8.0,3612.0,3620.0,1930.0,8358.0,,,25.3,25.1,25.0,98.0,969.4,1004.4,1006.3,,,
1465,2021-09-12 12:00:00,2021,Sep,10,CDH,12,5,1200,,,,,10,,,,,,,,,25.1,,98.0,,,,,,
1468,2021-09-12 12:30:00,2021,Sep,10,CDH,12,5,1230,,,,,10,,,,,,,,,25.2,,93.0,,,,,,
1470,2021-09-12 12:30:00,2021,Sep,10,CDH,12,1,1230,50.0,5.0,,40.0,60,8.0,2615.0,3620.0,1930.0,8358.0,,,26.0,25.2,24.8,93.0,969.0,1003.9,1005.9,,,
1475,2021-09-12 13:00:00,2021,Sep,10,CDH,12,1,1300,30.0,5.0,,60.0,60,7.0,1615.0,3620.0,1830.0,7359.0,,,26.9,26.0,25.7,93.0,968.5,1003.2,1005.4,,,
1479,2021-09-12 13:30:00,2021,Sep,10,CDH,12,1,1330,30.0,6.0,,60.0,2,7.0,3620.0,1830.0,6359.0,,,,27.6,26.2,25.7,89.0,967.9,1002.5,1004.8,,,
1482,2021-09-12 14:00:00,2021,Sep,10,CDH,12,1,1400,20.0,6.0,,60.0,2,6.0,3620.0,1830.0,6359.0,,,,27.9,26.1,25.5,87.0,967.5,1002.1,1004.4,,,
1485,2021-09-12 14:30:00,2021,Sep,10,CDH,12,4,1430,20.0,6.0,,60.0,2,6.0,3625.0,1830.0,6359.0,,,,28.7,26.6,25.8,85.0,967.1,1001.6,1004.0,,4.6,4.6
1489,2021-09-12 15:00:00,2021,Sep,10,CDH,12,1,1500,40.0,6.0,,60.0,2,6.0,3625.0,6359.0,,,,,30.0,26.7,25.4,77.0,966.4,1000.7,1003.2,,,
1496,2021-09-12 15:30:00,2021,Sep,10,CDH,12,1,1530,20.0,5.0,,60.0,2,6.0,3625.0,6360.0,,,,,29.7,26.6,25.3,77.0,966.0,1000.4,1002.9,,,
1499,2021-09-12 16:00:00,2021,Sep,10,CDH,12,1,1600,360.0,6.0,,60.0,2,6.0,3625.0,6359.0,,,,,29.7,26.7,25.6,79.0,965.7,1000.0,1002.5,,,
1504,2021-09-12 16:30:00,2021,Sep,10,CDH,12,1,1630,350.0,6.0,,60.0,2,6.0,3625.0,6359.0,,,,,29.6,26.9,25.8,80.0,965.6,999.9,1002.4,,,
1505,2021-09-12 17:00:00,2021,Sep,10,CDH,12,1,1700,360.0,6.0,,60.0,2,6.0,3625.0,6359.0,,,,,29.1,26.4,25.3,80.0,965.4,999.8,1002.2,,,
1512,2021-09-12 17:30:00,2021,Sep,10,CDH,12,4,1730,360.0,5.0,,60.0,2,6.0,3625.0,6359.0,,,,,29.3,26.5,25.5,80.0,965.3,999.6,1002.1,301.0,0.0,0.0
1513,2021-09-12 18:00:00,2021,Sep,10,CDH,12,1,1800,340.0,5.0,,60.0,2,6.0,3625.0,6359.0,,,,,28.6,26.2,25.2,82.0,965.5,999.9,1002.3,,,
1518,2021-09-12 18:30:00,2021,Sep,10,CDH,12,1,1830,340.0,3.0,,60.0,2,6.0,3625.0,6359.0,,,,,28.2,26.2,25.2,84.0,965.7,1000.2,1002.5,,,
1521,2021-09-12 19:00:00,2021,Sep,10,CDH,12,1,1900,999.0,1.0,,60.0,3,7.0,3625.0,7359.0,,,,,28.0,26.2,25.2,85.0,965.7,1000.2,1002.6,,,
1525,2021-09-12 19:30:00,2021,Sep,10,CDH,12,1,1930,999.0,1.0,,60.0,2,7.0,3625.0,7359.0,,,,,27.9,26.2,25.3,86.0,965.8,1000.3,1002.6,,,
1529,2021-09-12 20:00:00,2021,Sep,10,CDH,12,1,2000,999.0,2.0,,60.0,2,7.0,3625.0,5359.0,,,,,27.5,26.1,25.3,88.0,965.9,1000.5,1002.7,,,
1536,2021-09-12 20:30:00,2021,Sep,10,CDH,12,4,2030,999.0,1.0,,60.0,2,7.0,3625.0,5359.0,,,,,27.6,26.1,25.2,87.0,966.1,1000.7,1003.0,,0.0,0.0
1537,2021-09-12 21:00:00,2021,Sep,10,CDH,12,1,2100,999.0,1.0,,60.0,1,6.0,2625.0,5359.0,,,,,27.6,26.1,25.3,87.0,966.2,1000.8,1003.0,,,
1545,2021-09-12 22:00:00,2021,Sep,10,CDH,12,1,2200,999.0,2.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.0,26.3,26.0,94.0,966.2,1001.0,1003.2,,,
1548,2021-09-12 23:00:00,2021,Sep,10,CDH,12,1,2300,999.0,2.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.3,26.2,25.7,91.0,966.6,1001.2,1003.5,,,
1554,2021-09-12 23:30:00,2021,Sep,10,CDH,12,4,2330,999.0,1.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.3,25.9,25.2,88.0,966.8,1001.4,1003.7,,0.0,0.0
1558,2021-09-13 00:00:00,2021,Sep,10,CDH,13,1,0,999.0,1.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.1,25.8,25.1,89.0,966.9,1001.6,1003.8,,,
1562,2021-09-13 01:00:00,2021,Sep,10,CDH,13,1,100,999.0,1.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.1,25.8,25.1,89.0,966.8,1001.5,1003.7,,,
1566,2021-09-13 02:00:00,2021,Sep,10,CDH,13,1,200,999.0,1.0,,60.0,2,5.0,1625.0,5359.0,,,,,26.8,25.5,24.7,89.0,966.7,1001.6,1003.8,,,
1572,2021-09-13 02:30:00,2021,Sep,10,CDH,13,4,230,999.0,2.0,,60.0,2,5.0,1625.0,5359.0,,,,,26.6,25.3,24.7,89.0,966.7,1001.4,1003.6,,0.0,0.0
1573,2021-09-13 03:00:00,2021,Sep,10,CDH,13,1,300,999.0,2.0,,60.0,2,5.0,1625.0,5359.0,,,,,26.5,25.1,24.4,88.0,966.6,1001.5,1003.6,,,
1578,2021-09-13 04:00:00,2021,Sep,10,CDH,13,1,400,999.0,2.0,,60.0,2,5.0,2625.0,5359.0,,,,,26.4,24.8,24.0,87.0,966.9,1001.7,1003.8,,,
1583,2021-09-13 05:00:00,2021,Sep,10,CDH,13,1,500,999.0,2.0,,60.0,60,7.0,4620.0,6359.0,,,,,26.6,25.0,24.1,86.0,967.0,1001.8,1003.9,,,
1590,2021-09-13 05:30:00,2021,Sep,10,CDH,13,4,530,999.0,2.0,,60.0,60,6.0,3625.0,5359.0,,,,,26.4,24.6,23.7,85.0,967.0,1001.8,1003.9,,0.001,0.001
1594,2021-09-13 06:00:00,2021,Sep,10,CDH,13,1,600,999.0,2.0,,60.0,21,7.0,3625.0,5359.0,,,,,26.1,24.5,23.8,87.0,967.3,1002.1,1004.2,,,
1598,2021-09-13 06:30:00,2021,Sep,10,CDH,13,1,630,999.0,2.0,,60.0,2,6.0,3625.0,5359.0,,,,,26.2,24.7,23.9,87.0,967.4,1002.2,1004.3,,,
1601,2021-09-13 07:00:00,2021,Sep,10,CDH,13,1,700,999.0,2.0,,60.0,2,7.0,3625.0,6359.0,,,,,26.7,25.0,24.2,86.0,967.6,1002.4,1004.5,,,
1603,2021-09-13 07:30:00,2021,Sep,10,CDH,13,1,730,999.0,1.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.1,25.0,23.7,82.0,967.7,1002.6,1004.8,,,
1607,2021-09-13 07:40:00,2021,Sep,10,CDH,13,1,740,0.0,0.0,,60.0,60,7.0,3625.0,7359.0,,,,,27.7,25.4,24.0,80.0,968.0,1002.7,1004.9,,,
1609,2021-09-13 08:00:00,2021,Sep,10,CDH,13,1,800,260.0,3.0,,60.0,60,7.0,3625.0,7359.0,,,,,27.8,26.0,25.2,86.0,968.1,1002.7,1005.0,,,
1612,2021-09-13 08:30:00,2021,Sep,10,CDH,13,4,830,999.0,2.0,,60.0,60,7.0,3625.0,7359.0,,,,,28.0,26.0,25.0,84.0,968.3,1002.9,1005.2,260.0,0.001,14.002
1617,2021-09-13 09:00:00,2021,Sep,10,CDH,13,1,900,999.0,2.0,,60.0,60,7.0,3625.0,6359.0,,,,,28.7,26.6,25.5,83.0,968.4,1002.9,1005.3,,,
1623,2021-09-13 09:30:00,2021,Sep,10,CDH,13,1,930,999.0,2.0,,60.0,60,7.0,3625.0,6359.0,,,,,30.7,27.1,25.1,72.0,968.5,1002.8,1005.4,,,
1626,2021-09-13 10:00:00,2021,Sep,10,CDH,13,1,1000,999.0,1.0,,60.0,60,7.0,3625.0,6359.0,,,,,31.3,27.4,25.2,70.0,968.5,1002.7,1005.4,,,
1629,2021-09-13 10:30:00,2021,Sep,10,CDH,13,1,1030,999.0,2.0,,60.0,60,7.0,3625.0,6359.0,,,,,31.3,27.1,25.1,70.0,968.5,1002.7,1005.4,,,
1633,2021-09-13 11:00:00,2021,Sep,10,CDH,13,1,1100,999.0,2.0,,60.0,2,7.0,3625.0,6359.0,,,,,31.8,27.5,25.1,68.0,968.4,1002.6,1005.3,,,
1638,2021-09-13 11:30:00,2021,Sep,10,CDH,13,4,1130,999.0,2.0,,60.0,2,7.0,3625.0,6359.0,,,,,31.8,27.5,25.4,69.0,968.3,1002.5,1005.2,,0.001,0.001
1640,2021-09-13 12:00:00,2021,Sep,10,CDH,13,1,1200,999.0,2.0,,60.0,2,7.0,3625.0,6359.0,,,,,32.3,28.0,26.0,70.0,968.1,1002.2,1005.0,,,
1645,2021-09-13 12:30:00,2021,Sep,10,CDH,13,1,1230,999.0,2.0,,60.0,1,6.0,3625.0,5359.0,,,,,32.6,28.3,26.3,70.0,967.7,1001.7,1004.6,,,
1652,2021-09-13 13:00:00,2021,Sep,10,CDH,13,1,1300,230.0,3.0,,60.0,2,6.0,3625.0,5359.0,,,,,34.5,28.9,26.2,58.0,967.5,1001.3,1004.4,,,
1655,2021-09-13 13:30:00,2021,Sep,10,CDH,13,1,1330,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5360.0,,,,34.7,28.5,25.2,58.0,966.8,1000.6,1003.7,,,
1663,2021-09-13 14:00:00,2021,Sep,10,CDH,13,1,1400,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.9,28.3,24.8,56.0,966.3,1000.0,1003.1,,,
1665,2021-09-13 14:30:00,2021,Sep,10,CDH,13,4,1430,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.5,27.5,24.1,55.0,965.9,999.7,1002.7,,0.0,0.0
1674,2021-09-13 15:00:00,2021,Sep,10,CDH,13,1,1500,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.5,28.1,24.6,56.0,965.5,999.2,1002.3,,,
1679,2021-09-13 15:30:00,2021,Sep,10,CDH,13,1,1530,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.8,27.9,24.6,56.0,965.2,998.9,1002.0,,,
1684,2021-09-13 16:00:00,2021,Sep,10,CDH,13,1,1600,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.1,28.1,25.4,61.0,965.1,998.9,1001.9,,,
1689,2021-09-13 16:30:00,2021,Sep,10,CDH,13,1,1630,250.0,3.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.3,28.0,25.5,60.0,965.0,998.8,1001.8,,,
1690,2021-09-13 17:00:00,2021,Sep,10,CDH,13,1,1700,260.0,3.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,34.2,28.0,25.4,63.0,965.6,999.9,1002.0,,,
1697,2021-09-13 17:30:00,2021,Sep,10,CDH,13,4,1730,250.0,4.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,32.1,28.2,26.7,73.0,965.5,999.5,1002.3,354.0,0.0,0.0
1700,2021-09-13 18:00:00,2021,Sep,10,CDH,13,1,1800,999.0,2.0,,60.0,2,6.0,2625.0,1825.0,5359.0,,,,31.3,28.2,26.8,77.0,966.0,1000.1,1002.8,,,
1703,2021-09-13 18:30:00,2021,Sep,10,CDH,13,1,1830,999.0,2.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,30.6,28.2,27.1,82.0,966.3,1000.5,1003.2,,,
