,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
568,2021-09-08 06:00:00,2021,Sep,56,GKP,8,1,600,90.0,6.0,,60.0,2,6.0,3625.0,5359.0,,,,,26.0,26.0,26.0,100.0,996.9,1005.7,1006.2,,,
572,2021-09-08 06:30:00,2021,Sep,56,GKP,8,1,630,90.0,6.0,,60.0,2,6.0,2615.0,3625.0,5359.0,,,,26.6,26.6,26.6,100.0,997.1,1005.9,1006.4,,,
574,2021-09-08 07:00:00,2021,Sep,56,GKP,8,1,700,90.0,6.0,,60.0,2,6.0,2710.0,4615.0,5630.0,,,,27.2,27.2,27.2,100.0,997.3,1006.1,1006.6,,,
579,2021-09-08 07:30:00,2021,Sep,56,GKP,8,1,730,110.0,7.0,,60.0,2,6.0,3710.0,4615.0,5359.0,,,,27.6,27.6,27.6,100.0,997.6,1006.4,1006.9,,,
584,2021-09-08 08:00:00,2021,Sep,56,GKP,8,1,800,110.0,7.0,,60.0,2,6.0,4710.0,4615.0,4359.0,,,,28.2,27.8,27.4,96.0,997.7,1006.4,1007.0,,,
586,2021-09-08 08:30:00,2021,Sep,56,GKP,8,4,830,110.0,7.0,,60.0,2,6.0,3710.0,4615.0,4359.0,,,,28.8,27.6,27.3,91.0,997.7,1006.4,1007.0,260.0,0.0,0.0
590,2021-09-08 09:00:00,2021,Sep,56,GKP,8,1,900,110.0,9.0,,60.0,2,6.0,4615.0,4620.0,3359.0,,,,29.0,27.8,27.1,89.0,997.7,1006.4,1007.0,,,
594,2021-09-08 09:30:00,2021,Sep,56,GKP,8,1,930,110.0,9.0,,60.0,1,5.0,2615.0,4625.0,3359.0,,,,30.2,28.4,27.6,86.0,997.7,1006.4,1007.0,,,
599,2021-09-08 10:00:00,2021,Sep,56,GKP,8,1,1000,120.0,9.0,,60.0,3,6.0,2618.0,6625.0,,,,,30.6,28.4,27.6,84.0,998.0,1006.7,1007.3,,,
602,2021-09-08 10:30:00,2021,Sep,56,GKP,8,1,1030,120.0,8.0,,60.0,2,6.0,2618.0,6625.0,2359.0,,,,30.4,28.2,27.4,83.0,998.1,1006.8,1007.4,,,
606,2021-09-08 11:00:00,2021,Sep,56,GKP,8,1,1100,130.0,10.0,,60.0,2,6.0,2620.0,6625.0,,,,,31.4,28.8,27.8,81.0,998.0,1006.7,1007.3,,,
611,2021-09-08 11:30:00,2021,Sep,56,GKP,8,4,1130,110.0,10.0,,60.0,2,6.0,2620.0,6625.0,,,,,31.8,28.8,27.6,79.0,997.7,1006.4,1007.0,,0.0,0.0
614,2021-09-08 12:00:00,2021,Sep,56,GKP,8,1,1200,110.0,8.0,,60.0,1,5.0,2625.0,5630.0,1830.0,,,,31.8,28.8,27.4,77.0,997.1,1005.8,1006.4,,,
620,2021-09-08 12:30:00,2021,Sep,56,GKP,8,1,1230,120.0,11.0,,60.0,2,6.0,2625.0,5630.0,,,,,32.0,28.6,27.2,76.0,996.8,1005.4,1006.1,,,
622,2021-09-08 13:00:00,2021,Sep,56,GKP,8,1,1300,130.0,9.0,,60.0,2,6.0,2625.0,6630.0,2075.0,,,,31.2,28.4,27.5,80.0,996.5,1005.2,1005.8,,,
627,2021-09-08 13:30:00,2021,Sep,56,GKP,8,1,1330,110.0,9.0,,60.0,1,5.0,4625.0,1830.0,2075.0,,,,31.8,28.4,27.1,76.0,996.1,1004.7,1005.4,,,
630,2021-09-08 14:00:00,2021,Sep,56,GKP,8,1,1400,100.0,9.0,,60.0,2,5.0,4625.0,1630.0,1830.0,,,,32.2,28.2,26.7,73.0,995.5,1004.1,1004.8,,,
634,2021-09-08 14:30:00,2021,Sep,56,GKP,8,4,1430,110.0,9.0,,60.0,2,4.0,2625.0,3630.0,,,,,32.8,28.4,26.7,70.0,995.0,1003.6,1004.3,,0.0,0.0
639,2021-09-08 15:00:00,2021,Sep,56,GKP,8,1,1500,140.0,10.0,,60.0,2,4.0,2625.0,4075.0,,,,,32.4,28.0,26.3,70.0,994.1,1002.8,1003.4,,,
643,2021-09-08 15:30:00,2021,Sep,56,GKP,8,1,1530,160.0,8.0,,60.0,2,4.0,2625.0,4630.0,,,,,32.4,28.0,26.3,71.0,993.5,1002.2,1002.8,,,
649,2021-09-08 16:00:00,2021,Sep,56,GKP,8,1,1600,120.0,10.0,,60.0,2,4.0,2625.0,4630.0,,,,,32.2,28.0,26.2,71.0,993.1,1001.8,1002.4,,,
653,2021-09-08 16:30:00,2021,Sep,56,GKP,8,1,1630,110.0,9.0,,60.0,2,4.0,2625.0,4630.0,,,,,32.0,28.0,26.2,71.0,992.9,1001.6,1002.2,,,
657,2021-09-08 17:00:00,2021,Sep,56,GKP,8,1,1700,120.0,6.0,,60.0,2,4.0,2625.0,4630.0,,,,,31.6,27.8,26.3,74.0,992.9,1001.6,1002.2,,,
660,2021-09-08 17:30:00,2021,Sep,56,GKP,8,4,1730,110.0,4.0,,60.0,2,4.0,2630.0,4640.0,,,,,30.6,27.8,26.7,80.0,992.9,1001.6,1002.2,328.0,0.0,0.0
666,2021-09-08 18:00:00,2021,Sep,56,GKP,8,1,1800,999.0,2.0,,60.0,2,4.0,2630.0,4075.0,,,,,29.6,28.0,27.4,85.0,993.0,1001.7,1002.3,,,
668,2021-09-08 18:30:00,2021,Sep,56,GKP,8,1,1830,999.0,2.0,,60.0,2,4.0,2630.0,4075.0,,,,,28.4,28.2,28.2,86.0,993.1,1001.8,1002.4,,,
674,2021-09-08 19:00:00,2021,Sep,56,GKP,8,1,1900,999.0,2.0,,60.0,2,4.0,2630.0,4075.0,,,,,27.8,27.6,27.8,96.0,993.9,1002.2,1003.0,,,
677,2021-09-08 19:30:00,2021,Sep,56,GKP,8,1,1930,999.0,2.0,,60.0,2,4.0,2630.0,4075.0,,,,,27.8,27.8,27.8,100.0,994.1,1002.6,1003.2,,,
679,2021-09-08 20:00:00,2021,Sep,56,GKP,8,1,2000,999.0,1.0,,60.0,1,3.0,1630.0,3075.0,,,,,27.6,27.6,27.6,100.0,995.1,1003.9,1004.4,,,
684,2021-09-08 20:30:00,2021,Sep,56,GKP,8,4,2030,999.0,2.0,,60.0,2,3.0,1630.0,3075.0,,,,,28.0,27.8,27.6,97.0,995.3,1004.1,1004.6,,0.0,0.0
690,2021-09-08 21:00:00,2021,Sep,56,GKP,8,1,2100,999.0,2.0,,60.0,2,3.0,1630.0,3075.0,,,,,28.0,27.8,27.7,98.0,995.3,1004.1,1004.6,,,
691,2021-09-08 21:30:00,2021,Sep,56,GKP,8,1,2130,999.0,2.0,,60.0,2,3.0,1630.0,3075.0,,,,,28.2,28.0,27.9,98.0,995.7,1004.4,1005.0,,,
697,2021-09-08 22:00:00,2021,Sep,56,GKP,8,1,2200,999.0,1.0,,60.0,2,3.0,1630.0,3075.0,,,,,27.8,27.8,27.8,100.0,995.7,1004.4,1005.0,,,
699,2021-09-08 23:00:00,2021,Sep,56,GKP,8,1,2300,0.0,0.0,,60.0,2,3.0,1630.0,3075.0,,,,,26.8,26.8,26.8,100.0,995.6,1004.3,1004.9,,,
704,2021-09-08 23:30:00,2021,Sep,56,GKP,8,4,2330,999.0,2.0,,60.0,2,3.0,1630.0,3075.0,,,,,26.4,26.4,26.4,100.0,996.0,1004.8,1005.3,,0.0,0.0
707,2021-09-09 00:00:00,2021,Sep,56,GKP,9,1,0,999.0,1.0,,60.0,2,3.0,1630.0,3075.0,,,,,27.2,27.2,27.2,100.0,995.8,1004.6,1005.1,,,
715,2021-09-09 01:00:00,2021,Sep,56,GKP,9,1,100,999.0,2.0,,60.0,2,3.0,1630.0,3075.0,,,,,27.2,27.2,27.2,100.0,995.6,1004.4,1004.9,,,
720,2021-09-09 02:00:00,2021,Sep,56,GKP,9,1,200,999.0,2.0,,60.0,3,4.0,2630.0,3359.0,2075.0,,,,27.0,27.0,27.0,100.0,995.4,1004.2,1004.7,,,
723,2021-09-09 02:30:00,2021,Sep,56,GKP,9,4,230,90.0,3.0,,60.0,3,6.0,2630.0,5359.0,3075.0,,,,27.4,27.4,27.4,100.0,995.3,1004.1,1004.6,,0.0,0.0
727,2021-09-09 03:00:00,2021,Sep,56,GKP,9,1,300,90.0,3.0,,60.0,3,7.0,2630.0,6359.0,4075.0,,,,27.2,27.2,27.2,100.0,995.3,1004.1,1004.6,,,
730,2021-09-09 04:00:00,2021,Sep,56,GKP,9,1,400,90.0,3.0,,60.0,2,7.0,2630.0,7359.0,,,,,27.2,27.2,27.2,100.0,995.3,1004.1,1004.6,,,
735,2021-09-09 05:00:00,2021,Sep,56,GKP,9,1,500,999.0,1.0,,50.0,10,6.0,2630.0,6359.0,,,,,27.2,27.2,27.2,100.0,995.3,1004.1,1004.6,,,
739,2021-09-09 05:30:00,2021,Sep,56,GKP,9,4,530,999.0,1.0,,30.0,10,6.0,2630.0,6359.0,,,,,27.0,27.0,27.0,100.0,995.4,1004.2,1004.7,,0.0,0.0
745,2021-09-09 06:00:00,2021,Sep,56,GKP,9,1,600,90.0,3.0,,25.0,10,6.0,2630.0,5359.0,,,,,27.0,27.0,27.0,100.0,995.4,1004.2,1004.7,,,
750,2021-09-09 06:15:00,2021,Sep,56,GKP,9,2,615,90.0,3.0,,30.0,10,6.0,2630.0,5359.0,,,,,27.2,27.2,27.2,100.0,995.3,1004.1,1004.7,,,
754,2021-09-09 06:30:00,2021,Sep,56,GKP,9,1,630,90.0,3.0,,40.0,10,6.0,2630.0,5359.0,,,,,27.6,27.6,27.6,100.0,995.4,1004.2,1004.8,,,
760,2021-09-09 07:00:00,2021,Sep,56,GKP,9,1,700,90.0,3.0,,40.0,10,6.0,2630.0,5359.0,,,,,27.6,27.6,27.6,100.0,995.5,1004.3,1004.9,,,
766,2021-09-09 07:30:00,2021,Sep,56,GKP,9,1,730,90.0,3.0,,40.0,10,6.0,2630.0,6359.0,,,,,28.6,28.6,28.6,100.0,995.7,1004.6,1005.1,,,
769,2021-09-09 08:00:00,2021,Sep,56,GKP,9,1,800,110.0,4.0,,50.0,10,6.0,2625.0,6359.0,,,,,29.2,28.6,28.4,95.0,995.9,1004.6,1005.2,,,
773,2021-09-09 08:30:00,2021,Sep,56,GKP,9,4,830,110.0,5.0,,60.0,2,6.0,2615.0,3630.0,5359.0,,,,29.8,29.0,28.7,94.0,996.1,1004.8,1005.4,260.0,0.0,0.0
779,2021-09-09 09:00:00,2021,Sep,56,GKP,9,1,900,110.0,6.0,,60.0,2,6.0,3620.0,3359.0,2075.0,,,,30.6,29.2,28.7,90.0,996.2,1004.9,1005.5,,,
783,2021-09-09 09:30:00,2021,Sep,56,GKP,9,1,930,120.0,6.0,,60.0,2,6.0,3620.0,3359.0,,,,,31.0,29.2,28.6,87.0,996.5,1005.4,1005.8,,,
786,2021-09-09 10:00:00,2021,Sep,56,GKP,9,1,1000,140.0,5.0,,60.0,2,6.0,4620.0,1830.0,2359.0,,,,32.0,29.4,28.5,82.0,996.5,1005.4,1005.8,,,
792,2021-09-09 10:30:00,2021,Sep,56,GKP,9,1,1030,120.0,5.0,,60.0,2,6.0,4620.0,1830.0,2359.0,,,,32.2,29.2,28.4,85.0,996.0,1004.8,1005.0,,,
794,2021-09-09 11:00:00,2021,Sep,56,GKP,9,1,1100,90.0,6.0,,60.0,2,6.0,4620.0,1830.0,3359.0,,,,32.0,29.2,28.2,83.0,996.0,1004.5,1005.0,,,
800,2021-09-09 11:30:00,2021,Sep,56,GKP,9,4,1130,90.0,7.0,,60.0,2,6.0,4620.0,3625.0,1930.0,,,,31.8,28.6,27.4,78.0,995.8,1004.3,1004.8,,0.0,0.0
806,2021-09-09 12:00:00,2021,Sep,56,GKP,9,1,1200,100.0,5.0,,60.0,2,6.0,4620.0,3625.0,1930.0,,,,32.4,29.2,28.0,78.0,995.2,1003.9,1004.3,,,
807,2021-09-09 12:30:00,2021,Sep,56,GKP,9,1,1230,90.0,7.0,,60.0,17,6.0,4620.0,4625.0,1930.0,,,,33.6,29.4,28.0,72.0,995.0,1003.7,1004.1,,,
811,2021-09-09 13:00:00,2021,Sep,56,GKP,9,1,1300,200.0,9.0,,60.0,95,7.0,4620.0,4625.0,1930.0,,,,30.4,28.4,27.7,85.0,994.8,1003.5,1003.9,,,
818,2021-09-09 13:30:00,2021,Sep,56,GKP,9,1,1330,200.0,10.0,,60.0,95,7.0,4620.0,4625.0,1930.0,,,,30.2,28.2,27.8,85.0,994.7,1003.5,1004.0,,,
823,2021-09-09 14:00:00,2021,Sep,56,GKP,9,1,1400,130.0,5.0,,60.0,95,7.0,4620.0,1930.0,4359.0,,,,27.8,27.8,27.8,100.0,994.2,1002.9,1003.5,,,
824,2021-09-09 14:15:00,2021,Sep,56,GKP,9,2,1415,130.0,5.0,,40.0,95,7.0,4620.0,1930.0,4359.0,,,,27.6,27.6,27.6,100.0,994.2,1002.9,1003.5,,,
828,2021-09-09 14:30:00,2021,Sep,56,GKP,9,4,1430,140.0,3.0,,40.0,95,7.0,4620.0,1930.0,4359.0,,,,27.0,27.0,27.0,100.0,993.9,1002.7,1003.2,,1.6,1.6
829,2021-09-09 15:00:00,2021,Sep,56,GKP,9,1,1500,140.0,3.0,,60.0,95,7.0,4620.0,1930.0,4359.0,,,,26.2,26.2,26.2,100.0,993.0,1001.8,1002.3,,,
836,2021-09-09 15:30:00,2021,Sep,56,GKP,9,1,1530,999.0,2.0,,60.0,95,7.0,3620.0,1930.0,4359.0,3075.0,,,27.0,27.0,27.0,100.0,992.9,1001.7,1002.2,,,
840,2021-09-09 16:00:00,2021,Sep,56,GKP,9,1,1600,140.0,4.0,,60.0,17,7.0,3620.0,1930.0,3359.0,5075.0,,,27.4,27.4,27.4,100.0,992.5,1001.3,1001.8,,,
842,2021-09-09 16:30:00,2021,Sep,56,GKP,9,1,1630,90.0,3.0,,60.0,2,7.0,3620.0,1930.0,3359.0,5075.0,,,27.8,27.8,27.8,100.0,992.3,1001.1,1001.5,,,
848,2021-09-09 17:00:00,2021,Sep,56,GKP,9,1,1700,90.0,3.0,,60.0,2,7.0,3620.0,1930.0,2359.0,6075.0,,,28.2,28.2,28.2,100.0,992.3,1001.1,1001.5,,,
849,2021-09-09 17:30:00,2021,Sep,56,GKP,9,4,1730,999.0,2.0,,60.0,2,7.0,3620.0,1930.0,2359.0,6075.0,,,28.2,28.2,28.2,100.0,992.6,1001.3,1001.9,336.0,3.4,3.4
856,2021-09-09 18:00:00,2021,Sep,56,GKP,9,1,1800,999.0,2.0,,60.0,2,7.0,3620.0,1930.0,6075.0,,,,28.2,28.2,28.2,100.0,992.9,1001.6,1002.2,,,
857,2021-09-09 18:30:00,2021,Sep,56,GKP,9,1,1830,90.0,3.0,,60.0,2,7.0,3620.0,1930.0,6075.0,,,,28.2,28.2,28.2,100.0,993.1,1001.8,1002.4,,,
862,2021-09-09 19:00:00,2021,Sep,56,GKP,9,1,1900,90.0,3.0,,60.0,1,6.0,3620.0,5075.0,,,,,28.0,28.0,28.0,100.0,993.3,1002.0,1002.6,,,
865,2021-09-09 19:30:00,2021,Sep,56,GKP,9,1,1930,999.0,2.0,,60.0,2,6.0,3620.0,5075.0,,,,,27.8,27.8,27.8,100.0,993.6,1002.3,1002.9,,,
872,2021-09-09 20:00:00,2021,Sep,56,GKP,9,1,2000,0.0,0.0,,60.0,2,6.0,3620.0,4360.0,,,,,27.4,27.4,27.4,100.0,994.3,1003.1,1003.6,,,
875,2021-09-09 20:30:00,2021,Sep,56,GKP,9,4,2030,999.0,2.0,,60.0,2,6.0,3625.0,4360.0,,,,,27.2,27.2,27.2,100.0,995.1,1003.9,1004.4,,0.0,0.0
878,2021-09-09 21:00:00,2021,Sep,56,GKP,9,1,2100,999.0,2.0,,60.0,2,6.0,3625.0,4360.0,,,,,27.4,27.4,27.4,100.0,995.6,1004.4,1005.0,,,
885,2021-09-09 22:00:00,2021,Sep,56,GKP,9,1,2200,999.0,2.0,,60.0,2,6.0,3625.0,4360.0,,,,,27.4,27.4,27.4,100.0,995.9,1004.7,1005.3,,,
890,2021-09-09 23:00:00,2021,Sep,56,GKP,9,1,2300,100.0,3.0,,60.0,2,6.0,3625.0,4360.0,,,,,27.4,27.4,27.4,100.0,995.9,1004.7,1005.3,,,
894,2021-09-09 23:30:00,2021,Sep,56,GKP,9,4,2330,110.0,3.0,,60.0,2,6.0,3625.0,1930.0,4360.0,,,,27.2,27.2,27.2,100.0,996.1,1004.9,1005.5,,0.0,0.0
898,2021-09-10 00:00:00,2021,Sep,56,GKP,10,1,0,110.0,3.0,,60.0,2,6.0,3625.0,1930.0,4360.0,,,,27.0,27.0,27.0,100.0,996.1,1004.9,1005.5,,,
903,2021-09-10 01:00:00,2021,Sep,56,GKP,10,1,100,90.0,3.0,,60.0,2,6.0,3625.0,5075.0,,,,,27.0,27.0,27.0,100.0,995.9,1004.7,1005.3,,,
907,2021-09-10 02:00:00,2021,Sep,56,GKP,10,1,200,100.0,4.0,,60.0,2,6.0,2625.0,5075.0,,,,,27.2,27.2,27.2,100.0,995.3,1004.1,1004.7,,,
912,2021-09-10 02:30:00,2021,Sep,56,GKP,10,4,230,90.0,4.0,,60.0,2,6.0,2625.0,5075.0,,,,,27.0,27.0,27.0,100.0,995.1,1004.0,1004.5,,0.0,0.0
920,2021-09-10 03:00:00,2021,Sep,56,GKP,10,1,300,90.0,4.0,,60.0,1,5.0,1625.0,5075.0,,,,,26.8,26.8,26.8,100.0,994.9,1003.7,1004.3,,,
927,2021-09-10 04:00:00,2021,Sep,56,GKP,10,1,400,100.0,4.0,,60.0,2,5.0,2625.0,5075.0,,,,,26.6,26.6,26.6,100.0,994.9,1003.7,1004.3,,,
934,2021-09-10 05:00:00,2021,Sep,56,GKP,10,1,500,100.0,4.0,,60.0,3,6.0,2710.0,4625.0,5075.0,,,,26.6,26.6,26.6,100.0,995.0,1003.8,1004.3,,,
938,2021-09-10 05:30:00,2021,Sep,56,GKP,10,4,530,90.0,5.0,,50.0,10,6.0,2710.0,4615.0,5359.0,,,,26.6,26.6,26.6,100.0,995.3,1004.1,1004.6,,0.0,0.0
946,2021-09-10 06:00:00,2021,Sep,56,GKP,10,1,600,130.0,4.0,,40.0,10,6.0,3708.0,4615.0,5359.0,,,,26.8,26.8,26.8,100.0,995.6,1004.4,1004.9,,,
948,2021-09-10 06:30:00,2021,Sep,56,GKP,10,1,630,110.0,5.0,,40.0,10,6.0,3710.0,4615.0,5359.0,,,,26.8,26.8,26.8,100.0,995.8,1004.6,1005.1,,,
956,2021-09-10 07:00:00,2021,Sep,56,GKP,10,1,700,110.0,5.0,,40.0,10,6.0,2710.0,4615.0,5359.0,,,,27.6,27.6,27.6,100.0,995.9,1004.7,1005.2,,,
960,2021-09-10 07:30:00,2021,Sep,56,GKP,10,1,730,110.0,6.0,,40.0,10,6.0,2710.0,4615.0,5075.0,,,,28.2,28.2,28.2,100.0,996.1,1004.9,1005.4,,,
964,2021-09-10 08:00:00,2021,Sep,56,GKP,10,1,800,110.0,5.0,,50.0,10,6.0,3710.0,4615.0,3075.0,,,,28.4,28.4,28.4,100.0,996.3,1005.1,1005.6,,,
970,2021-09-10 08:30:00,2021,Sep,56,GKP,10,4,830,110.0,5.0,,50.0,10,7.0,3708.0,5615.0,3075.0,,,,28.8,28.8,28.8,100.0,996.6,1005.4,1005.9,266.0,0.0,5.0
971,2021-09-10 09:00:00,2021,Sep,56,GKP,10,1,900,110.0,6.0,,60.0,2,7.0,5708.0,3615.0,3360.0,,,,29.6,29.0,28.8,95.0,996.8,1005.5,1006.1,,,
976,2021-09-10 09:30:00,2021,Sep,56,GKP,10,1,930,90.0,5.0,,60.0,2,7.0,5708.0,3615.0,3360.0,,,,29.8,29.4,29.3,97.0,996.9,1005.6,1006.2,,,
982,2021-09-10 10:00:00,2021,Sep,56,GKP,10,1,1000,100.0,6.0,,60.0,2,7.0,5710.0,3615.0,1830.0,3360.0,,,30.4,29.2,28.8,91.0,996.9,1005.6,1006.2,,,
986,2021-09-10 10:30:00,2021,Sep,56,GKP,10,1,1030,120.0,7.0,,60.0,1,6.0,5612.0,3618.0,1830.0,,,,31.2,29.6,29.0,88.0,996.8,1005.5,1006.1,,,
988,2021-09-10 11:00:00,2021,Sep,56,GKP,10,1,1100,100.0,6.0,,60.0,2,6.0,5615.0,1830.0,4075.0,,,,31.2,29.6,29.0,88.0,996.3,1005.0,1005.6,,,
993,2021-09-10 11:30:00,2021,Sep,56,GKP,10,4,1130,110.0,6.0,,60.0,2,6.0,3615.0,4620.0,1830.0,4075.0,,,31.2,29.2,28.5,85.0,996.0,1004.7,1005.3,,0.0,0.0
996,2021-09-10 12:00:00,2021,Sep,56,GKP,10,1,1200,110.0,6.0,,60.0,2,6.0,4615.0,2620.0,1830.0,5075.0,,,32.2,28.8,27.5,77.0,995.7,1004.3,1005.0,,,
1002,2021-09-10 12:30:00,2021,Sep,56,GKP,10,1,1230,90.0,5.0,,60.0,2,6.0,4615.0,2620.0,1830.0,5075.0,,,32.4,27.8,26.0,69.0,995.4,1004.0,1004.7,,,
1003,2021-09-10 13:00:00,2021,Sep,56,GKP,10,1,1300,120.0,6.0,,60.0,2,6.0,4615.0,2620.0,1830.0,5075.0,,,32.8,28.4,26.7,70.0,994.9,1003.5,1004.2,,,
1007,2021-09-10 13:30:00,2021,Sep,56,GKP,10,1,1330,90.0,6.0,,60.0,2,6.0,3618.0,2625.0,1830.0,5075.0,,,32.4,28.8,27.5,75.0,994.3,1002.9,1003.6,,,
1012,2021-09-10 14:00:00,2021,Sep,56,GKP,10,1,1400,90.0,5.0,,60.0,2,6.0,3620.0,1830.0,5075.0,,,,32.8,29.2,27.9,75.0,993.6,1002.2,1002.9,,,
1016,2021-09-10 14:30:00,2021,Sep,56,GKP,10,4,1430,90.0,6.0,,60.0,2,6.0,3620.0,1830.0,5075.0,,,,33.2,29.4,28.0,74.0,993.0,1001.6,1002.3,,0.0,0.0
1019,2021-09-10 15:00:00,2021,Sep,56,GKP,10,1,1500,90.0,5.0,,60.0,2,6.0,2630.0,1830.0,5075.0,,,,33.2,29.4,28.0,74.0,992.3,1000.9,1001.5,,,
1026,2021-09-10 15:30:00,2021,Sep,56,GKP,10,1,1530,90.0,5.0,,60.0,2,6.0,2630.0,1830.0,5075.0,,,,33.2,29.4,28.0,74.0,992.3,1000.9,1001.5,,,
1030,2021-09-10 16:00:00,2021,Sep,56,GKP,10,1,1600,100.0,4.0,,60.0,2,6.0,2630.0,1830.0,5075.0,,,,33.4,29.6,28.2,74.0,992.1,1000.7,1001.3,,,
1031,2021-09-10 16:30:00,2021,Sep,56,GKP,10,1,1630,100.0,5.0,,60.0,2,6.0,2630.0,5075.0,,,,,33.2,29.0,27.7,72.0,992.0,1000.6,1001.2,,,
1035,2021-09-10 17:00:00,2021,Sep,56,GKP,10,1,1700,90.0,4.0,,60.0,2,6.0,2630.0,5075.0,,,,,32.8,29.2,27.9,75.0,992.0,1000.6,1001.2,,,
1041,2021-09-10 17:30:00,2021,Sep,56,GKP,10,4,1730,90.0,4.0,,60.0,2,6.0,2630.0,5075.0,,,,,32.4,28.8,27.5,75.0,991.7,1000.3,1000.9,334.0,0.0,0.0
1043,2021-09-10 18:00:00,2021,Sep,56,GKP,10,1,1800,90.0,4.0,,60.0,2,6.0,2630.0,5075.0,,,,,31.4,28.2,27.0,77.0,991.7,1000.3,1000.9,,,
1051,2021-09-10 18:30:00,2021,Sep,56,GKP,10,1,1830,90.0,3.0,,60.0,2,6.0,1630.0,1830.0,5075.0,,,,30.6,28.0,27.0,81.0,991.7,1000.3,1000.9,,,
1052,2021-09-10 19:00:00,2021,Sep,56,GKP,10,1,1900,999.0,2.0,,60.0,2,6.0,2630.0,1830.0,5075.0,,,,29.2,27.2,26.4,85.0,992.3,1001.0,1001.5,,,
1057,2021-09-10 19:30:00,2021,Sep,56,GKP,10,1,1930,999.0,2.0,,60.0,2,6.0,1630.0,5075.0,,,,,28.6,27.0,26.4,88.0,992.8,1001.5,1002.0,,,
1060,2021-09-10 20:00:00,2021,Sep,56,GKP,10,1,2000,999.0,2.0,,60.0,2,5.0,1630.0,5075.0,,,,,28.2,28.2,28.2,100.0,993.2,1002.0,1002.5,,,
1068,2021-09-10 20:30:00,2021,Sep,56,GKP,10,4,2030,999.0,1.0,,60.0,1,4.0,1630.0,4075.0,,,,,28.2,28.2,28.2,100.0,992.8,1001.6,1002.1,,0.0,0.0
1070,2021-09-10 21:00:00,2021,Sep,56,GKP,10,1,2100,999.0,2.0,,60.0,2,4.0,1625.0,4075.0,,,,,28.0,28.0,28.0,100.0,994.0,1002.8,1003.3,,,
1079,2021-09-10 22:00:00,2021,Sep,56,GKP,10,1,2200,999.0,1.0,,60.0,2,4.0,1630.0,4075.0,,,,,27.8,27.8,27.8,100.0,994.8,1003.6,1004.1,,,
1083,2021-09-10 23:00:00,2021,Sep,56,GKP,10,1,2300,999.0,1.0,,60.0,2,4.0,1625.0,4075.0,,,,,27.4,27.4,27.4,100.0,994.8,1003.6,1004.1,,,
1088,2021-09-10 23:30:00,2021,Sep,56,GKP,10,4,2330,999.0,1.0,,60.0,2,4.0,1625.0,4075.0,,,,,27.8,27.8,27.8,100.0,994.8,1003.6,1004.1,,0.0,0.0
1096,2021-09-11 00:00:00,2021,Sep,56,GKP,11,1,0,999.0,2.0,,60.0,2,4.0,1625.0,4075.0,,,,,27.6,27.6,27.6,100.0,995.0,1003.8,1004.3,,,
1103,2021-09-11 01:00:00,2021,Sep,56,GKP,11,1,100,999.0,1.0,,60.0,2,4.0,1625.0,4075.0,,,,,27.4,27.4,27.4,100.0,995.0,1003.8,1004.3,,,
1105,2021-09-11 02:00:00,2021,Sep,56,GKP,11,1,200,130.0,3.0,,6.0,2,4.0,1625.0,4075.0,,,,,27.4,27.4,27.4,100.0,994.5,1003.3,1003.8,,,
1110,2021-09-11 02:30:00,2021,Sep,56,GKP,11,4,230,110.0,3.0,,60.0,2,4.0,1625.0,4075.0,,,,,27.4,27.4,27.4,100.0,994.3,1003.1,1003.6,,0.0,0.0
1119,2021-09-11 03:00:00,2021,Sep,56,GKP,11,1,300,120.0,4.0,,60.0,2,4.0,2625.0,4075.0,,,,,27.2,27.2,27.2,100.0,994.3,1003.1,1003.6,,,
1124,2021-09-11 04:00:00,2021,Sep,56,GKP,11,1,400,130.0,4.0,,60.0,2,4.0,3625.0,3075.0,,,,,27.0,27.0,27.0,100.0,994.1,1003.0,1003.4,,,
1134,2021-09-11 05:00:00,2021,Sep,56,GKP,11,1,500,120.0,4.0,,60.0,2,4.0,2625.0,4075.0,,,,,27.0,27.0,27.0,100.0,994.3,1003.1,1003.6,,,
1140,2021-09-11 05:30:00,2021,Sep,56,GKP,11,4,530,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,26.8,26.8,26.8,100.0,994.5,1003.3,1003.8,,0.0,0.0
1147,2021-09-11 06:00:00,2021,Sep,56,GKP,11,1,600,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,26.8,26.8,26.8,100.0,994.3,1003.2,1003.6,,,
1152,2021-09-11 06:30:00,2021,Sep,56,GKP,11,1,630,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,27.0,27.0,27.0,100.0,994.4,1003.4,1003.8,,,
1156,2021-09-11 07:00:00,2021,Sep,56,GKP,11,1,700,90.0,4.0,,60.0,3,5.0,2625.0,5075.0,,,,,28.6,28.0,27.8,95.0,995.2,1004.0,1004.5,,,
