,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
3474,2021-09-23 06:15:00,2021,Sep,1,SNG,23,1,615,180.0,3.0,,20.0,4,7.0,2625.0,4359.0,5070.0,,,,15.0,13.7,12.8,87.0,834.2,1501.0,1019.0,,,
3476,2021-09-23 06:30:00,2021,Sep,1,SNG,23,1,630,210.0,3.0,,20.0,4,7.0,2625.0,4359.0,5070.0,,,,15.2,13.6,12.5,84.0,834.2,1500.0,1018.9,,,
3479,2021-09-23 06:45:00,2021,Sep,1,SNG,23,2,645,999.0,2.0,,15.0,4,7.0,2625.0,4359.0,5070.0,,,,15.5,14.0,12.6,83.0,834.3,1501.0,1019.1,,,
3483,2021-09-23 07:00:00,2021,Sep,1,SNG,23,1,700,999.0,2.0,,15.0,4,7.0,2625.0,4359.0,5070.0,,,,15.6,14.1,12.8,84.0,834.3,1501.0,1019.1,,,
3484,2021-09-23 07:10:00,2021,Sep,1,SNG,23,2,710,999.0,2.0,,21.0,4,7.0,2625.0,4359.0,5070.0,,,,16.0,14.0,12.4,79.0,834.3,1501.0,1019.1,,,
3486,2021-09-23 07:30:00,2021,Sep,1,SNG,23,1,730,999.0,2.0,,25.0,4,6.0,2625.0,4359.0,5070.0,,,,16.4,14.3,12.5,78.0,834.5,1503.0,1019.4,,,
3491,2021-09-23 08:00:00,2021,Sep,1,SNG,23,1,800,999.0,2.0,,30.0,4,6.0,2625.0,4359.0,5070.0,,,,16.6,14.6,13.1,80.0,834.7,1505.0,1019.6,,,
3495,2021-09-23 08:30:00,2021,Sep,1,SNG,23,4,830,360.0,3.0,,25.0,4,7.0,2625.0,4359.0,6370.0,,,,17.6,15.2,13.2,76.0,835.1,1508.0,1020.0,150.0,0.0,0.2
3499,2021-09-23 09:00:00,2021,Sep,1,SNG,23,1,900,999.0,1.0,,28.0,4,7.0,2620.0,4358.0,6370.0,,,,18.5,15.6,13.4,72.0,835.2,1509.0,1020.2,,,
3506,2021-09-23 09:30:00,2021,Sep,1,SNG,23,1,930,100.0,3.0,,35.0,4,7.0,2620.0,3358.0,5070.0,,,,18.9,15.9,13.6,72.0,835.3,1510.0,1020.3,,,
3508,2021-09-23 10:00:00,2021,Sep,1,SNG,23,1,1000,999.0,2.0,,45.0,4,7.0,2620.0,4360.0,6070.0,,,,19.1,15.8,13.3,69.0,835.4,1511.0,1020.4,,,
3512,2021-09-23 10:30:00,2021,Sep,1,SNG,23,1,1030,999.0,2.0,,50.0,4,7.0,2620.0,4360.0,5070.0,,,,19.0,15.5,12.8,67.0,835.4,1511.0,1020.4,,,
3520,2021-09-23 11:00:00,2021,Sep,1,SNG,23,1,1100,999.0,2.0,,60.0,2,7.0,2625.0,3360.0,5070.0,,,,20.3,16.2,13.2,64.0,835.2,1508.0,1020.2,,,
3525,2021-09-23 11:30:00,2021,Sep,1,SNG,23,4,1130,999.0,1.0,,60.0,2,7.0,2625.0,3360.0,6070.0,,,,20.5,16.3,12.7,61.0,834.9,1505.0,1019.8,,0.0,0.0
3527,2021-09-23 12:00:00,2021,Sep,1,SNG,23,1,1200,999.0,2.0,,60.0,1,6.0,2625.0,3360.0,5070.0,,,,22.0,16.9,13.7,60.0,834.8,1503.0,1019.7,,,
3531,2021-09-23 12:30:00,2021,Sep,1,SNG,23,1,1230,350.0,3.0,,60.0,2,6.0,2625.0,5360.0,3070.0,,,,22.7,17.0,13.5,56.0,834.6,1501.0,1019.5,,,
3538,2021-09-23 13:00:00,2021,Sep,1,SNG,23,1,1300,40.0,3.0,,60.0,1,5.0,2625.0,4360.0,3070.0,,,,24.3,18.0,13.5,51.0,834.1,1494.0,1018.9,,,
3542,2021-09-23 13:30:00,2021,Sep,1,SNG,23,1,1330,110.0,3.0,,60.0,2,5.0,2625.0,4360.0,3070.0,,,,24.0,17.8,13.3,50.0,833.8,1492.0,1018.5,,,
3546,2021-09-23 14:00:00,2021,Sep,1,SNG,23,1,1400,180.0,3.0,,60.0,2,5.0,2625.0,4359.0,,,,,25.5,18.4,13.2,46.0,833.4,1487.0,1018.1,,,
3553,2021-09-23 14:30:00,2021,Sep,1,SNG,23,4,1430,160.0,4.0,,60.0,2,5.0,2625.0,4359.0,,,,,24.9,17.1,12.0,44.0,832.7,1479.0,1017.2,,0.0,0.0
3556,2021-09-23 15:00:00,2021,Sep,1,SNG,23,1,1500,190.0,4.0,,60.0,2,5.0,2625.0,4359.0,,,,,25.0,17.5,12.7,46.0,832.1,1473.0,1016.0,,,
3560,2021-09-23 15:30:00,2021,Sep,1,SNG,23,1,1530,140.0,3.0,,60.0,2,5.0,2625.0,4359.0,,,,,23.9,17.1,12.8,50.0,831.9,1472.0,1016.3,,,
3563,2021-09-23 16:00:00,2021,Sep,1,SNG,23,1,1600,140.0,4.0,,60.0,1,4.0,2625.0,4359.0,,,,,23.6,17.0,12.8,51.0,831.6,1467.0,1015.9,,,
3568,2021-09-23 16:30:00,2021,Sep,1,SNG,23,1,1630,120.0,3.0,,60.0,2,4.0,1625.0,4359.0,,,,,25.2,18.3,13.3,48.0,831.5,1467.0,1015.8,,,
3571,2021-09-23 17:00:00,2021,Sep,1,SNG,23,1,1700,999.0,2.0,,60.0,2,3.0,1625.0,3359.0,,,,,25.0,17.9,12.7,46.0,831.5,1467.0,1015.8,,,
3575,2021-09-23 17:30:00,2021,Sep,1,SNG,23,4,1730,90.0,3.0,,60.0,2,3.0,1625.0,3359.0,,,,,23.9,17.6,12.4,50.0,831.3,1465.0,1015.6,263.0,0.0,0.0
3580,2021-09-23 18:00:00,2021,Sep,1,SNG,23,1,1800,999.0,2.0,,60.0,1,2.0,1625.0,1359.0,,,,,23.1,17.3,12.9,53.0,831.5,1467.0,1015.8,,,
3583,2021-09-23 18:30:00,2021,Sep,1,SNG,23,1,1830,999.0,1.0,,60.0,2,2.0,1625.0,1359.0,,,,,21.9,16.8,13.0,57.0,831.7,1472.0,1016.0,,,
3587,2021-09-23 18:45:00,2021,Sep,1,SNG,23,1,1845,999.0,1.0,,50.0,4,2.0,1625.0,1359.0,,,,,21.2,16.8,13.0,61.0,831.7,1472.0,1016.0,,,
3590,2021-09-23 19:00:00,2021,Sep,1,SNG,23,1,1900,999.0,2.0,,40.0,4,2.0,1625.0,1359.0,,,,,21.0,16.9,14.0,64.0,831.8,1472.0,1016.8,,,
3593,2021-09-23 19:30:00,2021,Sep,1,SNG,23,1,1930,220.0,4.0,,45.0,4,1.0,1625.0,1359.0,,,,,19.5,16.3,14.3,72.0,832.0,1475.0,1016.4,,,
3600,2021-09-23 20:00:00,2021,Sep,1,SNG,23,1,2000,220.0,4.0,,50.0,4,1.0,1625.0,,,,,,18.9,15.7,13.7,72.0,832.4,1480.0,1016.9,,,
3602,2021-09-23 20:30:00,2021,Sep,1,SNG,23,4,2030,230.0,5.0,,50.0,4,1.0,1625.0,,,,,,18.4,15.4,13.5,73.0,832.9,1485.0,1017.5,,0.0,0.0
3609,2021-09-23 21:00:00,2021,Sep,1,SNG,23,1,2100,190.0,4.0,,50.0,4,1.0,1625.0,,,,,,17.8,15.1,13.3,75.0,833.3,1490.0,1017.9,,,
3611,2021-09-23 21:30:00,2021,Sep,1,SNG,23,1,2130,240.0,3.0,,50.0,4,1.0,1625.0,,,,,,17.1,14.7,13.1,77.0,833.7,1494.0,1018.4,,,
3616,2021-09-23 22:00:00,2021,Sep,1,SNG,23,1,2200,999.0,2.0,,50.0,4,2.0,2625.0,,,,,,16.6,14.5,12.9,79.0,834.0,1498.0,1018.8,,,
3618,2021-09-23 22:30:00,2021,Sep,1,SNG,23,1,2230,999.0,1.0,,50.0,4,2.0,2625.0,,,,,,16.4,14.5,12.9,80.0,834.2,1500.0,1018.9,,,
3623,2021-09-23 23:00:00,2021,Sep,1,SNG,23,1,2300,999.0,1.0,,50.0,4,2.0,2625.0,,,,,,16.0,14.3,12.9,82.0,834.4,1502.0,1019.2,,,
3629,2021-09-23 23:30:00,2021,Sep,1,SNG,23,4,2330,999.0,2.0,,50.0,4,2.0,2625.0,,,,,,16.2,14.2,12.9,81.0,834.6,1504.0,1019.5,,0.0,0.0
3634,2021-09-24 00:00:00,2021,Sep,1,SNG,24,1,0,230.0,5.0,,50.0,4,3.0,2625.0,3360.0,,,,,16.3,13.7,12.0,76.0,834.8,1506.0,1019.7,,,
3635,2021-09-24 00:30:00,2021,Sep,1,SNG,24,1,30,270.0,3.0,,50.0,10,3.0,1625.0,3360.0,,,,,15.8,13.5,11.6,76.0,835.2,1511.0,1020.2,,,
3636,2021-09-24 01:00:00,2021,Sep,1,SNG,24,1,100,280.0,3.0,,50.0,10,3.0,1625.0,3360.0,,,,,14.6,13.0,11.7,83.0,835.2,1511.0,1020.2,,,
3641,2021-09-24 01:30:00,2021,Sep,1,SNG,24,1,130,280.0,3.0,,50.0,10,3.0,1625.0,3360.0,,,,,14.5,13.3,12.3,87.0,835.2,1511.0,1020.2,,,
3642,2021-09-24 02:00:00,2021,Sep,1,SNG,24,1,200,240.0,4.0,,50.0,10,3.0,1625.0,3360.0,,,,,15.1,13.1,11.3,78.0,835.2,1511.0,1020.2,,,
3646,2021-09-24 02:30:00,2021,Sep,1,SNG,24,4,230,230.0,3.0,,50.0,10,3.0,1625.0,3360.0,,,,,15.4,13.3,11.8,79.0,835.3,1512.0,1020.2,,0.0,0.0
3650,2021-09-24 03:00:00,2021,Sep,1,SNG,24,1,300,230.0,3.0,,50.0,10,4.0,2625.0,4360.0,,,,,15.5,13.7,12.1,81.0,835.2,1512.0,1020.2,,,
3654,2021-09-24 03:30:00,2021,Sep,1,SNG,24,1,330,220.0,3.0,,50.0,10,6.0,3625.0,5359.0,,,,,15.7,13.3,11.5,76.0,835.2,1512.0,1020.2,,,
3658,2021-09-24 04:00:00,2021,Sep,1,SNG,24,1,400,240.0,3.0,,50.0,10,6.0,3625.0,6359.0,,,,,16.1,13.7,11.7,75.0,835.3,1513.0,1020.3,,,
3659,2021-09-24 04:30:00,2021,Sep,1,SNG,24,1,430,120.0,3.0,,50.0,10,6.0,3625.0,6359.0,,,,,15.4,13.7,12.5,82.0,835.7,1518.0,1020.8,,,
3660,2021-09-24 05:00:00,2021,Sep,1,SNG,24,1,500,120.0,3.0,,40.0,10,6.0,3625.0,6359.0,,,,,15.4,13.7,12.5,82.0,835.7,1518.0,1020.8,,,
3667,2021-09-24 05:30:00,2021,Sep,1,SNG,24,4,530,90.0,6.0,,30.0,10,7.0,3625.0,6359.0,,,,,15.7,14.1,13.0,84.0,836.0,1519.0,1021.1,,0.0,0.0
3670,2021-09-24 06:00:00,2021,Sep,1,SNG,24,1,600,140.0,5.0,,25.0,10,7.0,3620.0,1830.0,6359.0,,,,15.6,14.3,13.4,87.0,836.3,1522.0,1021.5,,,
3673,2021-09-24 06:30:00,2021,Sep,1,SNG,24,1,630,100.0,4.0,,25.0,10,7.0,3620.0,6359.0,,,,,15.6,14.5,13.8,89.0,836.4,1523.0,1021.6,,,
3679,2021-09-24 07:00:00,2021,Sep,1,SNG,24,5,700,,,,,10,,,,,,,,,14.5,,92.0,,,,,,
3680,2021-09-24 07:00:00,2021,Sep,1,SNG,24,1,700,80.0,4.0,,25.0,60,8.0,3620.0,1830.0,7359.0,3070.0,,,15.3,14.5,14.0,92.0,836.7,1526.0,1021.9,,,
3687,2021-09-24 07:30:00,2021,Sep,1,SNG,24,1,730,100.0,6.0,,20.0,60,8.0,3620.0,1830.0,7359.0,3070.0,,,15.6,15.0,14.7,95.0,837.1,1530.0,1022.4,,,
3685,2021-09-24 07:30:00,2021,Sep,1,SNG,24,5,730,,,,,10,,,,,,,,,15.0,,95.0,,,,,,
3693,2021-09-24 08:00:00,2021,Sep,1,SNG,24,1,800,140.0,6.0,,25.0,61,8.0,3620.0,1830.0,7359.0,3070.0,,,15.5,15.0,14.7,95.0,837.2,1531.0,1022.4,,,
3695,2021-09-24 08:00:00,2021,Sep,1,SNG,24,5,800,,,,,10,,,,,,,,,15.0,,95.0,,,,,,
3699,2021-09-24 08:30:00,2021,Sep,1,SNG,24,5,830,,,,,10,,,,,,,,,15.3,,95.0,,,,,,
3698,2021-09-24 08:30:00,2021,Sep,1,SNG,24,4,830,110.0,6.0,,30.0,61,8.0,2615.0,3620.0,7358.0,,,,15.8,15.3,15.0,95.0,837.3,1532.0,1022.6,140.0,1.2,1.2
3703,2021-09-24 09:00:00,2021,Sep,1,SNG,24,1,900,140.0,5.0,,35.0,61,7.0,3630.0,6359.0,,,,,16.2,15.6,15.2,94.0,837.4,1532.0,1022.7,,,
3705,2021-09-24 09:00:00,2021,Sep,1,SNG,24,5,900,,,,,10,,,,,,,,,15.6,,94.0,,,,,,
3707,2021-09-24 09:30:00,2021,Sep,1,SNG,24,1,930,130.0,5.0,,45.0,50,7.0,3630.0,6359.0,,,,,16.9,15.8,15.2,90.0,837.5,1533.0,1022.9,,,
3709,2021-09-24 09:30:00,2021,Sep,1,SNG,24,5,930,,,,,10,,,,,,,,,15.8,,90.0,,,,,,
3714,2021-09-24 10:00:00,2021,Sep,1,SNG,24,1,1000,130.0,3.0,,60.0,1,6.0,3630.0,5359.0,,,,,17.5,16.3,15.6,88.0,837.5,1532.0,1022.9,,,
3717,2021-09-24 10:30:00,2021,Sep,1,SNG,24,1,1030,110.0,3.0,,60.0,2,6.0,3630.0,5359.0,,,,,18.5,16.5,15.0,80.0,837.5,1532.0,1022.9,,,
3720,2021-09-24 11:00:00,2021,Sep,1,SNG,24,1,1100,999.0,1.0,,60.0,2,6.0,3630.0,5359.0,,,,,20.1,17.5,15.4,74.0,837.4,1530.0,1022.7,,,
3725,2021-09-24 11:30:00,2021,Sep,1,SNG,24,4,1130,999.0,2.0,,60.0,2,6.0,3630.0,5359.0,,,,,21.4,17.7,15.0,68.0,837.3,1529.0,1022.6,,0.001,0.001
3729,2021-09-24 12:00:00,2021,Sep,1,SNG,24,1,1200,999.0,2.0,,60.0,2,6.0,2630.0,5359.0,,,,,22.1,18.1,15.0,64.0,836.8,1523.0,1022.1,,,
3732,2021-09-24 12:30:00,2021,Sep,1,SNG,24,1,1230,310.0,4.0,,60.0,2,6.0,2630.0,5359.0,,,,,22.9,18.3,15.8,66.0,836.3,1518.0,1021.5,,,
3737,2021-09-24 13:00:00,2021,Sep,1,SNG,24,1,1300,200.0,6.0,,60.0,1,5.0,2630.0,4359.0,,,,,24.1,18.6,15.6,59.0,836.0,1514.0,1021.1,,,
3742,2021-09-24 13:30:00,2021,Sep,1,SNG,24,1,1330,320.0,5.0,,60.0,3,6.0,2630.0,5359.0,,,,,23.5,18.5,15.8,62.0,835.4,1509.0,1020.5,,,
3745,2021-09-24 14:00:00,2021,Sep,1,SNG,24,1,1400,350.0,5.0,,60.0,1,5.0,2625.0,5359.0,,,,,23.3,18.0,14.8,59.0,835.0,1504.0,1020.0,,,
3749,2021-09-24 14:30:00,2021,Sep,1,SNG,24,4,1430,360.0,4.0,,60.0,1,4.0,2625.0,1830.0,3360.0,,,,25.2,18.4,13.6,49.0,834.3,1496.0,1019.1,,0.0,0.0
3753,2021-09-24 15:00:00,2021,Sep,1,SNG,24,1,1500,340.0,4.0,,60.0,2,4.0,2625.0,1830.0,3360.0,,,,25.8,17.7,12.7,44.0,833.8,1491.0,1018.6,,,
3758,2021-09-24 15:30:00,2021,Sep,1,SNG,24,1,1530,330.0,3.0,,60.0,2,4.0,2625.0,1830.0,3360.0,,,,26.4,19.1,13.4,45.0,833.4,1485.0,1018.1,,,
3761,2021-09-24 16:00:00,2021,Sep,1,SNG,24,1,1600,330.0,3.0,,60.0,2,4.0,2625.0,1830.0,3360.0,,,,25.8,18.3,12.9,45.0,833.1,1483.0,1017.7,,,
3770,2021-09-24 16:30:00,2021,Sep,1,SNG,24,1,1630,330.0,4.0,,60.0,2,4.0,2625.0,1830.0,3360.0,1070.0,,,23.8,17.5,12.9,50.0,832.8,1481.0,1017.4,,,
3774,2021-09-24 17:00:00,2021,Sep,1,SNG,24,1,1700,999.0,2.0,,60.0,2,4.0,2625.0,1830.0,3360.0,1070.0,,,24.4,17.9,13.1,49.0,832.7,1479.0,1017.2,,,
3778,2021-09-24 17:30:00,2021,Sep,1,SNG,24,4,1730,999.0,2.0,,60.0,2,4.0,2625.0,1830.0,3360.0,1070.0,,,24.1,17.8,13.1,50.0,832.6,1478.0,1017.1,268.0,0.0,0.0
3779,2021-09-24 18:00:00,2021,Sep,1,SNG,24,1,1800,220.0,3.0,,60.0,2,4.0,2625.0,1830.0,3360.0,1070.0,,,22.8,17.5,14.3,58.0,832.7,1481.0,1017.2,,,
3785,2021-09-24 18:30:00,2021,Sep,1,SNG,24,1,1830,240.0,4.0,,50.0,4,3.0,2625.0,1825.0,1360.0,,,,21.6,17.1,14.3,63.0,833.0,1484.0,1017.5,,,
3790,2021-09-24 19:00:00,2021,Sep,1,SNG,24,1,1900,220.0,3.0,,35.0,4,3.0,2625.0,1825.0,1360.0,,,,20.7,17.0,14.8,69.0,833.2,1487.0,1017.8,,,
3792,2021-09-24 19:30:00,2021,Sep,1,SNG,24,1,1930,220.0,4.0,,40.0,4,3.0,2625.0,1825.0,,,,,20.2,16.8,14.8,71.0,833.3,1489.0,1018.0,,,
3795,2021-09-24 20:00:00,2021,Sep,1,SNG,24,1,2000,210.0,5.0,,45.0,4,3.0,3625.0,,,,,,19.0,16.4,14.8,77.0,833.7,1494.0,1018.4,,,
3801,2021-09-24 20:30:00,2021,Sep,1,SNG,24,4,2030,200.0,4.0,,50.0,4,3.0,3625.0,,,,,,18.8,16.1,14.3,75.0,833.7,1494.0,1018.4,,0.0,0.0
3804,2021-09-24 21:00:00,2021,Sep,1,SNG,24,1,2100,210.0,4.0,,50.0,4,3.0,3625.0,,,,,,18.5,15.9,14.2,76.0,833.9,1496.0,1018.6,,,
3811,2021-09-24 21:30:00,2021,Sep,1,SNG,24,1,2130,210.0,5.0,,50.0,4,2.0,2625.0,,,,,,18.4,15.3,13.3,72.0,833.9,1496.0,1018.7,,,
3815,2021-09-24 22:00:00,2021,Sep,1,SNG,24,1,2200,140.0,3.0,,50.0,4,2.0,2625.0,,,,,,17.7,15.3,13.5,76.0,834.2,1499.0,1019.0,,,
3816,2021-09-24 22:30:00,2021,Sep,1,SNG,24,1,2230,999.0,1.0,,50.0,10,2.0,2625.0,,,,,,16.5,15.0,13.6,83.0,834.4,1502.0,1019.2,,,
3818,2021-09-24 23:00:00,2021,Sep,1,SNG,24,1,2300,999.0,2.0,,50.0,10,2.0,2625.0,,,,,,17.0,14.7,12.8,76.0,834.7,1505.0,1019.6,,,
3823,2021-09-24 23:30:00,2021,Sep,1,SNG,24,4,2330,999.0,2.0,,50.0,10,2.0,2625.0,,,,,,16.4,14.6,13.2,81.0,834.9,1507.0,1019.8,,0.0,0.0
3827,2021-09-25 00:00:00,2021,Sep,1,SNG,25,1,0,180.0,4.0,,50.0,10,2.0,2625.0,,,,,,15.7,13.8,12.5,81.0,835.1,1510.0,1020.0,,,
3830,2021-09-25 00:30:00,2021,Sep,1,SNG,25,1,30,180.0,3.0,,50.0,10,2.0,2625.0,,,,,,16.4,14.2,12.4,77.0,835.0,1508.0,1019.9,,,
3831,2021-09-25 01:00:00,2021,Sep,1,SNG,25,1,100,230.0,4.0,,50.0,10,2.0,2625.0,,,,,,16.2,13.7,11.9,76.0,835.1,1509.0,1020.0,,,
3835,2021-09-25 01:30:00,2021,Sep,1,SNG,25,1,130,230.0,4.0,,50.0,4,2.0,2625.0,,,,,,16.2,13.7,11.6,74.0,835.0,1508.0,1020.0,,,
3838,2021-09-25 02:00:00,2021,Sep,1,SNG,25,1,200,240.0,3.0,,50.0,4,2.0,2625.0,,,,,,15.5,14.4,13.5,74.0,835.0,1509.0,1020.0,,,
3843,2021-09-25 02:30:00,2021,Sep,1,SNG,25,4,230,230.0,3.0,,50.0,4,2.0,2625.0,,,,,,15.5,13.4,11.9,79.0,834.9,1507.0,1019.8,,0.0,0.0
3844,2021-09-25 03:00:00,2021,Sep,1,SNG,25,1,300,999.0,2.0,,50.0,10,2.0,2625.0,,,,,,15.1,13.4,11.9,81.0,835.0,1499.0,1020.0,,,
3848,2021-09-25 03:30:00,2021,Sep,1,SNG,25,1,330,220.0,3.0,,40.0,10,2.0,2625.0,,,,,,15.2,13.2,11.4,78.0,835.2,1511.0,1020.1,,,
3852,2021-09-25 04:00:00,2021,Sep,1,SNG,25,1,400,230.0,3.0,,35.0,10,2.0,2625.0,,,,,,15.4,13.2,11.4,77.0,835.1,1510.0,1020.0,,,
3853,2021-09-25 04:30:00,2021,Sep,1,SNG,25,1,430,230.0,3.0,,30.0,10,2.0,2625.0,,,,,,15.1,13.1,11.3,78.0,835.2,1511.0,1020.1,,,
3856,2021-09-25 05:00:00,2021,Sep,1,SNG,25,1,500,999.0,2.0,,30.0,10,2.0,2625.0,,,,,,15.1,13.0,11.1,77.0,835.2,1511.0,1020.1,,,
3861,2021-09-25 05:30:00,2021,Sep,1,SNG,25,4,530,999.0,1.0,,25.0,10,2.0,2625.0,,,,,,14.4,12.5,10.9,79.0,835.2,1511.0,1020.1,,0.0,0.0
3863,2021-09-25 06:00:00,2021,Sep,1,SNG,25,1,600,999.0,2.0,,20.0,10,2.0,2625.0,,,,,,14.3,12.5,10.9,80.0,835.3,1512.0,1020.2,,,
3867,2021-09-25 06:30:00,2021,Sep,1,SNG,25,1,630,999.0,1.0,,20.0,10,2.0,2625.0,,,,,,13.4,12.1,10.8,84.0,835.5,1515.0,1020.4,,,
3872,2021-09-25 07:00:00,2021,Sep,1,SNG,25,1,700,230.0,3.0,,18.0,10,1.0,1625.0,,,,,,14.6,12.8,11.2,80.0,835.4,1513.0,1020.4,,,
3875,2021-09-25 07:30:00,2021,Sep,1,SNG,25,1,730,999.0,2.0,,25.0,10,1.0,1625.0,,,,,,15.3,13.3,11.6,79.0,835.5,1514.0,1020.5,,,
3880,2021-09-25 08:00:00,2021,Sep,1,SNG,25,1,800,999.0,2.0,,30.0,10,1.0,1625.0,,,,,,16.4,14.3,12.5,77.0,835.5,1514.0,1020.5,,,
3884,2021-09-25 08:30:00,2021,Sep,1,SNG,25,4,830,999.0,2.0,,35.0,5,1.0,1625.0,,,,,,17.7,14.7,12.5,72.0,835.5,1512.0,1020.6,134.0,0.0,0.001
3889,2021-09-25 09:00:00,2021,Sep,1,SNG,25,1,900,90.0,3.0,,45.0,5,1.0,1625.0,,,,,,19.7,16.2,13.4,67.0,835.4,1511.0,1020.4,,,
3893,2021-09-25 09:30:00,2021,Sep,1,SNG,25,1,930,70.0,3.0,,50.0,5,1.0,1625.0,,,,,,20.7,17.0,14.2,66.0,835.4,1510.0,1020.4,,,
3897,2021-09-25 10:00:00,2021,Sep,1,SNG,25,1,1000,80.0,3.0,,50.0,5,1.0,1625.0,,,,,,21.8,17.4,14.7,64.0,835.3,1408.0,1020.3,,,
3901,2021-09-25 10:30:00,2021,Sep,1,SNG,25,1,1030,999.0,2.0,,50.0,5,1.0,1625.0,,,,,,23.0,18.0,14.7,59.0,835.0,1504.0,1020.0,,,
3907,2021-09-25 11:00:00,2021,Sep,1,SNG,25,1,1100,130.0,3.0,,60.0,1,1.0,1625.0,,,,,,24.1,18.4,14.5,55.0,834.9,1502.0,1019.8,,,
3910,2021-09-25 11:30:00,2021,Sep,1,SNG,25,4,1130,230.0,3.0,,60.0,2,1.0,1625.0,,,,,,25.5,19.1,14.8,51.0,834.4,1497.0,1019.2,,0.0,0.0
3915,2021-09-25 12:00:00,2021,Sep,1,SNG,25,1,1200,30.0,3.0,,60.0,2,1.0,1625.0,,,,,,26.2,18.6,14.4,48.0,834.1,1493.0,1018.9,,,
3920,2021-09-25 12:30:00,2021,Sep,1,SNG,25,1,1230,340.0,3.0,,60.0,3,2.0,2625.0,,,,,,27.5,19.2,14.5,45.0,833.6,1488.0,1018.3,,,
3922,2021-09-25 13:00:00,2021,Sep,1,SNG,25,1,1300,999.0,2.0,,60.0,2,2.0,1625.0,1825.0,,,,,27.7,19.8,14.6,45.0,833.2,1484.0,1017.8,,,
3926,2021-09-25 13:30:00,2021,Sep,1,SNG,25,1,1330,340.0,4.0,,60.0,2,2.0,1625.0,1825.0,,,,,27.4,19.0,14.0,44.0,832.6,1476.0,1017.1,,,
3929,2021-09-25 14:00:00,2021,Sep,1,SNG,25,1,1400,350.0,3.0,,60.0,2,2.0,2625.0,1830.0,,,,,28.2,19.1,13.8,41.0,832.0,1470.0,1016.4,,,
3933,2021-09-25 14:30:00,2021,Sep,1,SNG,25,4,1430,20.0,3.0,,60.0,2,2.0,2625.0,1830.0,,,,,28.7,18.9,13.0,38.0,831.3,1461.0,1015.6,,0.0,0.0
3938,2021-09-25 15:00:00,2021,Sep,1,SNG,25,1,1500,40.0,3.0,,60.0,2,2.0,2625.0,1830.0,,,,,28.8,19.5,12.9,37.0,830.8,1456.0,1015.0,,,
3942,2021-09-25 15:30:00,2021,Sep,1,SNG,25,1,1530,70.0,4.0,,60.0,2,2.0,2625.0,1830.0,,,,,28.9,18.5,12.4,36.0,830.4,1452.0,1014.6,,,
3947,2021-09-25 16:00:00,2021,Sep,1,SNG,25,1,1600,80.0,4.0,,60.0,2,2.0,2625.0,1830.0,,,,,28.8,18.4,11.9,35.0,830.2,1450.0,1014.3,,,
3950,2021-09-25 16:30:00,2021,Sep,1,SNG,25,1,1630,150.0,3.0,,60.0,3,3.0,3625.0,1830.0,,,,,28.9,18.9,12.8,37.0,830.0,1448.0,1014.1,,,
3954,2021-09-25 17:00:00,2021,Sep,1,SNG,25,1,1700,150.0,3.0,,60.0,2,3.0,3625.0,1830.0,,,,,28.5,18.4,12.4,37.0,830.1,1449.0,1014.2,,,
3960,2021-09-25 17:30:00,2021,Sep,1,SNG,25,4,1730,140.0,3.0,,60.0,2,3.0,3625.0,1830.0,,,,,27.5,18.4,12.9,41.0,830.2,1451.0,1014.3,293.0,0.0,0.0
3964,2021-09-25 18:00:00,2021,Sep,1,SNG,25,1,1800,999.0,2.0,,60.0,2,3.0,2625.0,1825.0,,,,,24.9,18.4,13.8,50.0,830.5,1456.0,1014.7,,,
3967,2021-09-25 18:30:00,2021,Sep,1,SNG,25,1,1830,200.0,3.0,,50.0,4,3.0,2625.0,1825.0,,,,,24.7,18.1,14.2,52.0,830.6,1457.0,1014.8,,,
3971,2021-09-25 19:00:00,2021,Sep,1,SNG,25,1,1900,250.0,4.0,,40.0,4,3.0,2625.0,1830.0,1360.0,,,,22.7,17.3,13.9,57.0,830.9,1462.0,1015.2,,,
3977,2021-09-25 19:30:00,2021,Sep,1,SNG,25,1,1930,340.0,4.0,,50.0,4,3.0,2625.0,1930.0,1360.0,,,,23.1,16.8,12.8,52.0,831.3,1465.0,1015.6,,,
3982,2021-09-25 20:00:00,2021,Sep,1,SNG,25,1,2000,320.0,4.0,,50.0,4,3.0,2625.0,1930.0,,,,,21.8,15.4,10.9,49.0,831.3,1467.0,1015.6,,,
3985,2021-09-25 20:30:00,2021,Sep,1,SNG,25,4,2030,230.0,6.0,,50.0,4,3.0,2625.0,1930.0,,,,,20.9,15.8,12.6,59.0,831.4,1469.0,1015.7,,0.0,0.0
3988,2021-09-25 21:00:00,2021,Sep,1,SNG,25,1,2100,90.0,4.0,,50.0,4,3.0,2625.0,1930.0,,,,,20.3,16.2,13.5,66.0,831.8,1473.0,1016.2,,,
3992,2021-09-25 21:30:00,2021,Sep,1,SNG,25,1,2130,220.0,5.0,,50.0,4,2.0,2625.0,,,,,,19.0,15.8,13.4,69.0,832.0,1476.0,1016.5,,,
